Year,Throughput,Capacity,"Asc import","Asc flow","Asc export","Asc resp","Ovh import","Ovh flow","Ovh export","Ovh resp",PCI,FCI,"Path length",Export,Resp,"Prim prod",Prod,Biomass,Catch,"Prop flow det",Ascendency,AMI,Entropy,TLc,"Shannon diversity index","FiB index","Det. TE (weighted)","PP TE (weighted)","Total TE (weigthed)"
2009:12, 8689.325, 23839.07, 0, 7.521204, 0.8040844, 13.79087, 0, 65.77845, 1.309386, 10.796, 16.46863, 21.33842, 2.73375, 71.23183, 3107.305, 3210.773, 4489.742, 66.89001, 1.012584, 0.2969722, 5272.287, 0.6067545, 2.74349, 3.111826, 0.9496431, 0.03758449, 0.2197978, 0.2289768, 0.2261502, 
2010:1, 9224.114, 25140.42, 0, 7.491691, 0.7585751, 13.83631, 0, 65.80484, 1.205057, 10.90351, 16.89896, 21.34532, 2.707633, 68.67649, 3338.031, 3472.408, 4846.651, 69.38975, 0.775305, 0.2972282, 5552.657, 0.6019718, 2.72551, 3.108972, 0.9516078, 0.01584369, 0.2223369, 0.2313988, 0.2286115, 
2010:2, 9624.088, 26159.72, 0, 7.476859, 0.7335767, 13.84547, 0, 65.74711, 1.148002, 11.049, 17.11749, 21.2752, 2.689652, 67.64424, 3510.546, 3495.778, 4940.494, 71.62372, 0.8009481, 0.2976895, 5769.764, 0.5995128, 2.71815, 3.118034, 0.9552655, 0.01646883, 0.2239602, 0.2330115, 0.2302279, 
2010:3, 9947.193, 26954.54, 0, 7.585263, 0.7638796, 13.83365, 0, 65.42429, 1.155412, 11.23751, 16.54058, 20.61887, 2.677614, 71.41204, 3643.534, 3535.2, 5033.966, 76.62543, 0.8321316, 0.2984821, 5979.27, 0.6011012, 2.709764, 3.101991, 0.9571071, 0.0183846, 0.2250815, 0.2341683, 0.231373, 
2010:4, 10467.23, 28386.56, 0, 7.211416, 0.5816422, 13.89959, 0, 66.15485, 0.9344631, 11.21803, 19.29162, 22.52373, 2.653161, 55.87019, 3889.32, 3961.586, 5561.011, 70.72271, 0.8458819, 0.2977903, 6157.798, 0.5882933, 2.711947, 3.193086, 0.9674019, 0.01654343, 0.227147, 0.2361272, 0.2333673, 
2010:5, 9929.921, 27330.8, 0, 6.984377, 0.5108741, 13.87776, 0, 66.50121, 0.8823912, 11.2434, 21.10363, 24.15045, 2.66407, 48.5056, 3678.844, 2881.882, 4390.475, 63.81615, 0.8436773, 0.2981739, 5841.413, 0.5882638, 2.752368, 3.260446, 0.9809632, 0.01461246, 0.2247258, 0.2342007, 0.2312768, 
2010:6, 8890.89, 25013.54, 0, 6.839084, 0.4841453, 13.82407, 0, 66.7075, 0.909087, 11.23611, 22.44512, 25.72174, 2.699474, 44.53889, 3249.024, 2127.232, 3454.048, 56.61345, 0.8291036, 0.2987093, 5289.689, 0.5949561, 2.81339, 3.316005, 0.9963689, 0.01264827, 0.2196482, 0.2298426, 0.2266762, 
2010:7, 7682.919, 22185.72, 0, 6.74443, 0.4740136, 13.77433, 0, 66.8485, 0.9820861, 11.17663, 23.60407, 27.37779, 2.758433, 41.91622, 2743.331, 1572.447, 2686.691, 49.48283, 0.806815, 0.2991391, 4657.398, 0.6062017, 2.887668, 3.366988, 1.011582, 0.01064249, 0.2123343, 0.2233276, 0.2198848, 
2010:8, 6478.813, 19252.55, 0, 6.686889, 0.4839011, 13.72812, 0, 66.9201, 1.116103, 11.06488, 24.30765, 28.86646, 2.847336, 41.15591, 2234.239, 1140.313, 2041.44, 43.06356, 0.7778473, 0.2994471, 4023.573, 0.6210355, 2.971617, 3.403764, 1.025941, 0.008774543, 0.2026422, 0.214405, 0.2106844, 
2010:9, 5400.808, 16516.06, 0, 6.633007, 0.5098599, 13.68797, 0, 66.95276, 1.319209, 10.89716, 24.43728, 29.99482, 2.97313, 42.06111, 1774.479, 841.0595, 1550.414, 37.57472, 0.751357, 0.2995466, 3440.434, 0.6370221, 3.058072, 3.416497, 1.038864, 0.007605086, 0.1906551, 0.202998, 0.1990492, 
2010:10, 4540.406, 14257.49, 0, 6.558024, 0.689252, 13.41863, 0, 66.68358, 1.857894, 10.79262, 20.30564, 27.63223, 3.143053, 56.08866, 1388.496, 644.7958, 1193.938, 35.54246, 0.732519, 0.3011486, 2946.44, 0.6489375, 3.140136, 3.264861, 1.068472, 0.009095059, 0.1767181, 0.1892819, 0.1852133, 
2010:11, 4055.564, 12898.36, 0, 6.603475, 0.7687998, 13.24886, 0, 66.4891, 2.202187, 10.6876, 18.20124, 26.47019, 3.286782, 62.36351, 1171.538, 806.4912, 1266.257, 34.02526, 0.7184488, 0.3011799, 2659.789, 0.655837, 3.180412, 3.184071, 1.083874, 0.01022867, 0.1667352, 0.1791149, 0.1750782, 
2010:12, 3796.831, 12132.74, 0, 6.680988, 0.8262104, 13.1096, 0, 66.31638, 2.45331, 10.61351, 16.56185, 25.43142, 3.389463, 67.0241, 1053.162, 874.3854, 1285.895, 33.49113, 0.7075915, 0.3007696, 2501.383, 0.658808, 3.195491, 3.120163, 1.093387, 0.01146687, 0.1605249, 0.1726386, 0.1686773, 
2011:1, 3697.755, 11803.21, 0, 6.726688, 0.830906, 13.05284, 0, 66.36346, 2.517837, 10.50826, 16.04503, 25.29167, 3.441132, 67.21529, 1007.36, 976.8463, 1370.546, 32.98876, 0.6099309, 0.2994045, 2432.694, 0.6578841, 3.191995, 3.160925, 1.097459, 0.004144311, 0.1582886, 0.1701796, 0.1662953, 
2011:2, 3673.095, 11688.46, 0, 6.760273, 0.8404499, 13.01954, 0, 66.40452, 2.555037, 10.4202, 15.67807, 25.1549, 3.460422, 67.75398, 993.7048, 1018.042, 1407.279, 32.86668, 0.6041996, 0.2982149, 2410.191, 0.6561743, 3.182183, 3.142045, 1.099101, 0.004543703, 0.1579716, 0.16971, 0.1658852, 
2011:3, 3715.72, 11760.64, 0, 6.868865, 0.9095199, 12.95899, 0, 66.21096, 2.663233, 10.38843, 14.61257, 24.21508, 3.447694, 72.9179, 1004.823, 1073.874, 1468.926, 34.44804, 0.6059918, 0.2980578, 2438.847, 0.6563592, 3.165103, 3.100175, 1.095325, 0.005653821, 0.1592164, 0.1708529, 0.1670748, 
2011:4, 3923.428, 12295.99, 0, 6.981023, 0.9456751, 12.96048, 0, 66.12484, 2.599749, 10.38824, 14.21981, 23.81658, 3.372204, 75.24487, 1088.216, 1299.447, 1730.512, 36.83143, 0.6125899, 0.2974184, 2568.285, 0.6546023, 3.133992, 3.080849, 1.08563, 0.006805462, 0.1648721, 0.1764517, 0.172719, 
2011:5, 4272.481, 13208.87, 0, 7.021938, 0.9130638, 13.04773, 0, 66.28219, 2.360086, 10.37499, 14.80626, 24.14388, 3.264336, 72.30774, 1236.529, 1550.894, 2045.012, 38.4726, 0.6306578, 0.2961231, 2771.582, 0.6487054, 3.091615, 3.086681, 1.07715, 0.008833516, 0.1732782, 0.1847245, 0.1810673, 
2011:6, 4608.005, 14058.98, 0, 7.05279, 0.8906115, 13.14028, 0, 66.38774, 2.182941, 10.34565, 15.28674, 24.22912, 3.178668, 70.48458, 1379.181, 1652.639, 2207.403, 40.00762, 0.6589414, 0.2954242, 2964.152, 0.6432613, 3.050991, 3.086759, 1.068607, 0.01186716, 0.1800985, 0.1913469, 0.187777, 
2011:7, 4899.877, 14792.66, 0, 6.999205, 0.8242663, 13.24949, 0, 66.6758, 1.977691, 10.27355, 16.37922, 24.86187, 3.115577, 65.40674, 1507.296, 1735.812, 2345.014, 39.93772, 0.6860176, 0.2944925, 3117.252, 0.6361898, 3.018986, 3.108358, 1.064767, 0.01447543, 0.1853911, 0.1964341, 0.1929467, 
2011:8, 5040.438, 15091.1, 0, 7.179182, 0.9380586, 13.24904, 0, 66.22153, 2.108583, 10.30359, 15.01491, 23.42191, 3.087602, 74.32369, 1558.153, 1627.287, 2258.549, 43.89133, 0.7230481, 0.2957443, 3224.406, 0.6397077, 2.994005, 3.055102, 1.051638, 0.01957484, 0.1873285, 0.1982899, 0.194834, 
2011:9, 5489.757, 16175.77, 0, 7.390135, 1.002169, 13.29797, 0, 65.8401, 2.064655, 10.40498, 14.29675, 22.2902, 3.013794, 79.96413, 1741.579, 2066.991, 2775.719, 50.11826, 0.784062, 0.2963355, 3508.568, 0.6391116, 2.946536, 3.016491, 1.032352, 0.0276959, 0.1936585, 0.2043215, 0.2009781, 
2011:10, 6313.03, 18176.5, 0, 7.549544, 0.9868895, 13.4175, 0, 65.63188, 1.850091, 10.5641, 14.37291, 21.54484, 2.911645, 80.53557, 2087.665, 2662.706, 3516.644, 57.21056, 0.8656784, 0.2963062, 3990.458, 0.6320987, 2.879205, 3.002017, 1.01458, 0.03798563, 0.2031632, 0.2132876, 0.2101379, 
2011:11, 7335.901, 20727.74, 0, 7.343834, 0.7800659, 13.58639, 0, 66.22697, 1.433972, 10.62876, 16.70429, 22.62513, 2.819326, 66.22127, 2535.784, 3216.357, 4257.276, 56.78209, 0.9325148, 0.2950606, 4500.052, 0.6134287, 2.825521, 3.063607, 1.019204, 0.04443263, 0.2122146, 0.2217333, 0.2187926, 
2011:12, 7640.046, 21555.23, 0, 7.203824, 0.7075853, 13.62761, 0, 66.43958, 1.309428, 10.71198, 17.84586, 23.25811, 2.793633, 61.03469, 2673.772, 2713.748, 3810.987, 55.66059, 0.9893097, 0.2953, 4642.786, 0.6076908, 2.821349, 3.092343, 1.025528, 0.05149366, 0.2141893, 0.2237153, 0.2207725, 
2012:1, 7545.986, 21470.28, 0, 6.984797, 0.6246848, 13.63236, 0, 66.78586, 1.225397, 10.74692, 19.54799, 24.63469, 2.793967, 54.1054, 2646.709, 2393.052, 3477.368, 51.65068, 1.33471, 0.295317, 4560.684, 0.6043854, 2.845258, 3.074408, 1.034868, 0.1078082, 0.2133972, 0.2231623, 0.2201389, 
2012:2, 7017.474, 20276.3, 0, 6.798562, 0.5654282, 13.63365, 0, 67.10109, 1.200871, 10.70042, 21.23983, 26.33765, 2.826722, 48.2763, 2434.272, 1868.597, 2862.701, 46.35012, 1.298677, 0.2953349, 4257.544, 0.606706, 2.889402, 3.137426, 1.045421, 0.09746001, 0.2092764, 0.2195238, 0.2163351, 
2012:3, 6212.79, 18323.74, 0, 6.650688, 0.5033721, 13.67501, 0, 67.39133, 1.203578, 10.57603, 23.47935, 28.7344, 2.893712, 41.88557, 2105.111, 1375.028, 2230.501, 40.03999, 1.234006, 0.2949809, 3816.665, 0.6143239, 2.949358, 3.224283, 1.05313, 0.08228432, 0.2019959, 0.2128578, 0.2094524, 
2012:4, 5253.135, 15874.26, 0, 6.587131, 0.4774428, 13.73443, 0, 67.5081, 1.309527, 10.38336, 25.23857, 31.00727, 3.013791, 38.61276, 1704.42, 899.3982, 1586.961, 34.21772, 1.151936, 0.2944826, 3301.688, 0.6285177, 3.021865, 3.301781, 1.057784, 0.06677305, 0.1906697, 0.2021647, 0.1985223, 
2012:5, 4348.215, 13483.19, 0, 6.460474, 0.5321379, 13.68738, 0, 67.53912, 1.641851, 10.13903, 24.54438, 31.45759, 3.20283, 42.46729, 1315.149, 584.5765, 1109.729, 30.04822, 1.062884, 0.2943677, 2788.323, 0.6412569, 3.100856, 3.288725, 1.068223, 0.05446703, 0.1755278, 0.187379, 0.1835741, 
2012:6, 3653.705, 11536, 0, 6.313302, 0.6048376, 13.59638, 0, 67.53516, 2.095681, 9.854647, 22.7098, 30.65819, 3.446691, 48.49715, 1011.565, 480.6224, 879.728, 27.00186, 0.9815626, 0.2941627, 2366.555, 0.6477137, 3.157343, 3.226623, 1.078396, 0.04646923, 0.159079, 0.1707424, 0.1669488, 
2012:7, 3162.213, 10055.23, 0, 6.226749, 0.660893, 13.49236, 0, 67.49576, 2.577544, 9.546716, 20.72774, 29.21361, 3.726255, 53.97142, 794.659, 448.6664, 758.2593, 24.70074, 0.9021925, 0.2935735, 2049.257, 0.6480451, 3.179808, 3.158685, 1.084732, 0.03936287, 0.1433303, 0.1543085, 0.1506975, 
2012:8, 2830.507, 8977.483, 0, 6.224305, 0.7282791, 13.3227, 0, 67.36523, 3.123009, 9.236472, 18.23319, 26.80445, 4.012789, 60.96177, 644.4097, 436.2469, 684.4487, 23.3814, 0.8206041, 0.2932006, 1820.21, 0.6430687, 3.171687, 3.078492, 1.090788, 0.03156589, 0.1295179, 0.1395252, 0.1362052, 
2012:9, 2643.226, 8306.576, 0, 6.357439, 0.8205819, 13.08663, 0, 67.10638, 3.68308, 8.945874, 15.51578, 23.95797, 4.235957, 69.90061, 554.0966, 476.5678, 688.7872, 23.38037, 0.7451417, 0.2933728, 1683.299, 0.6368352, 3.142591, 3.000145, 1.094925, 0.02383789, 0.1197859, 0.1289036, 0.1258658, 
2012:10, 2625.926, 8186.754, 0, 6.694935, 0.991516, 12.78402, 0, 66.48669, 4.193487, 8.84934, 12.46943, 21.0049, 4.261202, 83.92973, 532.3108, 602.756, 807.5587, 26.35029, 0.6977711, 0.295258, 1675.867, 0.6382006, 3.117664, 2.915575, 1.085347, 0.01953429, 0.1177267, 0.1266056, 0.1236545, 
2012:11, 2872.319, 8939.519, 0, 6.649141, 0.8730938, 12.97395, 0, 67.1642, 3.451858, 8.887757, 14.47333, 24.67634, 4.025893, 71.13886, 642.3225, 993.1142, 1245.129, 26.08487, 0.6589107, 0.2907305, 1832.26, 0.6379027, 3.1123, 2.988848, 1.081122, 0.01366113, 0.1311136, 0.1409419, 0.1377226, 
2012:12, 3039.85, 9412.831, 0, 6.65686, 0.8621225, 13.0771, 0, 67.34, 3.204565, 8.859345, 15.01064, 25.48507, 3.883543, 68.79588, 713.9559, 927.2822, 1210.07, 26.42467, 0.6282061, 0.2897328, 1938.675, 0.6377534, 3.096479, 3.014033, 1.072501, 0.009853776, 0.1385552, 0.1487296, 0.1454225, 
2013:1, 3172.326, 9761.571, 0, 6.678707, 0.8704293, 13.15727, 0, 67.44623, 3.062964, 8.78443, 15.2668, 25.7811, 3.785705, 68.37681, 769.5981, 954.8446, 1261.707, 26.9907, 0.4808108, 0.2893139, 2021.27, 0.6371573, 3.077102, 3.109801, 1.063557, -0.002569983, 0.1438038, 0.154132, 0.1507934, 
2013:2, 3305.437, 10118.74, 0, 6.712525, 0.8881134, 13.20812, 0, 67.46009, 2.971674, 8.75947, 15.32708, 25.79903, 3.697806, 69.00755, 824.8839, 1006.598, 1337.202, 27.83407, 0.473299, 0.2892761, 2105.583, 0.6370061, 3.06124, 3.108966, 1.053829, -0.002755495, 0.1486177, 0.1590557, 0.1556975, 
2013:3, 3452.017, 10516.73, 0, 6.698606, 0.8602722, 13.28938, 0, 67.63277, 2.784047, 8.734938, 16.003, 26.40389, 3.614449, 66.27831, 888.7822, 1083.299, 1441.093, 27.9711, 0.4694997, 0.2886914, 2192.555, 0.6351519, 3.046546, 3.123053, 1.047005, -0.002474008, 0.1536819, 0.1642004, 0.1608316, 
2013:4, 3535, 10739.6, 0, 6.614449, 0.7941478, 13.38792, 0, 67.95108, 2.578398, 8.674026, 17.2601, 27.51516, 3.572078, 60.94022, 928.6796, 1067.085, 1441.806, 26.94419, 0.4669418, 0.2876681, 2233.463, 0.6318142, 3.038078, 3.152218, 1.043579, -0.001893144, 0.1565744, 0.1671213, 0.1637519, 
2013:5, 3503.32, 10627.42, 0, 6.674116, 0.8811682, 13.34481, 0, 67.6653, 2.788386, 8.646221, 16.06034, 26.26153, 3.5838, 67.52994, 910.0134, 934.2496, 1301.406, 27.96861, 0.4672441, 0.2888764, 2221.141, 0.6340102, 3.033528, 3.106175, 1.036419, -0.001363989, 0.1551943, 0.1657175, 0.1623526, 
2013:6, 3611.385, 10873.67, 0, 7.111632, 1.141677, 13.21619, 0, 66.55567, 3.201974, 8.772858, 12.90226, 22.91436, 3.519724, 86.7654, 939.2767, 1078.304, 1458.38, 34.91989, 0.4839702, 0.2926059, 2334.523, 0.6464342, 3.010943, 2.998002, 1.002267, 0.0002205952, 0.1574543, 0.1679828, 0.1646233, 
2013:7, 4294.909, 12703.62, 0, 7.170265, 1.02021, 13.40248, 0, 66.89059, 2.545905, 8.970568, 14.48267, 24.11766, 3.277087, 77.13461, 1233.453, 1883.76, 2387.63, 37.89981, 0.508202, 0.2910723, 2743.088, 0.6386837, 2.957833, 3.031963, 0.9894418, 0.002765473, 0.1750997, 0.1855013, 0.1822277, 
2013:8, 4916.791, 14317.77, 0, 7.18934, 0.9347975, 13.53874, 0, 67.0164, 2.150889, 9.169817, 15.56908, 24.34613, 3.126134, 71.39324, 1501.409, 1993.19, 2609.09, 39.97607, 0.5353455, 0.2910129, 3101.642, 0.6308265, 2.912016, 3.05112, 0.9803222, 0.005627204, 0.1866785, 0.196808, 0.1936446, 
2013:9, 5357.211, 15463.45, 0, 7.120244, 0.8506244, 13.62832, 0, 67.20919, 1.890168, 9.301453, 16.74204, 24.77866, 3.043871, 65.83669, 1694.163, 2013.194, 2709.258, 40.47616, 0.555825, 0.2910748, 3339.979, 0.6234548, 2.886474, 3.077807, 0.976242, 0.007932479, 0.1932059, 0.2031533, 0.2000583, 
2013:10, 5546.275, 15986.75, 0, 7.001127, 0.7783751, 13.68011, 0, 67.43821, 1.734533, 9.367663, 17.92642, 25.48471, 3.010864, 60.7718, 1781.316, 1887.115, 2618.851, 39.5027, 0.5642404, 0.2911496, 3430.694, 0.6185581, 2.88243, 3.110973, 0.9758207, 0.008917604, 0.1956042, 0.2055515, 0.2024579, 
2013:11, 5483.009, 15874.92, 0, 6.899392, 0.7470545, 13.69148, 0, 67.57393, 1.700616, 9.38752, 18.64052, 26.07494, 3.016609, 58.39134, 1759.216, 1664.602, 2386.229, 38.06637, 0.562086, 0.2913955, 3387.378, 0.6177955, 2.895294, 3.133299, 0.9769156, 0.009089611, 0.1946039, 0.2047198, 0.2015673, 
2013:12, 5289.077, 15407.18, 0, 6.910128, 0.8001589, 13.64387, 0, 67.40179, 1.828805, 9.415253, 17.97502, 25.68214, 3.045559, 62.29029, 1674.362, 1481.346, 2166.835, 38.04538, 0.5548186, 0.2922594, 3290.072, 0.6220503, 2.913018, 3.114161, 0.9774145, 0.009061274, 0.1916349, 0.2019838, 0.1987477, 
2014:1, 5178.703, 15141.02, 0, 6.900212, 0.8089682, 13.62593, 0, 67.38488, 1.86998, 9.410009, 17.88982, 25.72064, 3.063546, 62.84458, 1627.583, 1528.872, 2194.446, 37.69214, 0.5262259, 0.292546, 3230.354, 0.6237767, 2.923709, 3.115608, 0.9763382, 0.007162631, 0.1898929, 0.2003655, 0.1970844, 
2014:2, 5099.484, 14936.07, 0, 6.978257, 0.8669519, 13.58393, 0, 67.1439, 1.980275, 9.446704, 17.0078, 25.04504, 3.077637, 67.19347, 1589.754, 1507.11, 2156.634, 38.7749, 0.5141165, 0.2933207, 3200.671, 0.6276461, 2.928938, 3.093357, 0.9733148, 0.006117827, 0.1884444, 0.1990148, 0.1956976, 
2014:3, 5168.113, 15104.34, 0, 7.055557, 0.8935227, 13.57107, 0, 66.98296, 1.997916, 9.498997, 16.54858, 24.58574, 3.066015, 69.32875, 1616.284, 1659.215, 2319.777, 40.30561, 0.5018499, 0.2937426, 3250.476, 0.6289483, 2.922602, 3.086586, 0.968074, 0.004642243, 0.1893325, 0.1998859, 0.1965757, 
2014:4, 5350.741, 15562.32, 0, 7.12358, 0.8998237, 13.58115, 0, 66.86563, 1.952942, 9.576863, 16.35877, 24.2312, 3.035833, 70.12096, 1692.407, 1811.659, 2503.97, 42.12395, 0.4915694, 0.2940223, 3362.17, 0.628356, 2.908442, 3.089212, 0.9621242, 0.003069407, 0.1918565, 0.2023252, 0.1990473, 
2014:5, 5601.136, 16201.48, 0, 7.128195, 0.8651008, 13.61605, 0, 66.90271, 1.836992, 9.650952, 16.73592, 24.28687, 2.997691, 67.93435, 1800.549, 1958.178, 2695.495, 43.14083, 0.4820538, 0.2939808, 3501.034, 0.6250579, 2.892536, 3.109567, 0.9579698, 0.001546349, 0.1951576, 0.2055039, 0.2022716, 
2014:6, 5779.102, 16690.94, 0, 6.980402, 0.7550264, 13.6824, 0, 67.28706, 1.637581, 9.657529, 18.34714, 25.43208, 2.970732, 59.77005, 1885.576, 1976.322, 2748.642, 41.2022, 0.4678439, 0.2933072, 3574.837, 0.61858, 2.888154, 3.16929, 0.9581343, -8.342653E-05, 0.1974517, 0.2077339, 0.2045256, 
2014:7, 5642.712, 16383.42, 0, 6.918156, 0.7495923, 13.67546, 0, 67.33571, 1.656843, 9.664234, 18.60342, 25.74216, 2.986683, 59.20778, 1830.083, 1650.757, 2399.147, 39.93712, 0.4500023, 0.293591, 3496.747, 0.6196926, 2.903466, 3.189852, 0.9608916, -0.001777253, 0.1956339, 0.206095, 0.2028232, 
2014:8, 5431.943, 15882.64, 0, 6.838847, 0.7338437, 13.66838, 0, 67.45086, 1.678887, 9.62917, 19.03591, 26.29968, 3.015472, 57.7114, 1743.646, 1531.462, 2243.158, 38.1158, 0.4312821, 0.2935822, 3373.643, 0.6210748, 2.923934, 3.215847, 0.9640972, -0.003231453, 0.1928483, 0.203497, 0.2001572, 
2014:9, 5144.329, 15177.02, 0, 6.723198, 0.6922411, 13.6834, 0, 67.67982, 1.680931, 9.540407, 19.97386, 27.36943, 3.060231, 54.11385, 1626.912, 1373.839, 2036.255, 35.30585, 0.4109055, 0.2931505, 3202.174, 0.6224669, 2.950243, 3.257566, 0.9668554, -0.004322523, 0.1888523, 0.1997051, 0.1962888, 
2014:10, 4762.814, 14198.38, 0, 6.711448, 0.7599754, 13.60929, 0, 67.53481, 1.902008, 9.482471, 18.92185, 26.91472, 3.134625, 58.9443, 1460.476, 1133.3, 1725.878, 34.24377, 0.3906409, 0.2937266, 2993.121, 0.6284353, 2.981091, 3.235944, 0.9740402, -0.005730357, 0.1825252, 0.1936048, 0.1900983, 
2014:11, 4506.152, 13521.03, 0, 6.736563, 0.8145562, 13.5388, 0, 67.39093, 2.084264, 9.434875, 17.9599, 26.41359, 3.195903, 62.89766, 1347.08, 1151.72, 1696.939, 33.8434, 0.3718475, 0.2940378, 2851.574, 0.632818, 3.000571, 3.215991, 0.9787192, -0.007036424, 0.1777374, 0.1889027, 0.1853565, 
2014:12, 4380.696, 13177.83, 0, 6.812243, 0.8728362, 13.46912, 0, 67.17818, 2.233795, 9.433821, 16.89198, 25.66969, 3.230933, 67.2389, 1288.622, 1205.168, 1726.096, 34.46072, 0.3573073, 0.2944056, 2787.664, 0.6363518, 3.008159, 3.189682, 0.9809076, -0.008190727, 0.1751528, 0.1863248, 0.1827711, 
2015:1, 4399.567, 13219.91, 0, 6.854487, 0.8754991, 13.45204, 0, 67.14944, 2.224739, 9.443809, 16.68823, 25.55006, 3.22866, 67.36533, 1295.295, 1336.515, 1860.395, 34.90809, 0.3060083, 0.2941296, 2800.245, 0.6364818, 3.004821, 3.272364, 0.9810464, -0.01041109, 0.1756293, 0.1867524, 0.1832181, 
2015:2, 4459.328, 13386.73, 0, 6.808451, 0.8207476, 13.48005, 0, 67.34089, 2.106344, 9.443484, 17.40795, 26.17494, 3.214499, 63.23217, 1324.022, 1392.683, 1928.547, 34.15806, 0.2994395, 0.2933022, 2825.839, 0.6336917, 3.001962, 3.292726, 0.9816313, -0.01013547, 0.1770824, 0.1881561, 0.1846433, 
2015:3, 4423.56, 13297.86, 0, 6.770003, 0.8044366, 13.48607, 0, 67.4173, 2.091832, 9.430345, 17.66527, 26.4374, 3.223716, 61.97708, 1310.216, 1289.428, 1819.408, 33.43692, 0.2937473, 0.2930026, 2800.598, 0.6331096, 3.006145, 3.298959, 0.9831849, -0.01011657, 0.1764758, 0.1875543, 0.1840389, 
2015:4, 4339.341, 13079.24, 0, 6.714512, 0.7848125, 13.49307, 0, 67.52708, 2.090937, 9.389587, 18.01695, 26.83479, 3.246363, 60.4407, 1276.237, 1224.973, 1740.676, 32.36024, 0.2881037, 0.2926012, 2745.646, 0.6327332, 3.014108, 3.308408, 0.9850138, -0.01003258, 0.1748933, 0.1859879, 0.1824638, 
2015:5, 4188.11, 12681.2, 0, 6.566516, 0.6841995, 13.57862, 0, 67.94609, 1.964241, 9.26033, 19.91747, 28.62913, 3.289264, 52.67244, 1220.594, 1134.718, 1627.046, 29.37448, 0.2807115, 0.2910797, 2641.411, 0.6306928, 3.027906, 3.366909, 0.9838402, -0.009087732, 0.1721262, 0.1832435, 0.1797052, 
2015:6, 3884.487, 11840.32, 0, 6.593609, 0.8203987, 13.45141, 0, 67.55862, 2.376311, 9.199653, 17.55968, 26.8137, 3.392149, 63.12143, 1082.019, 846.9583, 1281.473, 29.62136, 0.275121, 0.2924604, 2470.533, 0.636, 3.048105, 3.293487, 0.9921164, -0.01071078, 0.1644604, 0.1755935, 0.1720294, 
2015:7, 3770.559, 11516.23, 0, 6.610912, 0.8383679, 13.40366, 0, 67.52702, 2.479118, 9.140916, 17.1305, 26.61652, 3.440636, 64.53454, 1031.355, 1003.833, 1417.493, 29.37115, 0.2728069, 0.2921719, 2401.472, 0.6369008, 3.054249, 3.270537, 0.9931656, -0.01096182, 0.1615405, 0.1726082, 0.1690602, 
2015:8, 3713.731, 11344.47, 0, 6.565032, 0.7943161, 13.43346, 0, 67.73623, 2.427099, 9.043876, 17.74398, 27.32266, 3.468346, 61.1261, 1009.624, 1026.129, 1431.11, 28.22291, 0.2713847, 0.2910651, 2358.834, 0.6351656, 3.054738, 3.277493, 0.9925551, -0.01048513, 0.1603051, 0.1713131, 0.1677841, 
2015:9, 3604.972, 11019.41, 0, 6.529668, 0.7912169, 13.43968, 0, 67.81915, 2.492706, 8.927574, 17.7676, 27.45657, 3.519294, 60.91239, 963.4328, 929.14, 1315.246, 27.32827, 0.2708174, 0.2905301, 2287.693, 0.6345938, 3.056727, 3.265586, 0.9924513, -0.01035695, 0.1573261, 0.1682566, 0.164747, 
2015:10, 3494.565, 10681.93, 0, 6.530331, 0.8211577, 13.41327, 0, 67.78266, 2.637179, 8.815392, 17.22541, 27.04945, 3.57562, 63.26256, 914.0687, 882.8857, 1248.892, 27.0102, 0.2707016, 0.2904253, 2218.076, 0.6347216, 3.056726, 3.236116, 0.9922953, -0.01052975, 0.1539622, 0.164789, 0.1613068, 
2015:11, 3424.244, 10458.21, 0, 6.486624, 0.7908986, 13.44399, 0, 67.97226, 2.626886, 8.679351, 17.68994, 27.60522, 3.617293, 60.94314, 885.6886, 903.6357, 1258.342, 25.99064, 0.2679506, 0.2893844, 2167.099, 0.6328694, 3.054166, 3.240778, 0.9906567, -0.01015669, 0.1520062, 0.1627404, 0.1592864, 
2015:12, 3330.004, 10164.6, 0, 6.494271, 0.827947, 13.40879, 0, 67.89971, 2.78899, 8.580292, 17.0132, 27.01036, 3.672714, 63.8956, 842.7921, 828.8615, 1166.078, 25.84027, 0.2651664, 0.2894344, 2107.224, 0.6327992, 3.052429, 3.210569, 0.9906662, -0.01049723, 0.1487864, 0.1594032, 0.1559816, 
2016:1, 3284.587, 10013.46, 0, 6.491084, 0.8260328, 13.40693, 0, 67.96497, 2.820795, 8.49018, 16.98637, 27.0728, 3.704253, 63.70932, 822.9977, 864.5956, 1193.975, 25.46308, 0.2279595, 0.2888685, 2075.193, 0.6317973, 3.04862, 3.303324, 0.9897347, -0.01206114, 0.1473514, 0.157883, 0.1544885, 
2016:2, 3263.515, 9929.617, 0, 6.608463, 0.9195755, 13.31979, 0, 67.61889, 3.050422, 8.482861, 15.4764, 25.59088, 3.715935, 70.82996, 807.4189, 854.5626, 1177.85, 26.8892, 0.2262644, 0.2899643, 2070.109, 0.6343188, 3.042614, 3.24736, 0.987555, -0.01313297, 0.1462246, 0.1566924, 0.1533186, 
