EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/7/2022 12:31:35 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"catch (predicted)SDF landings","catch (observed) SDF landings","catch (predicted)SB 2-5 C","catch (observed) SB 2-5 C","catch (predicted)SB adult C","catch (observed) SB adult C","catch (predicted)AM adult C 1","catch (observed) AM adult C 1","catch (predicted)AM adult C 2","catch (observed) AM adult C 2","catch (predicted)AM adult C 3","catch (observed) AM adult C 3","catch (predicted)AM adult C 4","catch (observed) AM adult C 4","catch (predicted)AM adult C 5","catch (observed) AM adult C 5","catch (predicted)AM adult C 6","catch (observed) AM adult C 6","catch (predicted)BF adult C","catch (observed) BF adult C","catch (predicted)WF juv C","catch (observed) WF juv C","catch (predicted)WF adult C","catch (observed) WF adult C","catch (predicted)AH adult landings","catch (observed) AH adult landings","catch (predicted)AM juv C","catch (observed) AM juv C","catch (predicted)BF juv C","catch (observed) BF juv C","catch (predicted)AH juv landings","catch (observed) AH juv landings",
209,0.006475503,,0.007269479,,0.03106557,,0.05121267,,0.2348409,,0.09571536,,0.02043861,,0.003506639,,0.0004642605,,0.02658705,,9.227261E-07,,0.001670573,,0.1415191,,0.0009458584,,0.0002839211,,0.001219537,,
210,0.006475172,0.00646,0.007244823,0.00429,0.03116313,0.0281,0.051088,0.03411827,0.2346835,0.08388108,0.09586514,0.06136388,0.02046761,0.02607004,0.003514411,0.003206342,0.0004634575,0.000693492,0.02672819,0.0244,9.230263E-07,1.45E-06,0.001666308,0.00238,0.141035,0.103,0.0009439524,0.0008472556,0.0002852069,0.0002402962,0.001210659,0.001845287,
211,0.006474843,,0.007220626,,0.03126021,,0.05096444,,0.234489,,0.09599838,,0.02048933,,0.003522443,,0.0004627441,,0.0268611,,9.227685E-07,,0.001662487,,0.1405395,,0.000942342,,0.0002862794,,0.00120231,,
212,0.006474518,,0.007196876,,0.03135663,,0.0508437,,0.2342608,,0.09611291,,0.02050387,,0.003531004,,0.0004621042,,0.02698617,,9.219655E-07,,0.001659053,,0.1400317,,0.0009410126,,0.0002871615,,0.001194653,,
213,0.006474199,,0.007173548,,0.03145218,,0.0507273,,0.2340007,,0.09620758,,0.02051173,,0.003540298,,0.0004615267,,0.02710381,,9.206266E-07,,0.00165596,,0.1395113,,0.0009399441,,0.000287873,,0.001187849,,
214,0.006473884,,0.007150616,,0.03154671,,0.05061663,,0.2337069,,0.09628557,,0.02051275,,0.003550473,,0.000461004,,0.02721439,,9.187579E-07,,0.001653173,,0.1389778,,0.0009391122,,0.0002884321,,0.00118205,,
215,0.006473573,,0.007128047,,0.03164004,,0.05051295,,0.2333798,,0.09634813,,0.0205067,,0.003561634,,0.000460531,,0.02731828,,9.163606E-07,,0.001650663,,0.1384311,,0.0009384882,,0.0002888563,,0.001177396,,
216,0.006473269,,0.007105807,,0.03173203,,0.05041741,,0.2330188,,0.09639694,,0.02049345,,0.003573846,,0.0004601043,,0.0274158,,9.134243E-07,,0.001648414,,0.1378712,,0.00093804,,0.0002891629,,0.001174008,,
217,0.003169034,,0.008208644,,0.03495843,,0.0546212,,0.235565,,0.08471762,,0.01584473,,0.002545237,,0.0004947976,,0.03250626,,5.498769E-07,,0.001124599,,0.1577702,,0.001027346,,0.000207735,,0.0003194181,,
218,0.003168814,,0.00817534,,0.03499234,,0.05454009,,0.2350814,,0.08480657,,0.01588697,,0.00255368,,0.000494321,,0.03248166,,5.48937E-07,,0.001133818,,0.1567079,,0.001026701,,0.0002085992,,0.0003191869,,
219,0.003168599,,0.008141891,,0.03502246,,0.05447219,,0.2345754,,0.08485451,,0.01593161,,0.002560825,,0.0004938866,,0.03245471,,5.482808E-07,,0.001142205,,0.1556678,,0.001026085,,0.0002093189,,0.0003189719,,
220,0.00316839,,0.008108258,,0.03504902,,0.05441515,,0.2340567,,0.08486908,,0.01597638,,0.002566936,,0.0004935092,,0.03242565,,5.478984E-07,,0.001149858,,0.1546516,,0.001025561,,0.0002098923,,0.0003187503,,
221,0.003168187,,0.008074426,,0.03507225,,0.054367,,0.2335343,,0.08485594,,0.01601975,,0.00257217,,0.0004932038,,0.03239468,,5.478106E-07,,0.001156857,,0.153661,,0.001025193,,0.0002103142,,0.0003184896,,
222,0.003167989,0.00316,0.008040396,0.00507,0.03509241,0.0293,0.05432618,0.03195978,0.2330162,0.1077479,0.08481919,0.03736742,0.01606074,0.0145495,0.002576612,0.00479495,0.0004929842,0.000795513,0.03236204,0.0292,5.480616E-07,1.02E-06,0.001163274,0.0014,0.1526973,0.111,0.001025039,0.0009585739,0.0002105769,0.00019927,0.0003181502,0.0005728079,
223,0.003167797,,0.008006251,,0.03510979,,0.05429156,,0.232509,,0.08476175,,0.01609883,,0.002580297,,0.0004928627,,0.03232793,,5.487103E-07,,0.001169169,,0.1517617,,0.001025151,,0.0002106712,,0.000317688,,
224,0.003167609,,0.007972014,,0.03512468,,0.0542623,,0.2320182,,0.08468558,,0.01613384,,0.00258323,,0.0004928498,,0.03229259,,5.498229E-07,,0.001174595,,0.1508552,,0.001025571,,0.0002105883,,0.0003170563,,
225,0.003167427,,0.007937714,,0.03513739,,0.05423782,,0.2315487,,0.0845919,,0.0161657,,0.00258547,,0.0004929539,,0.03225622,,5.514671E-07,,0.001179593,,0.1499784,,0.001026327,,0.0002103203,,0.0003162083,,
226,0.003167249,,0.007903393,,0.03514825,,0.05421779,,0.2311044,,0.08448081,,0.01619504,,0.002586982,,0.0004931813,,0.03221905,,5.537065E-07,,0.001184198,,0.1491319,,0.001027441,,0.0002098611,,0.0003150991,,
227,0.003167074,,0.007869096,,0.03515757,,0.05420193,,0.2306885,,0.08435279,,0.01622217,,0.002587729,,0.000493537,,0.03218129,,5.565962E-07,,0.001188438,,0.1483159,,0.00102892,,0.0002092074,,0.0003136871,,
228,0.003166904,,0.007834877,,0.03516567,,0.0541901,,0.2303042,,0.08420806,,0.01624747,,0.002587681,,0.0004940239,,0.03214314,,5.601816E-07,,0.001192333,,0.1475305,,0.001030766,,0.000208358,,0.0003119358,,
229,0.00378746,,0.009072556,,0.03282028,,0.05440317,,0.2476828,,0.1054269,,0.02332737,,0.004044876,,0.0004983047,,0.03539861,,2.373626E-06,,0.0006251854,,0.1535464,,0.001029164,,0.0004004024,,0.0004518242,,
230,0.003787256,,0.009026483,,0.03285782,,0.05439966,,0.2472214,,0.1049456,,0.02326737,,0.004041139,,0.0004982924,,0.0352594,,2.383141E-06,,0.0006331934,,0.1526164,,0.001031029,,0.0003955569,,0.0004491204,,
231,0.003787059,,0.008982155,,0.03289003,,0.05440235,,0.2468418,,0.104495,,0.02320311,,0.004038405,,0.0004981281,,0.03512155,,2.391243E-06,,0.0006407247,,0.1517096,,0.00103295,,0.0003912878,,0.000446434,,
232,0.003786868,,0.008939527,,0.03291726,,0.05441217,,0.2465249,,0.1040727,,0.0231357,,0.004036095,,0.0004978575,,0.0349852,,2.398437E-06,,0.0006478156,,0.150825,,0.001034919,,0.0003875282,,0.0004437719,,
233,0.003786681,,0.00889856,,0.03293984,,0.0544298,,0.2462562,,0.1036772,,0.02306583,,0.004033823,,0.0004975128,,0.03485044,,2.405276E-06,,0.0006544968,,0.1499614,,0.001036904,,0.0003842286,,0.0004411404,,
234,0.0037865,0.00378,0.008859246,0.00565,0.032958,0.0302,0.05445563,0.02550693,0.246025,0.1144229,0.1033072,0.05366027,0.02299382,0.01397469,0.004031358,0.00497831,0.0004971164,0.001278581,0.03471732,0.0344,2.412366E-06,1.76E-06,0.0006607937,0.000687,0.1491176,0.115,0.001038868,0.0004607339,0.0003813521,0.0002578789,0.0004385429,0.0004082698,
235,0.003786323,,0.008821548,,0.03297197,,0.05448986,,0.2458242,,0.1029619,,0.02291977,,0.004028583,,0.0004966828,,0.03458586,,2.420358E-06,,0.0006667277,,0.1482928,,0.001040766,,0.000378871,,0.0004359809,,
236,0.003786151,,0.0087854,,0.03298195,,0.05453247,,0.2456488,,0.1026404,,0.02284358,,0.004025466,,0.0004962214,,0.03445603,,2.429904E-06,,0.0006723167,,0.1474858,,0.001042558,,0.0003767643,,0.0004334537,,
237,0.003785983,,0.008750725,,0.03298812,,0.05458331,,0.245496,,0.102342,,0.02276503,,0.004022001,,0.0004957456,,0.0343278,,2.44162E-06,,0.0006775759,,0.1466958,,0.00104421,,0.0003750146,,0.0004309595,,
238,0.003785819,,0.008717445,,0.03299062,,0.0546421,,0.2453641,,0.102066,,0.02268364,,0.004018354,,0.000495257,,0.03420112,,2.456043E-06,,0.0006825184,,0.145922,,0.001045693,,0.0003736064,,0.0004284946,,
239,0.003785659,,0.008685479,,0.03298959,,0.05470852,,0.2452522,,0.101812,,0.02259911,,0.004014601,,0.0004947557,,0.03407591,,2.473589E-06,,0.0006871556,,0.1451637,,0.001046989,,0.000372525,,0.0004260549,,
240,0.003785503,,0.008654747,,0.03298517,,0.05478218,,0.2451598,,0.1015794,,0.02251113,,0.004010831,,0.0004942412,,0.03395208,,2.494524E-06,,0.0006914982,,0.1444203,,0.001048089,,0.0003717557,,0.0004236348,,
241,0.003795355,,0.008312758,,0.03537544,,0.0544192,,0.2770555,,0.09842691,,0.02285701,,0.004444615,,0.000915802,,0.02992307,,9.98244E-07,,0.000877748,,0.1442948,,0.0002933176,,0.0004728818,,9.528767E-05,,
242,0.003795207,,0.008286709,,0.03531672,,0.05447672,,0.2766425,,0.0982666,,0.02277301,,0.004435184,,0.000914456,,0.02990991,,1.004747E-06,,0.0008804883,,0.143566,,0.0002938515,,0.0004692139,,9.485702E-05,,
243,0.003795062,,0.008261219,,0.03525438,,0.05453121,,0.2763393,,0.09810855,,0.02269361,,0.004425087,,0.0009132769,,0.02989345,,1.01049E-06,,0.000883255,,0.1428533,,0.0002944387,,0.0004657363,,9.444222E-05,,
244,0.003794922,,0.008236229,,0.03518876,,0.05458462,,0.2761332,,0.0979499,,0.02261872,,0.004414488,,0.0009122072,,0.02987397,,1.015571E-06,,0.0008860328,,0.1421565,,0.0002950579,,0.0004624821,,9.404148E-05,,
245,0.003794786,,0.008211699,,0.03512012,,0.05463807,,0.2760147,,0.09778861,,0.02254842,,0.004403476,,0.0009112067,,0.02985172,,1.02004E-06,,0.0008888083,,0.1414756,,0.0002956917,,0.0004594968,,9.365224E-05,,
246,0.003794654,0.00379,0.008187591,0.00703,0.0350487,0.0285,0.05469207,0.01830916,0.2759759,0.09635344,0.09762354,0.05632986,0.02248284,0.01534053,0.004392078,0.003511276,0.000910249,0.001882176,0.02982692,0.0353,1.023933E-06,9.840001E-07,0.0008915696,0.000601,0.1408104,0.107,0.0002963258,0.0003092174,0.0004568331,0.001074495,9.327164E-05,6.051004E-05,
247,0.003794524,,0.008163923,,0.03497472,,0.05474673,,0.2760108,,0.09745426,,0.02242213,,0.004380282,,0.0009093184,,0.02979973,,1.027276E-06,,0.0008943056,,0.1401607,,0.0002969488,,0.0004545444,,9.289655E-05,,
248,0.003794399,,0.00814067,,0.03489834,,0.05480186,,0.2761141,,0.09728087,,0.02236644,,0.004368046,,0.0009084075,,0.02977033,,1.030099E-06,,0.0008970069,,0.1395264,,0.0002975519,,0.0004526775,,9.252374E-05,,
249,0.003794277,,0.008117801,,0.03481972,,0.05485742,,0.2762809,,0.09710389,,0.02231593,,0.004355309,,0.0009075158,,0.02973883,,1.032435E-06,,0.0008996662,,0.1389075,,0.0002981224,,0.0004512706,,9.215003E-05,,
250,0.003794157,,0.008095282,,0.034739,,0.05491318,,0.2765071,,0.096924,,0.0222707,,0.004341967,,0.0009066588,,0.02970534,,1.034314E-06,,0.0009022776,,0.1383038,,0.0002986506,,0.00045035,,9.177236E-05,,
251,0.003794041,,0.008073091,,0.03465631,,0.05496845,,0.2767886,,0.09674198,,0.02223086,,0.004327953,,0.000905841,,0.02966994,,1.035764E-06,,0.0009048383,,0.1377153,,0.0002991353,,0.0004499274,,9.138796E-05,,
252,0.003793927,,0.008051204,,0.03457175,,0.0550225,,0.2771218,,0.09655858,,0.02219651,,0.004313196,,0.000905069,,0.0296327,,1.036796E-06,,0.0009073483,,0.1371418,,0.0002995773,,0.0004500009,,9.099436E-05,,
253,0.004793619,,0.00888886,,0.03734733,,0.0397072,,0.2426762,,0.1221124,,0.03340207,,0.006850966,,0.0006363507,,0.03149361,,9.821781E-07,,0.001204667,,0.155221,,0.0002164329,,0.0004699695,,0.003994642,,
254,0.004793416,,0.008858384,,0.03718741,,0.03977711,,0.2432523,,0.1216913,,0.03319269,,0.006804278,,0.0006357632,,0.03139852,,9.838241E-07,,0.00120255,,0.1540854,,0.000216713,,0.0004692355,,0.003935778,,
255,0.004793217,,0.00882813,,0.03702378,,0.03984468,,0.2437516,,0.1214058,,0.0329998,,0.006759414,,0.0006350197,,0.03130244,,9.856745E-07,,0.001200767,,0.1529567,,0.0002169683,,0.0004684211,,0.003878689,,
256,0.004793022,,0.00879803,,0.03685679,,0.03990876,,0.2441982,,0.1212337,,0.03281954,,0.006716366,,0.0006341505,,0.03120533,,9.876333E-07,,0.001199277,,0.1518335,,0.0002171889,,0.0004675328,,0.003823581,,
257,0.004792832,,0.008768032,,0.03668674,,0.03996866,,0.2446083,,0.121158,,0.03264868,,0.006675148,,0.000633178,,0.03110717,,9.895967E-07,,0.001198047,,0.1507145,,0.0002173614,,0.0004665789,,0.003770836,,
258,0.004792647,0.00479,0.008738083,0.00734,0.03651388,0.0315,0.04002399,0.02901851,0.244993,0.0709911,0.1211656,0.05304249,0.03248462,0.0261129,0.006635767,0.005809216,0.0006321189,0.000981763,0.03100793,0.033,9.914535E-07,7.7E-07,0.00119705,0.000643,0.1495986,0.11,0.0002174705,0.0002581965,0.0004655679,0.0008156396,0.003720975,0.005558927,
259,0.004792465,,0.008708175,,0.03633839,,0.04007464,,0.245359,,0.121246,,0.03232534,,0.006598221,,0.0006309848,,0.03090758,,9.930883E-07,,0.001196261,,0.1484849,,0.0002175009,,0.0004645057,,0.00367461,,
260,0.004792288,,0.008678325,,0.03616037,,0.04012064,,0.2457101,,0.1213908,,0.03216923,,0.006562504,,0.0006297842,,0.03080609,,9.943888E-07,,0.001195661,,0.1473728,,0.0002174386,,0.000463394,,0.003632395,,
261,0.004792116,,0.008648518,,0.03597989,,0.04016181,,0.2460507,,0.1215932,,0.0320151,,0.006528603,,0.0006285224,,0.03070343,,9.952516E-07,,0.001195232,,0.1462618,,0.0002172721,,0.0004622292,,0.003594991,,
262,0.004791949,,0.008618747,,0.03579699,,0.0401981,,0.2463834,,0.1218476,,0.03186202,,0.006496498,,0.0006272029,,0.03059958,,9.955891E-07,,0.001194957,,0.1451517,,0.0002169927,,0.0004610017,,0.003563022,,
263,0.004791787,,0.008589009,,0.03561166,,0.04022992,,0.2467062,,0.1221491,,0.03170931,,0.006466171,,0.0006258278,,0.03049454,,9.95333E-07,,0.001194824,,0.1440425,,0.0002165954,,0.0004596967,,0.003537048,,
264,0.004791631,,0.008559306,,0.03542389,,0.04025763,,0.2470172,,0.1224935,,0.03155643,,0.006437609,,0.0006243976,,0.0303883,,9.944388E-07,,0.00119482,,0.1429342,,0.0002160786,,0.0004582944,,0.003517549,,
265,0.006000104,,0.009166722,,0.03891793,,0.03879378,,0.218752,,0.1038663,,0.02555455,,0.004879126,,0.0006256718,,0.03268575,,1.197279E-06,,0.001476208,,0.1469388,,0.0002086299,,0.000346426,,0.0005504495,,
266,0.005999948,,0.009129063,,0.03862667,,0.03880167,,0.2193094,,0.104318,,0.02556009,,0.004872689,,0.000624379,,0.03250437,,1.197208E-06,,0.001470088,,0.1457382,,0.0002082497,,0.0003474117,,0.0005526292,,
267,0.005999802,,0.009091516,,0.03833682,,0.03880167,,0.2198113,,0.1047157,,0.02558247,,0.004867083,,0.0006231589,,0.03232661,,1.197489E-06,,0.001464558,,0.1445883,,0.0002079015,,0.0003481488,,0.0005547997,,
268,0.005999662,,0.009054185,,0.03804865,,0.03879472,,0.220262,,0.1050749,,0.02561969,,0.004861871,,0.0006220038,,0.0321524,,1.198006E-06,,0.001459559,,0.1434915,,0.0002075804,,0.0003486305,,0.0005568905,,
269,0.005999532,,0.009017173,,0.03776244,,0.03878141,,0.2206662,,0.1054067,,0.02567038,,0.004856701,,0.0006209086,,0.0319817,,1.198646E-06,,0.001455043,,0.1424499,,0.0002072877,,0.0003488385,,0.0005587956,,
270,0.005999409,0.006,0.008980581,0.00553,0.0374785,0.025,0.03876207,0.02964466,0.2210287,0.1262488,0.1057188,0.03958522,0.02573352,0.01641686,0.004851303,0.005094514,0.0006198695,0.000785142,0.03181446,0.0358,1.199286E-06,1.61E-06,0.001450969,0.000764,0.1414653,0.112,0.0002070276,0.0001929516,0.0003487489,0.0005978101,0.0005603809,0.0002406562,
271,0.005999292,,0.008944488,,0.03719716,,0.03873694,,0.2213544,,0.1060165,,0.02580839,,0.004845475,,0.0006188835,,0.03165065,,1.199796E-06,,0.001447304,,0.1405389,,0.0002068059,,0.0003483364,,0.000561492,,
272,0.005999183,,0.008908994,,0.03691876,,0.03870616,,0.2216475,,0.1063033,,0.02589442,,0.004839073,,0.0006179482,,0.03149023,,1.200044E-06,,0.001444021,,0.1396718,,0.0002066282,,0.0003475792,,0.0005619622,,
273,0.005999079,,0.008874193,,0.03664359,,0.03867045,,0.221911,,0.1065826,,0.02599118,,0.004831993,,0.0006170619,,0.03133316,,1.199905E-06,,0.001441099,,0.1388644,,0.0002064888,,0.0003464606,,0.0005616212,,
274,0.00599898,,0.00884019,,0.03637198,,0.03862988,,0.2221476,,0.1068568,,0.02609827,,0.004824167,,0.000616223,,0.03117939,,1.199265E-06,,0.00143852,,0.138117,,0.0002063903,,0.0003449702,,0.0005603025,,
275,0.005998885,,0.008807085,,0.03610419,,0.03858455,,0.2223609,,0.1071257,,0.02621536,,0.004815545,,0.0006154305,,0.03102886,,1.198034E-06,,0.001436268,,0.1374293,,0.0002063338,,0.0003431049,,0.0005578503,,
276,0.005998793,,0.008774945,,0.03584053,,0.03853455,,0.222554,,0.1073888,,0.02634213,,0.004806096,,0.0006146843,,0.0308815,,1.19615E-06,,0.00143433,,0.1368008,,0.0002063188,,0.0003408683,,0.0005541244,,
277,0.006028661,,0.008320608,,0.03562836,,0.02765419,,0.1671929,,0.08755805,,0.02200936,,0.003961994,,0.0004506298,,0.03016067,,1.827145E-06,,0.0009160328,,0.1320891,,0.000146597,,0.0002807647,,0.0007681001,,
278,0.006028589,,0.008293595,,0.03537989,,0.02764714,,0.1676212,,0.08800045,,0.02213743,,0.003967068,,0.0004504804,,0.03003994,,1.825705E-06,,0.0009222127,,0.1316473,,0.0001464869,,0.0002799849,,0.0007624483,,
279,0.006028522,,0.008266597,,0.03513904,,0.02764309,,0.1679457,,0.08841409,,0.02225646,,0.00397491,,0.0004503884,,0.02992203,,1.824851E-06,,0.0009278904,,0.1312293,,0.0001463428,,0.0002791579,,0.0007568769,,
280,0.006028458,,0.008239591,,0.03490534,,0.02764048,,0.1681857,,0.08880221,,0.02236906,,0.00398513,,0.0004503287,,0.02980669,,1.824614E-06,,0.0009331215,,0.1308319,,0.0001461752,,0.0002782729,,0.0007514352,,
281,0.006028398,,0.008212554,,0.03467841,,0.02763831,,0.1683551,,0.08916824,,0.02247711,,0.003997453,,0.000450281,,0.02969372,,1.825115E-06,,0.0009379546,,0.1304521,,0.0001459946,,0.0002773163,,0.0007461795,,
282,0.006028341,0.00603,0.008185453,0.00686,0.03445794,0.0265,0.02763594,0.01388602,0.1684638,0.09753968,0.08951554,0.06145553,0.02258191,0.01218385,0.004011684,0.003519871,0.0004502284,0.000694694,0.02958295,0.0387,1.82653E-06,1.88E-06,0.0009424312,0.000304,0.1300872,0.0901,0.000145811,0.0002282024,0.0002762736,0.0006466507,0.0007411656,0.0008150018,
283,0.006028287,,0.008158251,,0.03424364,,0.02763295,,0.1685193,,0.0898473,,0.02268428,,0.004027685,,0.0004501579,,0.02947424,,1.829066E-06,,0.0009465874,,0.1297347,,0.0001456333,,0.0002751315,,0.0007364473,,
284,0.006028236,,0.008130924,,0.03403523,,0.02762912,,0.1685272,,0.09016642,,0.02278477,,0.004045353,,0.0004500589,,0.02936747,,1.83294E-06,,0.0009504537,,0.1293924,,0.0001454692,,0.0002738812,,0.0007320757,,
285,0.006028188,,0.008103441,,0.03383249,,0.02762379,,0.168496,,0.09047513,,0.02288396,,0.004064617,,0.000449923,,0.02926254,,1.838359E-06,,0.0009540562,,0.1290584,,0.0001453242,,0.0002725183,,0.0007280979,,
286,0.006028144,,0.008075773,,0.03363518,,0.027617,,0.1684287,,0.09077546,,0.02298217,,0.004085418,,0.0004497437,,0.02915935,,1.845507E-06,,0.0009574161,,0.1287311,,0.000145202,,0.0002710449,,0.0007245549,,
287,0.006028102,,0.008047887,,0.03344313,,0.02760881,,0.1683277,,0.09106951,,0.02307931,,0.004107713,,0.0004495158,,0.02905784,,1.854537E-06,,0.0009605501,,0.1284092,,0.0001451042,,0.000269469,,0.0007214819,,
288,0.006028062,,0.008019755,,0.03325612,,0.02759935,,0.1681949,,0.09135909,,0.0231752,,0.004131465,,0.0004492348,,0.02895791,,1.865568E-06,,0.0009634703,,0.1280916,,0.0001450308,,0.0002678044,,0.0007189059,,
289,0.00560865,,0.009120718,,0.03788472,,0.03983872,,0.2116908,,0.08672318,,0.01982745,,0.003530554,,0.0006274901,,0.02725912,,4.18255E-07,,0.0009937182,,0.1808155,,0.0002123562,,0.0001973207,,6.964996E-05,,
290,0.005608447,,0.00907337,,0.03753498,,0.0398038,,0.2112658,,0.08685695,,0.01992951,,0.00355023,,0.0006277078,,0.02720019,,4.200992E-07,,0.0009962504,,0.1785136,,0.0002121231,,0.0001968869,,6.960626E-05,,
291,0.005608258,,0.009024268,,0.03718354,,0.03977054,,0.210939,,0.08692321,,0.02002552,,0.003568989,,0.0006282782,,0.02713708,,4.216979E-07,,0.000998763,,0.1763209,,0.0002118543,,0.0001963515,,6.958833E-05,,
292,0.005608082,,0.008973698,,0.03683135,,0.03973906,,0.2106824,,0.08693644,,0.02011638,,0.003587228,,0.0006291483,,0.02707028,,4.231023E-07,,0.001001249,,0.1742371,,0.0002115646,,0.00019573,,6.958416E-05,,
293,0.005607917,,0.008921957,,0.03647931,,0.03970939,,0.2104753,,0.08690666,,0.02020303,,0.003605216,,0.000630278,,0.02700025,,4.243497E-07,,0.001003703,,0.1722619,,0.0002112682,,0.0001950331,,6.957612E-05,,
294,0.005607765,0.00561,0.008869289,0.00437,0.03612829,0.0283,0.03968157,0.02611244,0.2103026,0.07426434,0.08684082,0.05995686,0.02028639,0.01923867,0.003623128,0.002640641,0.0006316372,0.000972324,0.0269274,0.039,4.254717E-07,4.83E-07,0.00100612,0.000172,0.1703946,0.107,0.0002109789,0.0002779864,0.0001942681,0.0002774152,6.954221E-05,0.0003559866,
295,0.005607623,,0.008815913,,0.03577913,,0.03965561,,0.2101536,,0.08674385,,0.02036732,,0.003641068,,0.000633203,,0.0268521,,4.264968E-07,,0.001008495,,0.1686345,,0.0002107106,,0.0001934397,,6.945722E-05,,
296,0.005607489,,0.00876204,,0.03543262,,0.03963153,,0.2100205,,0.08661922,,0.02044662,,0.003659092,,0.0006349578,,0.02677467,,4.27452E-07,,0.001010828,,0.1669804,,0.0002104766,,0.0001925517,,6.929394E-05,,
297,0.005607364,,0.008707875,,0.0350895,,0.03960937,,0.2098957,,0.08647199,,0.02052489,,0.003677267,,0.0006368884,,0.02669542,,4.283621E-07,,0.001013117,,0.1654307,,0.0002102896,,0.0001916085,,6.902446E-05,,
298,0.005607246,,0.008653609,,0.03475047,,0.03958913,,0.209776,,0.08630364,,0.02060268,,0.003695624,,0.0006389844,,0.0266146,,4.292482E-07,,0.001015364,,0.1639838,,0.0002101618,,0.0001906158,,6.862122E-05,,
299,0.005607134,,0.008599418,,0.03441618,,0.03957085,,0.2096593,,0.0861152,,0.02068054,,0.003714119,,0.0006412377,,0.02653244,,4.301259E-07,,0.001017573,,0.1626376,,0.000210104,,0.0001895806,,6.805806E-05,,
300,0.005607026,,0.008545472,,0.03408726,,0.03955454,,0.209545,,0.08590743,,0.02075895,,0.003732704,,0.0006436419,,0.02644913,,4.310032E-07,,0.00101975,,0.1613901,,0.0002101262,,0.0001885113,,6.731107E-05,,
301,0.005587082,,0.007388132,,0.02637084,,0.04570503,,0.247846,,0.1138963,,0.02891755,,0.005185038,,0.0007460842,,0.03073606,,8.157704E-07,,0.0003912991,,0.08424868,,0.0002459499,,0.0003898489,,0,,
302,0.005587228,,0.00735473,,0.02628815,,0.04566858,,0.2473397,,0.1133678,,0.02886483,,0.005196047,,0.0007484327,,0.03051354,,8.176161E-07,,0.0003955271,,0.08507088,,0.0002460846,,0.0003832793,,0,,
303,0.005587371,,0.007323379,,0.02621469,,0.04563405,,0.246916,,0.1129263,,0.02879753,,0.005205501,,0.0007507197,,0.03030078,,8.195808E-07,,0.0003994902,,0.08587232,,0.0002462729,,0.0003776387,,0,,
304,0.005587507,,0.007293968,,0.02614993,,0.04560355,,0.2465571,,0.1125491,,0.0287188,,0.005213778,,0.0007529889,,0.03009735,,8.217062E-07,,0.0004032164,,0.08664913,,0.0002465028,,0.0003728232,,0,,
305,0.005587639,,0.007266379,,0.0260933,,0.04557883,,0.2462494,,0.112219,,0.02863057,,0.005221224,,0.0007552722,,0.02990282,,8.240669E-07,,0.0004067296,,0.08739772,,0.0002467572,,0.0003687519,,0,,
306,0.005587766,0.00559,0.007240487,0.00421,0.02604424,0.031,0.04556123,0.0316799,0.2459829,0.1132609,0.1119234,0.04557053,0.02853399,0.02679249,0.005228155,0.00649323,0.0007575926,0.00090147,0.02971675,0.0436,8.267641E-07,7.92E-07,0.0004100503,7.16E-05,0.08811489,0.0794,0.0002470172,0.0006617252,0.0003653621,0.0005929261,0,,
307,0.005587888,,0.007216155,,0.02600215,,0.04555175,,0.2457497,,0.1116528,,0.02842971,,0.005234849,,0.000759966,,0.02953872,,8.299148E-07,,0.0004131953,,0.08879783,,0.0002472642,,0.0003626031,,0,,
308,0.005588006,,0.007193237,,0.02596644,,0.04555109,,0.2455439,,0.1114004,,0.02831804,,0.005241543,,0.0007624027,,0.02936831,,8.336419E-07,,0.0004161784,,0.08944415,,0.0002474819,,0.0003604313,,0,,
309,0.005588122,,0.007171595,,0.02593646,,0.04555968,,0.2453612,,0.11116,,0.02819991,,0.005248419,,0.0007649149,,0.02920516,,8.380643E-07,,0.0004190109,,0.0900519,,0.0002476572,,0.0003588069,,0,,
310,0.005588234,,0.007151091,,0.02591161,,0.04557775,,0.2451983,,0.1109282,,0.02807523,,0.00525563,,0.00076751,,0.0290489,,8.432875E-07,,0.0004217016,,0.09061959,,0.0002477811,,0.0003576904,,0,,
311,0.005588345,,0.007131591,,0.02589127,,0.04560532,,0.2450527,,0.1107028,,0.02794386,,0.005263322,,0.0007701867,,0.02889922,,8.493971E-07,,0.0004242573,,0.09114609,,0.0002478486,,0.000357042,,0,,
312,0.005588455,,0.007112961,,0.02587485,,0.04564231,,0.2449223,,0.1104821,,0.02780567,,0.005271617,,0.0007729426,,0.02875584,,8.564528E-07,,0.0004266832,,0.09163073,,0.0002478583,,0.0003568202,,0,,
313,0.009767437,,0.008716809,,0.02668663,,0.0353381,,0.1996607,,0.1041832,,0.02725323,,0.005056152,,0.0006214198,,0.02455479,,7.709422E-07,,0.0002201597,,0.09978311,,0.0001903681,,0.0004644459,,0.0005287107,,
314,0.00976766,,0.008678434,,0.02665833,,0.03537261,,0.1999464,,0.1041884,,0.02717564,,0.005056121,,0.0006235199,,0.02454678,,7.757782E-07,,0.0002219407,,0.1001061,,0.0001905398,,0.0004604381,,0.0005323977,,
