EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:22:08 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"catch (predicted)SDF landings","catch (observed) SDF landings","catch (predicted)SB 2-5 C","catch (observed) SB 2-5 C","catch (predicted)SB adult C","catch (observed) SB adult C","catch (predicted)AM adult C 1","catch (observed) AM adult C 1","catch (predicted)AM adult C 2","catch (observed) AM adult C 2","catch (predicted)AM adult C 3","catch (observed) AM adult C 3","catch (predicted)AM adult C 4","catch (observed) AM adult C 4","catch (predicted)AM adult C 5","catch (observed) AM adult C 5","catch (predicted)AM adult C 6","catch (observed) AM adult C 6","catch (predicted)BF adult C","catch (observed) BF adult C","catch (predicted)WF juv C","catch (observed) WF juv C","catch (predicted)WF adult C","catch (observed) WF adult C","catch (predicted)AH adult landings","catch (observed) AH adult landings","catch (predicted)AM juv C","catch (observed) AM juv C","catch (predicted)BF juv C","catch (observed) BF juv C","catch (predicted)AH juv landings","catch (observed) AH juv landings",
314,0.00976883,,0.007681033,,0.02228471,,0.02800571,,0.1674962,,0.09412645,,0.02640407,,0.005148605,,0.00066364,,0.02402815,,8.290222E-07,,0.0002319035,,0.1061956,,0.0001599094,,0.0004487353,,0.0005595809,,
315,0.009769074,,0.007650821,,0.02226468,,0.02802784,,0.1676149,,0.09410981,,0.0263437,,0.005146193,,0.0006660897,,0.02403991,,8.337415E-07,,0.0002337176,,0.1066099,,0.0001602636,,0.0004458146,,0.0005638811,,
316,0.009769312,,0.007620988,,0.02224666,,0.02805081,,0.1677029,,0.09411103,,0.02629228,,0.005141432,,0.0006684675,,0.02405172,,8.380653E-07,,0.000235468,,0.1070106,,0.0001606635,,0.0004432889,,0.0005681926,,
317,0.009769546,,0.007591413,,0.02223043,,0.028075,,0.167773,,0.09412514,,0.02624674,,0.005134663,,0.0006707985,,0.0240636,,8.420968E-07,,0.0002371576,,0.1074005,,0.0001611003,,0.0004412417,,0.0005724652,,
318,0.009769775,0.00978,0.007561994,0.00369,0.02221587,0.029,0.02810059,0.04692223,0.1678315,0.09674361,0.09415454,0.06127319,0.02620483,0.01463799,0.005126085,0.006040501,0.0006731048,0.000946872,0.02407557,0.0366,8.459358E-07,7.52E-07,0.0002387886,4.05E-05,0.1077823,0.0854,0.0001615661,0.0003396125,0.0004397522,0.0006881229,0.000576657,0.0005610603,
319,0.00977,,0.007532652,,0.02220286,,0.02812765,,0.1678869,,0.09419648,,0.02616492,,0.0051158,,0.0006754051,,0.02408767,,8.496837E-07,,0.0002403632,,0.1081587,,0.0001620531,,0.0004388883,,0.0005807328,,
320,0.009770223,,0.007503327,,0.02219129,,0.02815618,,0.1679462,,0.09424842,,0.02612587,,0.005103855,,0.0006777157,,0.02409995,,8.534404E-07,,0.0002418829,,0.1085319,,0.0001625534,,0.0004387005,,0.000584665,,
321,0.009770442,,0.007473976,,0.02218108,,0.02818616,,0.1680144,,0.09430864,,0.0260869,,0.005090263,,0.0006800496,,0.02411248,,8.573005E-07,,0.0002433493,,0.108904,,0.0001630589,,0.0004392196,,0.0005884329,,
322,0.00977066,,0.007444569,,0.02217218,,0.02821751,,0.1680952,,0.094376,,0.02604753,,0.005075019,,0.0006824182,,0.02412529,,8.613455E-07,,0.0002447639,,0.109277,,0.0001635611,,0.0004404542,,0.0005920217,,
323,0.009770874,,0.007415092,,0.0221645,,0.02825015,,0.168191,,0.09444968,,0.0260075,,0.005058106,,0.0006848303,,0.02413847,,8.656378E-07,,0.0002461279,,0.1096522,,0.0001640516,,0.0004423906,,0.0005954232,,
324,0.009771087,,0.007385538,,0.02215802,,0.02828397,,0.1683034,,0.09452923,,0.0259667,,0.005039507,,0.0006872934,,0.02415203,,8.702132E-07,,0.0002474428,,0.1100311,,0.0001645215,,0.0004449944,,0.0005986351,,
325,0.01088728,,0.006007241,,0.02090322,,0.02054347,,0.1243093,,0.07458618,,0.0205959,,0.003848331,,0.0005192606,,0.02132046,,1.968867E-06,,0.0007628425,,0.1168128,,0.0001183189,,0.0006308361,,0.0001294427,,
326,0.01088751,,0.005995375,,0.02092252,,0.02058651,,0.1246249,,0.07483126,,0.02063177,,0.003846765,,0.0005207686,,0.0213974,,1.97764E-06,,0.0007623444,,0.1170923,,0.0001185893,,0.0006253548,,0.0001302321,,
327,0.01088773,,0.005984097,,0.02094197,,0.02063105,,0.1248945,,0.07504984,,0.0206708,,0.003846803,,0.0005220897,,0.02147178,,1.985896E-06,,0.0007621047,,0.117383,,0.0001188282,,0.0006205433,,0.0001309759,,
328,0.01088796,,0.005973528,,0.02096152,,0.02067586,,0.1251302,,0.07524959,,0.0207121,,0.00384782,,0.0005232517,,0.0215437,,1.993574E-06,,0.0007620828,,0.1176855,,0.0001190401,,0.0006164373,,0.0001316758,,
329,0.01088818,,0.005963784,,0.0209811,,0.02071993,,0.1253408,,0.07543725,,0.02075508,,0.003849359,,0.0005242722,,0.02161326,,2.000558E-06,,0.0007622443,,0.1180002,,0.0001192307,,0.0006131241,,0.000132332,,
330,0.01088841,0.0109,0.005954963,0.00432,0.02100064,0.0279,0.02076247,0.01984166,0.1255323,0.1368012,0.07561689,0.04642762,0.0208006,0.01917976,0.003851101,0.002591382,0.0005251618,0.000804028,0.02168056,0.0311,2.006703E-06,1.08E-06,0.0007625612,0.00016,0.1183273,0.0871,0.000119406,0.0001376879,0.0006107168,0.0006948223,0.0001329424,0.000459834,
331,0.01088864,,0.005947155,,0.02102008,,0.02080285,,0.1257095,,0.07579315,,0.0208484,,0.003852816,,0.0005259266,,0.02174567,,2.01185E-06,,0.0007630099,,0.118667,,0.0001195713,,0.0006093326,,0.0001335033,,
332,0.01088887,,0.005940429,,0.02103941,,0.02084056,,0.1258757,,0.07596978,,0.02089822,,0.003854351,,0.00052657,,0.0218087,,2.015843E-06,,0.0007635709,,0.1190192,,0.0001197309,,0.0006090731,,0.0001340093,,
333,0.01088909,,0.005934845,,0.02105857,,0.0208752,,0.1260333,,0.07614963,,0.0209499,,0.003855607,,0.0005270932,,0.02186972,,2.01854E-06,,0.0007642287,,0.1193836,,0.0001198874,,0.0006100113,,0.0001344542,,
334,0.01088932,,0.005930447,,0.02107752,,0.02090648,,0.1261841,,0.07633477,,0.02100338,,0.003856529,,0.0005274973,,0.02192881,,2.019824E-06,,0.0007649707,,0.11976,,0.0001200418,,0.0006121814,,0.0001348311,,
335,0.01088955,,0.005927288,,0.02109623,,0.02093416,,0.1263294,,0.07652672,,0.02105863,,0.003857096,,0.0005277821,,0.02198603,,2.019601E-06,,0.0007657876,,0.1201481,,0.000120193,,0.0006155762,,0.0001351333,,
336,0.01088978,,0.005925401,,0.02111463,,0.02095808,,0.1264701,,0.07672646,,0.02111565,,0.003857309,,0.0005279477,,0.02204144,,2.017803E-06,,0.0007666721,,0.1205476,,0.0001203389,,0.0006201469,,0.000135354,,
337,0.007409669,,0.006281338,,0.02455645,,0.01779992,,0.1164647,,0.06483024,,0.01301489,,0.001356709,,0.0001979545,,0.01867596,,5.158855E-07,,0.000691223,,0.1115274,,9.896491E-05,,0.0005783846,,0.0020551,,
338,0.007409783,,0.006279842,,0.02450631,,0.0178207,,0.1167109,,0.06502848,,0.01308263,,0.001362156,,0.0001983055,,0.01878837,,5.160637E-07,,0.0006925476,,0.1120734,,9.897436E-05,,0.0005835675,,0.002046456,,
339,0.007409894,,0.006280027,,0.02445951,,0.01783961,,0.1169582,,0.06519813,,0.01314327,,0.0013678,,0.0001987048,,0.01889838,,5.163734E-07,,0.0006937963,,0.11261,,9.894073E-05,,0.0005880499,,0.002038064,,
340,0.007410001,,0.006281786,,0.0244155,,0.01785649,,0.1172,,0.06534718,,0.01319856,,0.001373579,,0.0001991358,,0.01900601,,5.167767E-07,,0.0006949753,,0.1131353,,9.887198E-05,,0.0005919336,,0.002030113,,
341,0.007410106,,0.006285016,,0.02437382,,0.0178712,,0.1174313,,0.06548135,,0.01324998,,0.001379457,,0.000199585,,0.01911127,,5.172462E-07,,0.00069609,,0.1136475,,9.87762E-05,,0.0005953248,,0.002022878,,
342,0.007410208,0.00741,0.006289617,0.00455,0.02433399,0.0323,0.01788363,0.01255667,0.1176485,0.06553813,0.06560474,0.07782613,0.01329853,0.01032183,0.001385499,0.001762436,0.000200042,0.000235142,0.01921416,0.0262,5.177597E-07,4.02E-07,0.0006971454,8.45E-05,0.1141448,0.1,9.866148E-05,0.0001182062,0.0005983294,0.0009187733,0.002016706,0.001035804,
343,0.007410307,,0.006295532,,0.02429564,,0.0178937,,0.117849,,0.06572031,,0.01334524,,0.001391694,,0.0002004986,,0.01931472,,5.182972E-07,,0.0006981462,,0.1146259,,9.853538E-05,,0.0006010479,,0.002011995,,
344,0.007410405,,0.006302662,,0.02425841,,0.01790132,,0.1180309,,0.06583023,,0.01339099,,0.001398032,,0.0002009483,,0.01941299,,5.188406E-07,,0.0006990965,,0.1150894,,9.840484E-05,,0.0006035716,,0.002009171,,
345,0.007410502,,0.006310921,,0.02422198,,0.01790639,,0.1181934,,0.06593603,,0.01343647,,0.001404511,,0.0002013863,,0.019509,,5.193742E-07,,0.0006999997,,0.1155344,,9.827592E-05,,0.0006059775,,0.00200867,,
346,0.007410597,,0.006320225,,0.02418606,,0.01790882,,0.1183358,,0.06603879,,0.01348219,,0.001411135,,0.0002018089,,0.01960284,,5.198864E-07,,0.0007008586,,0.11596,,9.815389E-05,,0.0006083255,,0.002010917,,
347,0.007410691,,0.006330497,,0.02415039,,0.01790851,,0.1184583,,0.06613925,,0.01352857,,0.001417911,,0.0002022138,,0.01969457,,5.203707E-07,,0.000701675,,0.1163655,,9.804306E-05,,0.0006106559,,0.002016312,,
348,0.007410785,,0.006341662,,0.02411474,,0.01790539,,0.1185611,,0.06623792,,0.01357588,,0.001424847,,0.0002025992,,0.01978428,,5.208282E-07,,0.0007024496,,0.1167506,,9.794673E-05,,0.0006129896,,0.002025214,,
349,0.01079216,,0.006376502,,0.02460468,,0.02452223,,0.1634784,,0.09237863,,0.0189666,,0.001980343,,0.0002840393,,0.01708668,,5.585276E-07,,0.0003968254,,0.1161702,,0.0001330826,,0.0006897067,,0.0009734951,,
350,0.0107924,,0.006389841,,0.02455384,,0.0245036,,0.1632938,,0.09222704,,0.01896164,,0.001985715,,0.0002847212,,0.01720545,,5.587811E-07,,0.0003985258,,0.1165647,,0.0001328566,,0.0006884819,,0.0009811108,,
351,0.01079265,,0.006404238,,0.02450199,,0.02448303,,0.163165,,0.0921094,,0.01895123,,0.001990199,,0.0002854681,,0.01732086,,5.589428E-07,,0.0004000892,,0.1169583,,0.0001325983,,0.000687476,,0.0009887551,,
352,0.01079289,,0.006419619,,0.02444915,,0.02446091,,0.1630754,,0.09201508,,0.01893723,,0.001994082,,0.0002862675,,0.01743304,,5.590448E-07,,0.0004015263,,0.1173528,,0.0001323123,,0.0006867003,,0.0009963618,,
353,0.01079313,,0.006435922,,0.02439537,,0.02443754,,0.1630126,,0.09193552,,0.01892088,,0.001997605,,0.0002871105,,0.01754213,,5.591236E-07,,0.0004028464,,0.1177498,,0.0001320013,,0.0006862012,,0.001003843,,
354,0.01079337,0.0108,0.006453096,0.00499,0.02434074,0.0228,0.02441329,0.01720493,0.1629668,0.06960387,0.09186397,0.05511026,0.01890299,0.02902323,0.002000924,0.001929638,0.0002880009,0.000523104,0.01764821,0.0193,5.592182E-07,3.21E-07,0.0004040574,4.73E-05,0.1181507,0.0944,0.0001316646,0.0001619083,0.0006860461,0.0009513132,0.001011099,0.0006214821,
355,0.0107936,,0.006471093,,0.02428534,,0.02438909,,0.1629305,,0.09179517,,0.01888407,,0.002004195,,0.0002889345,,0.01775139,,5.593688E-07,,0.0004051663,,0.1185571,,0.0001312899,,0.0006863091,,0.001018019,,
356,0.01079384,,0.006489872,,0.02422926,,0.02436504,,0.1628978,,0.09172511,,0.01886445,,0.002007544,,0.0002899082,,0.01785174,,5.596134E-07,,0.0004061783,,0.1189701,,0.0001308798,,0.000687054,,0.001024488,,
357,0.01079407,,0.006509398,,0.02417262,,0.02434118,,0.1628643,,0.09165085,,0.0188443,,0.002011067,,0.0002909201,,0.01794932,,5.599865E-07,,0.0004070982,,0.1193908,,0.0001304385,,0.00068833,,0.001030395,,
358,0.0107943,,0.006529659,,0.02411553,,0.02431754,,0.162826,,0.09157027,,0.0188237,,0.002014831,,0.0002919693,,0.0180442,,5.605173E-07,,0.0004079304,,0.1198201,,0.0001299722,,0.0006901672,,0.001035629,,
359,0.01079453,,0.006550654,,0.02405813,,0.02429419,,0.1627803,,0.09148192,,0.01880264,,0.002018886,,0.0002930555,,0.01813643,,5.612281E-07,,0.0004086785,,0.1202589,,0.0001294887,,0.0006925751,,0.001040091,,
360,0.01079475,,0.00657236,,0.02400058,,0.02427114,,0.1627247,,0.09138484,,0.0187811,,0.002023262,,0.0002941791,,0.01822607,,5.621334E-07,,0.0004093461,,0.1207075,,0.0001289974,,0.0006955434,,0.001043692,,
361,0.008730493,,0.006961199,,0.02511755,,0.02932264,,0.1987098,,0.1162449,,0.02377323,,0.002467158,,0.0003494936,,0.02548148,,2.470509E-06,,0.0005834923,,0.1175537,,0.0001562382,,0.0003542965,,9.611037E-05,,
362,0.008730658,,0.006981815,,0.02502787,,0.02926943,,0.1982918,,0.1158358,,0.02370646,,0.002467231,,0.000350648,,0.02543991,,2.471957E-06,,0.0005832369,,0.1180784,,0.0001558075,,0.000364012,,9.667782E-05,,
363,0.008730825,,0.007003145,,0.02493855,,0.02921204,,0.1979267,,0.1154939,,0.0236449,,0.002466283,,0.0003517657,,0.02540385,,2.472861E-06,,0.0005830079,,0.1186132,,0.0001554476,,0.0003729325,,9.723375E-05,,
364,0.008730994,,0.007025239,,0.02484968,,0.02915253,,0.1976036,,0.1152013,,0.02358638,,0.002464626,,0.0003528653,,0.02537322,,2.473278E-06,,0.0005827995,,0.1191579,,0.0001551488,,0.0003810011,,9.77781E-05,,
365,0.008731161,,0.007048135,,0.02476134,,0.02909257,,0.1973141,,0.1149439,,0.02352913,,0.002462472,,0.0003539641,,0.02534796,,2.473234E-06,,0.0005826066,,0.1197124,,0.0001549012,,0.0003881153,,9.830977E-05,,
366,0.00873133,0.00873,0.0070719,0.00589,0.02467361,0.0178,0.02903332,0.02259361,0.1970531,0.09396116,0.1147108,0.04911814,0.02347176,0.01831294,0.002459966,0.004685491,0.0003550769,0.000453481,0.02532797,0.025,2.472737E-06,2.85E-06,0.0005824245,9.4E-05,0.1202762,0.0813,0.0001546946,0.0004370207,0.0003941489,0.0007541598,9.882633E-05,2.565968E-05,
367,0.008731497,,0.007096541,,0.02458653,,0.02897474,,0.1968258,,0.1144939,,0.02341314,,0.002457204,,0.0003562164,,0.02531317,,2.471791E-06,,0.0005822495,,0.1208489,,0.00015452,,0.0003989734,,9.932434E-05,,
368,0.008731666,,0.007122062,,0.02450015,,0.02891799,,0.196626,,0.1142863,,0.02335242,,0.002454249,,0.0003573933,,0.02530348,,2.470396E-06,,0.0005820784,,0.1214302,,0.0001543693,,0.0004024763,,9.979964E-05,,
369,0.008731834,,0.007148458,,0.02441451,,0.02886407,,0.1964486,,0.1140831,,0.023289,,0.002451142,,0.0003586162,,0.02529883,,2.468548E-06,,0.0005819085,,0.1220196,,0.0001542361,,0.000404572,,0.0001002476,,
370,0.008732,,0.007175717,,0.02432963,,0.02881387,,0.1962892,,0.1138802,,0.02322243,,0.002447902,,0.0003598918,,0.02529914,,2.466242E-06,,0.0005817381,,0.1226167,,0.0001541162,,0.0004052072,,0.0001006634,,
371,0.008732166,,0.007203825,,0.02424555,,0.02876816,,0.1961441,,0.1136744,,0.02315243,,0.002444539,,0.0003612257,,0.02530434,,2.463462E-06,,0.0005815665,,0.123221,,0.000154007,,0.0004043623,,0.0001010422,,
372,0.008732329,,0.007232789,,0.02416227,,0.02872759,,0.19601,,0.1134631,,0.02307882,,0.002441052,,0.0003626221,,0.02531438,,2.46018E-06,,0.0005813937,,0.1238322,,0.0001539079,,0.0004020479,,0.0001013794,,
373,0.0121928,,0.007869829,,0.03028851,,0.0204267,,0.1631451,,0.1093521,,0.021928,,0.002223314,,0.000323186,,0.01823708,,8.456515E-07,,0.0004312969,,0.1386679,,0.0001086917,,0.0007784185,,0.0007572582,,
374,0.01219302,,0.007895491,,0.02999802,,0.02041376,,0.163173,,0.1093139,,0.02189431,,0.002222117,,0.0003241771,,0.01836061,,8.449322E-07,,0.0004318304,,0.139054,,0.0001087372,,0.0007583381,,0.0007585366,,
375,0.01219323,,0.007921341,,0.02971519,,0.02040364,,0.1631277,,0.1093026,,0.02186768,,0.002221204,,0.0003251001,,0.01847985,,8.44261E-07,,0.0004322996,,0.1394504,,0.000108828,,0.0007412783,,0.0007598889,,
376,0.01219345,,0.007947361,,0.02944015,,0.02039614,,0.1630312,,0.1093108,,0.02184568,,0.00222036,,0.0003259762,,0.01859509,,8.43636E-07,,0.0004327133,,0.1398564,,0.0001089588,,0.0007269277,,0.0007613127,,
377,0.01219367,,0.007973526,,0.02917296,,0.0203911,,0.1629013,,0.1093332,,0.02182643,,0.002219413,,0.0003268206,,0.01870659,,8.430615E-07,,0.0004330787,,0.1402709,,0.000109125,,0.0007151261,,0.0007628027,,
378,0.01219389,0.0122,0.007999806,0.00578,0.02891367,0.0217,0.02038838,0.0307357,0.1627509,0.08294153,0.1093675,0.05914958,0.02180848,0.01099587,0.00221823,0.002154995,0.0003276443,0.000641149,0.01881454,0.0194,8.42547E-07,7.01E-07,0.0004334024,7.76E-05,0.1406932,0.0675,0.0001093227,0.0002464165,0.0007058094,0.000758945,0.0007643522,4.543411E-05,
379,0.01219412,,0.008026165,,0.02866228,,0.0203879,,0.1625866,,0.1094176,,0.02179072,,0.002216705,,0.0003284551,,0.01891914,,8.421048E-07,,0.0004336896,,0.1411224,,0.0001095476,,0.0006989652,,0.0007659523,,
380,0.01219434,,0.008052603,,0.0284188,,0.02038957,,0.1624176,,0.1094804,,0.02177231,,0.002214763,,0.0003292587,,0.01902052,,8.417501E-07,,0.0004339447,,0.1415578,,0.0001097955,,0.0006945876,,0.0007675937,,
381,0.01219456,,0.008079082,,0.0281832,,0.02039336,,0.1622511,,0.1095532,,0.02175258,,0.002212347,,0.0003300587,,0.01911881,,8.414989E-07,,0.0004341712,,0.1419987,,0.0001100613,,0.0006926564,,0.0007692667,,
382,0.01219479,,0.008105555,,0.02795544,,0.02039924,,0.1620926,,0.1096338,,0.02173103,,0.002209424,,0.0003308574,,0.0192141,,8.413686E-07,,0.000434372,,0.1424445,,0.0001103399,,0.0006931248,,0.000770962,,
383,0.01219501,,0.008131968,,0.02773548,,0.0204072,,0.1619467,,0.1097205,,0.02170729,,0.002205968,,0.0003316563,,0.01930649,,8.413756E-07,,0.0004345491,,0.1428946,,0.0001106259,,0.0006959149,,0.0007726709,,
384,0.01219523,,0.008158274,,0.02752324,,0.02041721,,0.1618167,,0.1098117,,0.02168108,,0.002201972,,0.0003324559,,0.019396,,8.415366E-07,,0.000434704,,0.1433485,,0.0001109141,,0.0007009185,,0.0007743858,,
385,0.01109889,,0.008022032,,0.02251643,,0.01258685,,0.1131371,,0.08260213,,0.01619769,,0.001645719,,0.0002490439,,0.03879213,,9.619448E-07,,0.0005074132,,0.1579426,,6.794879E-05,,0.0008533165,,0.001238043,,
386,0.01109895,,0.008047172,,0.02246924,,0.0126049,,0.1133288,,0.08288074,,0.01623397,,0.00164612,,0.0002496561,,0.03832196,,9.620588E-07,,0.0005072201,,0.1581071,,6.810988E-05,,0.0008498455,,0.001239598,,
387,0.01109902,,0.008071321,,0.02242258,,0.01262482,,0.1134854,,0.08310236,,0.01627356,,0.001647117,,0.000250243,,0.03787727,,9.622622E-07,,0.0005070679,,0.1582739,,6.826594E-05,,0.000847604,,0.001241343,,
388,0.01109908,,0.008094567,,0.02237661,,0.01264598,,0.1136153,,0.0832824,,0.01631574,,0.001648487,,0.0002507984,,0.03745643,,9.625491E-07,,0.0005069523,,0.1584433,,6.84203E-05,,0.0008464076,,0.00124325,,
389,0.01109914,,0.008116994,,0.02233147,,0.01266784,,0.1137249,,0.08343317,,0.01636004,,0.001650056,,0.0002513166,,0.037058,,9.629113E-07,,0.00050687,,0.1586155,,6.857695E-05,,0.0008460528,,0.001245285,,
390,0.01109921,0.0111,0.008138718,0.00409,0.02228731,0.023,0.01268997,0.01632647,0.1138193,0.09977549,0.08356421,0.04568835,0.0164063,0.0117678,0.001651689,0.000954916,0.0002517925,0.000434335,0.03668064,0.0377,9.633378E-07,9.09E-07,0.0005068186,0.00012,0.1587908,0.05,6.873986E-05,4.870411E-05,0.0008463196,0.0006967364,0.001247406,0.0001632175,
391,0.01109928,,0.0081598,,0.02224431,,0.01271203,,0.1139025,,0.0836816,,0.0164553,,0.001653283,,0.000252222,,0.03632316,,9.638147E-07,,0.0005067969,,0.1589694,,6.89124E-05,,0.0008469753,,0.001249567,,
392,0.01109934,,0.008180312,,0.02220259,,0.01273375,,0.1139775,,0.08379178,,0.01650675,,0.001654759,,0.0002526017,,0.03598449,,9.64324E-07,,0.0005068043,,0.1591516,,6.909658E-05,,0.0008477973,,0.001251715,,
393,0.01109941,,0.008200319,,0.02216229,,0.01275513,,0.1140468,,0.08389981,,0.01656044,,0.001656055,,0.0002529289,,0.03566365,,9.648447E-07,,0.0005068405,,0.1593377,,6.928953E-05,,0.0008485713,,0.001253797,,
394,0.01109947,,0.00821988,,0.02212352,,0.01277598,,0.1141127,,0.08400965,,0.01661617,,0.001657123,,0.0002532016,,0.03535973,,9.653518E-07,,0.0005069055,,0.1595279,,6.949103E-05,,0.000849088,,0.001255754,,
395,0.01109954,,0.008239055,,0.0220864,,0.01279614,,0.1141766,,0.08412436,,0.01667379,,0.00165793,,0.0002534187,,0.03507194,,9.658181E-07,,0.0005069993,,0.1597226,,6.969947E-05,,0.0008491428,,0.001257533,,
396,0.0110996,,0.008257893,,0.022051,,0.01281549,,0.11424,,0.08424632,,0.01673317,,0.00165845,,0.0002535792,,0.03479955,,9.662147E-07,,0.0005071219,,0.1599218,,6.991209E-05,,0.0008485352,,0.001259078,,
