EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 6:50:49 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,CatchFleetGroup

timestep,fleet,group,value
202,1,1,1.775804E-06
202,3,11,0.0005700896
203,1,1,1.778815E-06
203,3,11,0.0005700611
204,1,1,1.78257E-06
204,3,11,0.0005700216
205,1,1,1.786715E-06
205,3,11,0.0005399011
206,1,1,1.790143E-06
206,3,11,0.0005398294
207,1,1,1.792084E-06
207,3,11,0.0005397589
208,1,1,1.792293E-06
208,3,11,0.0005396936
209,1,1,1.790862E-06
209,3,11,0.0005396348
210,1,1,1.788065E-06
210,3,11,0.0005395825
211,1,1,1.784222E-06
211,3,11,0.0005395361
212,1,1,1.779626E-06
212,3,11,0.0005394943
213,1,1,1.774547E-06
213,3,11,0.0005394564
214,1,1,1.769195E-06
214,3,11,0.0005394214
215,1,1,1.763728E-06
215,3,11,0.0005393886
216,1,1,1.759795E-06
216,3,11,0.0005393387
217,1,1,1.758196E-06
217,3,11,0.000263922
218,1,1,1.756691E-06
218,3,11,0.0002638514
219,1,1,1.753676E-06
219,3,11,0.0002637833
220,1,1,1.748435E-06
220,3,11,0.0002637218
221,1,1,1.740957E-06
221,3,11,0.0002636682
222,1,1,1.731638E-06
222,3,11,0.0002636223
223,1,1,1.721023E-06
223,3,11,0.000263583
224,1,1,1.709627E-06
224,3,11,0.000263549
225,1,1,1.697888E-06
225,3,11,0.0002635192
226,1,1,1.686117E-06
226,3,11,0.0002634924
227,1,1,1.674491E-06
227,3,11,0.0002634678
228,1,1,1.658368E-06
228,3,11,0.0002634705
229,1,1,1.636299E-06
229,3,11,0.0003152595
230,1,1,1.615967E-06
230,3,11,0.0003154162
231,1,1,1.601842E-06
231,3,11,0.0003155647
232,1,1,1.594967E-06
232,3,11,0.0003156895
233,1,1,1.594235E-06
233,3,11,0.0003157869
234,1,1,1.597637E-06
234,3,11,0.0003158591
235,1,1,1.603078E-06
235,3,11,0.0003159103
236,1,1,1.608833E-06
236,3,11,0.000315945
237,1,1,1.613718E-06
237,3,11,0.0003159675
238,1,1,1.617063E-06
238,3,11,0.0003159809
239,1,1,1.618621E-06
239,3,11,0.0003159883
240,1,1,1.626503E-06
240,3,11,0.0003159092
241,1,1,1.6453E-06
241,3,11,0.0003164011
242,1,1,1.665552E-06
242,3,11,0.0003160275
243,1,1,1.680114E-06
243,3,11,0.0003156756
244,1,1,1.684839E-06
244,3,11,0.0003153663
245,1,1,1.678033E-06
245,3,11,0.0003151051
246,1,1,1.65976E-06
246,3,11,0.0003148904
247,1,1,1.63134E-06
247,3,11,0.0003147165
248,1,1,1.59505E-06
248,3,11,0.0003145756
249,1,1,1.553827E-06
249,3,11,0.0003144594
250,1,1,1.510783E-06
250,3,11,0.00031436
251,1,1,1.468868E-06
251,3,11,0.0003142716
252,1,1,1.404711E-06
252,3,11,0.0003142811
253,1,1,1.319469E-06
253,3,11,0.0003978499
254,1,1,1.256952E-06
254,3,11,0.0003987111
255,1,1,1.231501E-06
255,3,11,0.0003994635
256,1,1,1.240227E-06
256,3,11,0.0004000632
257,1,1,1.27225E-06
257,3,11,0.0004005222
258,1,1,1.315413E-06
258,3,11,0.0004008623
259,1,1,1.359823E-06
259,3,11,0.0004011065
260,1,1,1.398854E-06
260,3,11,0.000401276
261,1,1,1.428838E-06
261,3,11,0.0004013889
262,1,1,1.448348E-06
262,3,11,0.0004014601
263,1,1,1.457496E-06
263,3,11,0.0004015013
264,1,1,1.464259E-06
264,3,11,0.0004013403
265,1,1,1.474386E-06
265,3,11,0.0005017503
266,1,1,1.479965E-06
266,3,11,0.0005008426
267,1,1,1.476508E-06
267,3,11,0.0005000179
268,1,1,1.462425E-06
268,3,11,0.0004993205
269,1,1,1.437822E-06
269,3,11,0.0004987562
270,1,1,1.403609E-06
270,3,11,0.0004983136
271,1,1,1.361135E-06
271,3,11,0.0004979737
272,1,1,1.312183E-06
272,3,11,0.0004977143
273,1,1,1.259277E-06
273,3,11,0.0004975127
274,1,1,1.20569E-06
274,3,11,0.0004973486
275,1,1,1.155278E-06
275,3,11,0.000497208
276,1,1,1.105677E-06
276,3,11,0.0004971178
277,1,1,1.05612E-06
277,3,11,0.0004997199
278,1,1,1.014622E-06
278,3,11,0.000499904
279,1,1,9.85841E-07
279,3,11,0.0005000824
280,1,1,9.704264E-07
280,3,11,0.0005002294
281,1,1,9.662805E-07
281,3,11,0.0005003411
282,1,1,9.70011E-07
282,3,11,0.0005004211
283,1,1,9.780664E-07
283,3,11,0.0005004755
284,1,1,9.873223E-07
284,3,11,0.0005005104
285,1,1,9.952956E-07
285,3,11,0.0005005316
286,1,1,1.00019E-06
286,3,11,0.0005005437
287,1,1,1.00084E-06
287,3,11,0.0005005502
288,1,1,9.963695E-07
288,3,11,0.0005005566
289,1,1,9.866449E-07
289,3,11,0.0004657378
290,1,1,9.720408E-07
290,3,11,0.0004657425
291,1,1,9.530768E-07
291,3,11,0.0004657464
292,1,1,9.303029E-07
292,3,11,0.0004657481
293,1,1,9.042874E-07
293,3,11,0.0004657473
294,1,1,8.756676E-07
294,3,11,0.0004657444
295,1,1,8.451494E-07
295,3,11,0.0004657397
296,1,1,8.135125E-07
296,3,11,0.0004657338
297,1,1,7.815806E-07
297,3,11,0.0004657274
298,1,1,7.501296E-07
298,3,11,0.0004657206
299,1,1,7.197621E-07
299,3,11,0.000465714
300,1,1,6.870167E-07
300,3,11,0.0004658124
301,1,1,6.516449E-07
301,3,11,0.0004646865
302,1,1,6.206118E-07
302,3,11,0.0004652845
303,1,1,5.967034E-07
303,3,11,0.0004658229
304,1,1,5.795407E-07
304,3,11,0.0004662612
305,1,1,5.673066E-07
305,3,11,0.000466599
306,1,1,5.578709E-07
306,3,11,0.0004668514
307,1,1,5.494173E-07
307,3,11,0.000467037
308,1,1,5.407033E-07
308,3,11,0.0004671726
309,1,1,5.310189E-07
309,3,11,0.0004672723
310,1,1,5.201454E-07
310,3,11,0.0004673468
311,1,1,5.082034E-07
311,3,11,0.0004674043
312,1,1,4.97465E-07
312,3,11,0.0004672332
313,1,1,4.895545E-07
313,3,11,0.0008154088
314,1,1,4.820785E-07
314,3,11,0.0008139876
315,1,1,4.734888E-07
315,3,11,0.0008127126
316,1,1,4.629724E-07
316,3,11,0.0008116445
317,1,1,4.501882E-07
317,3,11,0.0008107838
318,1,1,4.351527E-07
318,3,11,0.000810106
319,1,1,4.181918E-07
319,3,11,0.0008095782
320,1,1,3.999287E-07
320,3,11,0.0008091644
321,1,1,3.815595E-07
321,3,11,0.0008088486
322,1,1,3.643626E-07
322,3,11,0.0008085748
323,1,1,3.494185E-07
323,3,11,0.0008083345
324,1,1,3.322085E-07
324,3,11,0.0008083277
325,1,1,3.122677E-07
325,3,11,0.0009020839
326,1,1,2.989927E-07
326,3,11,0.0009038497
327,1,1,2.956019E-07
327,3,11,0.0009053631
328,1,1,3.016212E-07
328,3,11,0.0009065314
329,1,1,3.147631E-07
329,3,11,0.0009073992
330,1,1,3.32207E-07
330,3,11,0.0009080315
331,1,1,3.51395E-07
331,3,11,0.0009084875
332,1,1,3.703733E-07
332,3,11,0.0009088154
333,1,1,3.878395E-07
333,3,11,0.0009090521
334,1,1,4.03008E-07
334,3,11,0.0009092257
335,1,1,4.154201E-07
335,3,11,0.0009093563
336,1,1,4.26201E-07
336,3,11,0.0009091666
337,1,1,4.362627E-07
337,3,11,0.0006177803
338,1,1,4.436661E-07
338,3,11,0.0006169908
339,1,1,4.470701E-07
339,3,11,0.0006162681
340,1,1,4.459366E-07
340,3,11,0.0006156571
341,1,1,4.404351E-07
341,3,11,0.0006151667
342,1,1,4.313038E-07
342,3,11,0.0006147885
343,1,1,4.196965E-07
343,3,11,0.0006145065
344,1,1,4.070166E-07
344,3,11,0.0006143012
345,1,1,3.946131E-07
345,3,11,0.0006141533
346,1,1,3.836325E-07
346,3,11,0.0006140443
347,1,1,3.749653E-07
347,3,11,0.0006139597
348,1,1,3.680836E-07
348,3,11,0.0006139294
349,1,1,3.623254E-07
349,3,11,0.0008943634
350,1,1,3.588799E-07
350,3,11,0.0008946611
351,1,1,3.58464E-07
351,3,11,0.0008949461
352,1,1,3.61006E-07
352,3,11,0.0008951838
353,1,1,3.658515E-07
353,3,11,0.0008953673
354,1,1,3.72049E-07
354,3,11,0.0008955025
355,1,1,3.785958E-07
355,3,11,0.0008955994
356,1,1,3.845993E-07
356,3,11,0.0008956687
357,1,1,3.893423E-07
357,3,11,0.000895719
358,1,1,3.923283E-07
358,3,11,0.0008957576
359,1,1,3.932233E-07
359,3,11,0.0008957893
360,1,1,3.89793E-07
360,3,11,0.0008960155
361,1,1,3.818338E-07
361,3,11,0.0007254769
362,1,1,3.7341E-07
362,3,11,0.0007264313
363,1,1,3.66545E-07
363,3,11,0.0007272995
364,1,1,3.615527E-07
364,3,11,0.0007280104
365,1,1,3.578635E-07
365,3,11,0.0007285585
366,1,1,3.546686E-07
366,3,11,0.0007289665
367,1,1,3.51277E-07
367,3,11,0.0007292643
368,1,1,3.472769E-07
368,3,11,0.0007294799
369,1,1,3.425493E-07
369,3,11,0.0007296366
370,1,1,3.372089E-07
370,3,11,0.0007297525
371,1,1,3.315215E-07
371,3,11,0.0007298414
372,1,1,3.26601E-07
372,3,11,0.000729665
373,1,1,3.232091E-07
373,3,11,0.001017589
374,1,1,3.203317E-07
374,3,11,0.001016223
375,1,1,3.173165E-07
375,3,11,0.001014984
376,1,1,3.138753E-07
376,3,11,0.001013945
377,1,1,3.09947E-07
377,3,11,0.001013119
378,1,1,3.055676E-07
378,3,11,0.001012488
379,1,1,3.007901E-07
379,3,11,0.001012022
380,1,1,2.957273E-07
380,3,11,0.001011683
381,1,1,2.90627E-07
381,3,11,0.001011437
382,1,1,2.859338E-07
382,3,11,0.001011254
383,1,1,2.821947E-07
383,3,11,0.001011112
384,1,1,2.798785E-07
384,3,11,0.001011001
385,1,1,2.793826E-07
385,3,11,0.0009200198
386,1,1,2.809712E-07
386,3,11,0.0009199688
387,1,1,2.846421E-07
387,3,11,0.0009199283
388,1,1,2.902048E-07
388,3,11,0.000919894
389,1,1,2.973284E-07
389,3,11,0.000919864
390,1,1,3.056035E-07
390,3,11,0.0009198372
391,1,1,3.145884E-07
391,3,11,0.0009198135
392,1,1,3.23859E-07
392,3,11,0.0009197931
393,1,1,3.330133E-07
393,3,11,0.000919776
394,1,1,3.416766E-07
394,3,11,0.000919762
395,1,1,3.49489E-07
395,3,11,0.0009197511
396,1,1,3.547935E-07
396,3,11,0.0009198425
