EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"4/6/2022 12:51:11 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,precipitation_pp_amo_am
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"catch (predicted)SDF landings","catch (observed) SDF landings","catch (predicted)SB 2-5 C","catch (observed) SB 2-5 C","catch (predicted)SB adult C","catch (observed) SB adult C","catch (predicted)AM adult C 1","catch (observed) AM adult C 1","catch (predicted)AM adult C 2","catch (observed) AM adult C 2","catch (predicted)AM adult C 3","catch (observed) AM adult C 3","catch (predicted)AM adult C 4","catch (observed) AM adult C 4","catch (predicted)AM adult C 5","catch (observed) AM adult C 5","catch (predicted)AM adult C 6","catch (observed) AM adult C 6","catch (predicted)BF adult C","catch (observed) BF adult C","catch (predicted)WF juv C","catch (observed) WF juv C","catch (predicted)WF adult C","catch (observed) WF adult C","catch (predicted)AH adult landings","catch (observed) AH adult landings","catch (predicted)AM juv C","catch (observed) AM juv C","catch (predicted)BF juv C","catch (observed) BF juv C","catch (predicted)AH juv landings","catch (observed) AH juv landings",
294,0.005613464,0.00561,0.239075,0.00437,1.475719,0.0283,0.03234953,0.02611244,0.1707068,0.07426434,0.07014019,0.05995686,0.01564368,0.01923867,0.002386269,0.002640641,0.0002713387,0.000972324,0.7227042,0.039,6.003212E-07,4.83E-07,0.001593694,0.000172,7.745119,0.107,0.0002540333,0.0002808181,0.01296521,0.009735266,0.004135055,0.007380993,
295,0.005615372,,0.2378205,,1.46217,,0.03701492,,0.1747263,,0.07595969,,0.01586387,,0.002466555,,0.0002865568,,0.7227104,,6.429327E-07,,0.001641377,,7.975502,,0.0002965578,,0.0129449,,0.004892479,,
296,0.005619855,,0.2370214,,1.452948,,0.04114289,,0.1770739,,0.08229694,,0.01604396,,0.002571693,,0.0003035463,,0.724776,,6.849726E-07,,0.001706415,,8.318312,,0.0003089698,,0.01298797,,0.005447309,,
297,0.005621932,,0.2366322,,1.446506,,0.04336527,,0.1731793,,0.08673424,,0.01580545,,0.002663938,,0.0003160883,,0.7274801,,6.921274E-07,,0.001755652,,8.52516,,0.0002870187,,0.01303923,,0.005416641,,
298,0.005621511,,0.2364675,,1.441565,,0.04569125,,0.1699708,,0.09096768,,0.01591674,,0.002762176,,0.0003287451,,0.7301508,,6.896407E-07,,0.001797391,,8.708451,,0.0002730427,,0.01305,,0.005171839,,
299,0.005622325,,0.2365019,,1.438758,,0.04718702,,0.1660314,,0.09380376,,0.01647488,,0.002808667,,0.0003396035,,0.7331559,,6.830529E-07,,0.001832229,,8.85623,,0.0002651279,,0.0129901,,0.004894852,,
300,0.005622664,,0.2366949,,1.437757,,0.04946004,,0.1668257,,0.09606046,,0.01754686,,0.00286103,,0.0003524751,,0.7365301,,6.881195E-07,,0.001872692,,9.076726,,0.000272472,,0.0128961,,0.004698859,,
301,0.005604877,,0.2063865,,1.124074,,0.05820505,,0.1974958,,0.1264354,,0.02585703,,0.003981001,,0.0004165348,,0.863488,,1.301526E-06,,0.0007296259,,4.853083,,0.000319634,,0.02651309,,0,,
302,0.00560576,,0.2073747,,1.134049,,0.05849419,,0.1990445,,0.1219179,,0.02691553,,0.003952274,,0.0004193239,,0.8651722,,1.297152E-06,,0.000744815,,4.95554,,0.0004190306,,0.02586536,,0,,
303,0.005606884,,0.2086159,,1.145753,,0.0619709,,0.2163877,,0.1212657,,0.02839091,,0.004044341,,0.0004311407,,0.8680857,,1.38418E-06,,0.000771566,,5.204892,,0.0004526065,,0.02535978,,0,,
304,0.005612465,,0.2104236,,1.161061,,0.0617532,,0.2280839,,0.1188282,,0.02871365,,0.004061673,,0.0004368513,,0.8731819,,1.473657E-06,,0.0007953029,,5.404272,,0.0004243916,,0.02490404,,0,,
305,0.005613245,,0.2125336,,1.176967,,0.05977043,,0.2333329,,0.1148887,,0.02831466,,0.004002003,,0.0004360997,,0.8782918,,1.51911E-06,,0.0008092432,,5.475725,,0.0004301654,,0.02456147,,0,,
306,0.005612426,0.00559,0.2146912,0.00421,1.191963,0.031,0.05706901,0.0316799,0.2319858,0.1132609,0.1088393,0.04557053,0.02805932,0.02679249,0.003855283,0.00649323,0.0004290043,0.00090147,0.8825333,0.0436,1.52152E-06,7.92E-07,0.0008150684,7.16E-05,5.433273,0.0794,0.0004236861,0.0006684659,0.02424652,0.02080742,0,,
307,0.005610341,,0.2166766,,1.204836,,0.05467017,,0.2268426,,0.1017026,,0.02801628,,0.003653493,,0.0004180306,,0.8854048,,1.488452E-06,,0.0008156439,,5.318192,,0.0004104043,,0.02393474,,0,,
308,0.005607922,,0.218377,,1.215226,,0.05331788,,0.2207071,,0.09470867,,0.02800672,,0.003447223,,0.0004071883,,0.8869668,,1.438178E-06,,0.0008147004,,5.18643,,0.0004031975,,0.02362329,,0,,
309,0.005605996,,0.2197814,,1.223453,,0.05229403,,0.2163858,,0.08800285,,0.02793555,,0.003234542,,0.0003990068,,0.8875718,,1.38518E-06,,0.0008140097,,5.063362,,0.0004004323,,0.023343,,0,,
310,0.00560461,,0.2209386,,1.2301,,0.05297797,,0.2162706,,0.08282866,,0.028016,,0.00314287,,0.0003953067,,0.8877299,,1.354548E-06,,0.0008170342,,5.0086,,0.0004161791,,0.02316471,,0,,
311,0.005604913,,0.2219842,,1.236175,,0.05314229,,0.2135408,,0.07799665,,0.02775215,,0.003157714,,0.0003894863,,0.888015,,1.317364E-06,,0.0008212404,,4.968681,,0.0004025836,,0.02310188,,0,,
312,0.00560416,,0.2228676,,1.240877,,0.05297189,,0.2102593,,0.07431373,,0.02702985,,0.003230648,,0.0003825541,,0.8875859,,1.264395E-06,,0.0008217226,,4.923476,,0.0003730521,,0.02316692,,0,,
313,0.009802509,,0.2746531,,1.283882,,0.04012556,,0.1672366,,0.06740606,,0.02530966,,0.003172567,,0.0002996001,,0.7604006,,1.064425E-06,,0.000419095,,5.259192,,0.0002566237,,0.03029749,,0.03656807,,
314,0.009799531,,0.2746216,,1.28448,,0.03894852,,0.1616234,,0.0659903,,0.02371239,,0.003210076,,0.0002911941,,0.7613997,,9.906138E-07,,0.0004146504,,5.152828,,0.0002293792,,0.0302217,,0.03516205,,
315,0.009796675,,0.2741829,,1.283501,,0.03862381,,0.1567082,,0.06668725,,0.0222686,,0.003191054,,0.0002840434,,0.7614679,,9.268034E-07,,0.0004092871,,5.084914,,0.000213128,,0.03019712,,0.03403948,,
316,0.009796188,,0.2734619,,1.282356,,0.0396699,,0.1558023,,0.06938317,,0.02147674,,0.003151221,,0.0002813494,,0.7615547,,8.967773E-07,,0.0004060587,,5.128968,,0.0002123287,,0.03023098,,0.03430903,,
317,0.009798923,,0.2727061,,1.282476,,0.04043726,,0.1566019,,0.07219161,,0.02095272,,0.00310137,,0.0002801541,,0.7623181,,8.860229E-07,,0.0004043442,,5.231054,,0.0002053285,,0.03036172,,0.03459342,,
318,0.009800844,0.00978,0.2720166,0.00369,1.283853,0.029,0.04078962,0.04692223,0.1607006,0.09674361,0.07476241,0.06127319,0.02046326,0.01463799,0.003138015,0.006040501,0.0002791309,0.000946872,0.7634985,0.0366,8.898346E-07,7.52E-07,0.0004030483,4.05E-05,5.358657,0.0854,0.0001968606,0.0004029537,0.03063456,0.02464668,0.03418629,0.01139829,
319,0.009802721,,0.2714556,,1.286383,,0.0394893,,0.16563,,0.07608246,,0.01974403,,0.003207487,,0.0002751538,,0.7648782,,8.873334E-07,,0.0004000945,,5.431088,,0.0001823368,,0.03097508,,0.03267905,,
320,0.009803107,,0.2710956,,1.290302,,0.04124338,,0.1859979,,0.08096937,,0.01983475,,0.003425027,,0.0002803038,,0.7669238,,9.576547E-07,,0.000403165,,5.704,,0.0002009544,,0.03147498,,0.03374382,,
321,0.009814554,,0.2717541,,1.300503,,0.04468534,,0.2145822,,0.08937925,,0.02042731,,0.003745223,,0.0002938088,,0.7725108,,1.109714E-06,,0.0004163105,,6.230726,,0.0002334457,,0.03215113,,0.03788618,,
322,0.009828986,,0.2738038,,1.317995,,0.04738458,,0.2421731,,0.09803138,,0.02098459,,0.004072796,,0.0003119931,,0.7818087,,1.270272E-06,,0.0004337279,,6.805727,,0.000247209,,0.0330979,,0.04083714,,
323,0.009840026,,0.2770658,,1.341223,,0.04798411,,0.2611383,,0.1040079,,0.02119115,,0.004309093,,0.0003300925,,0.7935264,,1.381134E-06,,0.0004487193,,7.237041,,0.0002419201,,0.03408426,,0.04098148,,
324,0.009845004,,0.2810266,,1.367335,,0.04695512,,0.2725953,,0.1079128,,0.02127792,,0.004405278,,0.0003455405,,0.8060694,,1.440229E-06,,0.000459016,,7.483601,,0.0002317224,,0.03494124,,0.03947477,,
325,0.01097307,,0.2328648,,1.314769,,0.03213632,,0.2012637,,0.08561968,,0.01676963,,0.003305124,,0.0002672871,,0.7217211,,3.25744E-06,,0.001419707,,7.945799,,0.0001575768,,0.04999987,,0.008019748,,
326,0.01096789,,0.2363442,,1.337967,,0.02922559,,0.1939286,,0.08340085,,0.01663309,,0.003122463,,0.0002666324,,0.7325982,,3.152707E-06,,0.001400061,,7.711893,,0.0001465437,,0.04965813,,0.007472736,,
327,0.01095747,,0.2390917,,1.355558,,0.02585259,,0.182173,,0.07869006,,0.01655205,,0.002876632,,0.0002577452,,0.7405319,,2.969833E-06,,0.001362008,,7.293456,,0.0001363573,,0.049102,,0.006947178,,
328,0.01094499,,0.2409154,,1.366353,,0.02290087,,0.168107,,0.07312186,,0.01642997,,0.002651326,,0.0002435025,,0.7452493,,2.760584E-06,,0.001314291,,6.794991,,0.0001315401,,0.0484215,,0.006576966,,
329,0.01093339,,0.2418029,,1.370759,,0.02118228,,0.1554079,,0.06887887,,0.0163064,,0.002474824,,0.0002294203,,0.7472801,,2.589294E-06,,0.001268862,,6.343394,,0.0001427847,,0.04771928,,0.006653727,,
330,0.010926,0.0109,0.2419171,0.00432,1.370621,0.0279,0.02042244,0.01984166,0.1440416,0.1368012,0.06660773,0.04642762,0.01613393,0.01917976,0.002323856,0.002591382,0.0002198284,0.000804028,0.7478017,0.0311,2.466032E-06,1.08E-06,0.001233761,0.00016,5.992053,0.0871,0.0001599011,0.0001633681,0.04713545,0.02488663,0.007302837,0.009341818,
331,0.01092164,,0.2414074,,1.367147,,0.02024798,,0.1334565,,0.06663607,,0.01597751,,0.002197265,,0.0002143273,,0.7474393,,2.358171E-06,,0.001207787,,5.731154,,0.0001706316,,0.04688093,,0.008228836,,
332,0.01091946,,0.2404332,,1.36157,,0.02091908,,0.1255471,,0.06885288,,0.01594317,,0.002105472,,0.0002126037,,0.7467125,,2.260572E-06,,0.001191331,,5.591311,,0.0001778824,,0.04704291,,0.009267239,,
333,0.01092029,,0.2392368,,1.355512,,0.02234885,,0.1207666,,0.07184545,,0.01624105,,0.002040238,,0.0002142649,,0.7462965,,2.167275E-06,,0.001184586,,5.587099,,0.0001776981,,0.04756892,,0.01017297,,
334,0.01092273,,0.2380695,,1.350359,,0.02433256,,0.119378,,0.07565666,,0.01677438,,0.002003893,,0.0002196225,,0.7465276,,2.096534E-06,,0.001185888,,5.717493,,0.000171138,,0.04840007,,0.01071494,,
335,0.01092536,,0.2370402,,1.346276,,0.02449352,,0.1140575,,0.07662931,,0.01679683,,0.001933261,,0.0002211241,,0.7468405,,1.931124E-06,,0.001175204,,5.749423,,0.0001415914,,0.04933866,,0.01000379,,
336,0.01092015,,0.2359357,,1.341648,,0.024565,,0.1103511,,0.07751162,,0.01685634,,0.001890827,,0.0002209352,,0.7460778,,1.777096E-06,,0.001154966,,5.75136,,0.0001199571,,0.05031386,,0.00886428,,
337,0.007422571,,0.2488996,,1.554301,,0.02039639,,0.09795734,,0.06501239,,0.01029015,,0.0006516168,,8.146675E-05,,0.6296524,,4.213122E-07,,0.001016799,,5.274506,,8.499317E-05,,0.04713919,,0.117768,,
338,0.007420175,,0.247412,,1.544031,,0.01964677,,0.09511507,,0.06414097,,0.01014979,,0.0006521265,,7.923181E-05,,0.6303951,,3.964907E-07,,0.0009896494,,5.216622,,7.630994E-05,,0.04755409,,0.1028293,,
339,0.007417776,,0.2457108,,1.533116,,0.01853288,,0.09219266,,0.06287416,,0.00985194,,0.0006628179,,7.614322E-05,,0.6304734,,3.799937E-07,,0.0009586584,,5.115839,,7.153224E-05,,0.04772628,,0.09130283,,
340,0.007414781,,0.2437036,,1.520748,,0.01697865,,0.08910988,,0.06053527,,0.009427784,,0.0006712002,,7.267049E-05,,0.6296687,,3.673062E-07,,0.000922777,,4.951048,,6.791578E-05,,0.04775679,,0.08189453,,
341,0.007411048,,0.2413233,,1.506452,,0.01585971,,0.08819154,,0.05821117,,0.009149741,,0.0006788472,,6.982606E-05,,0.6279499,,3.668166E-07,,0.00088838,,4.799006,,7.073789E-05,,0.04773996,,0.07704364,,
342,0.007410129,0.00741,0.2388748,0.00455,1.493038,0.0323,0.01736573,0.01255667,0.09782869,0.06553813,0.05984229,0.07782613,0.009684873,0.01032183,0.0007218951,0.001762436,7.107019E-05,0.000235142,0.6267354,0.0262,4.265343E-07,4.02E-07,0.0008839521,8.45E-05,4.976871,0.1,0.0001004613,0.0001402529,0.04785554,0.03290794,0.08977905,0.021043,
343,0.007419035,,0.2372253,,1.486492,,0.01890539,,0.1076352,,0.06131577,,0.01060611,,0.0007698719,,7.386281E-05,,0.628258,,5.13265E-07,,0.0009021147,,5.328175,,0.0001194094,,0.04819125,,0.1081538,,
344,0.007425062,,0.236415,,1.485203,,0.01974466,,0.1157607,,0.06158333,,0.01165858,,0.0008094152,,7.6367E-05,,0.6313475,,5.822367E-07,,0.0009232821,,5.639104,,0.0001213628,,0.04850444,,0.1147817,,
345,0.007428121,,0.236297,,1.487092,,0.01943955,,0.120499,,0.06011119,,0.01239021,,0.00083843,,7.714498E-05,,0.6349883,,6.127149E-07,,0.0009347368,,5.790555,,0.0001126831,,0.04875351,,0.1108095,,
346,0.007427443,,0.236558,,1.489198,,0.01832726,,0.121497,,0.05749819,,0.01274171,,0.0008487229,,7.608465E-05,,0.6381942,,6.041436E-07,,0.0009323854,,5.76178,,9.91121E-05,,0.04893713,,0.1004973,,
347,0.007424258,,0.2368875,,1.489386,,0.01704789,,0.1203902,,0.05486752,,0.01283731,,0.0008434919,,7.412342E-05,,0.6403842,,5.749422E-07,,0.0009205645,,5.623234,,8.898638E-05,,0.04883046,,0.09005027,,
348,0.007420826,,0.2371282,,1.487204,,0.01623617,,0.1197563,,0.05307538,,0.01292774,,0.0008417923,,7.251779E-05,,0.6416067,,5.491392E-07,,0.000908041,,5.482312,,8.787704E-05,,0.04845175,,0.08451454,,
349,0.01081219,,0.2381128,,1.515685,,0.02124072,,0.1616753,,0.07189167,,0.01792332,,0.001155398,,9.909517E-05,,0.552107,,5.640949E-07,,0.0005047669,,5.284512,,0.000120347,,0.05365804,,0.03963662,,
350,0.01080818,,0.2380397,,1.508584,,0.0207011,,0.1559841,,0.07008395,,0.01763361,,0.001133902,,9.742346E-05,,0.5532745,,5.465345E-07,,0.0004987146,,5.135104,,0.0001245522,,0.05272262,,0.0402322,,
351,0.01080545,,0.2377282,,1.50003,,0.02086035,,0.1502464,,0.06940291,,0.01748881,,0.001110386,,9.731079E-05,,0.5539562,,5.434201E-07,,0.0004947969,,5.029724,,0.0001354821,,0.05186423,,0.0428032,,
352,0.01080476,,0.2372191,,1.491132,,0.02159004,,0.1450136,,0.07036055,,0.01739439,,0.00109458,,9.865106E-05,,0.55453,,5.561258E-07,,0.0004944377,,4.984851,,0.0001507271,,0.05118956,,0.04739419,,
353,0.01080576,,0.2365849,,1.482756,,0.0225209,,0.1403351,,0.0722668,,0.01722625,,0.001094307,,0.0001006222,,0.5552412,,5.771481E-07,,0.0004971664,,4.983092,,0.0001641577,,0.05078324,,0.0527977,,
354,0.01080683,0.0108,0.2358418,0.00499,1.47484,0.0228,0.023077,0.01720493,0.1340837,0.06960387,0.07319941,0.05511026,0.01674312,0.02902323,0.001104826,0.001929638,0.0001016088,0.000523104,0.5559651,0.0193,5.828864E-07,3.21E-07,0.0004992204,4.73E-05,4.955797,0.0944,0.0001628693,0.0001921059,0.05057893,0.03407343,0.05556059,0.0126258,
355,0.01080558,,0.2349375,,1.466828,,0.02418358,,0.1301921,,0.07396785,,0.01618912,,0.001152154,,0.0001027712,,0.5564924,,5.809221E-07,,0.0005021513,,4.951786,,0.000160489,,0.05044886,,0.05638603,,
356,0.010806,,0.2339606,,1.459494,,0.02506159,,0.1265114,,0.07460317,,0.01550393,,0.001213321,,0.0001033463,,0.557039,,5.693619E-07,,0.0005049178,,4.951147,,0.0001529545,,0.05021999,,0.05558844,,
357,0.0108046,,0.2328568,,1.45189,,0.02468161,,0.1206092,,0.07432944,,0.01458144,,0.001240897,,0.0001025286,,0.5571566,,5.370645E-07,,0.0005022546,,4.867293,,0.0001353021,,0.04987037,,0.05165998,,
358,0.01080009,,0.2315066,,1.442975,,0.02433193,,0.1178971,,0.07483401,,0.01387244,,0.001260392,,0.0001017114,,0.5565422,,5.090202E-07,,0.0004974321,,4.775642,,0.0001280735,,0.04942976,,0.04804023,,
359,0.0107983,,0.2300107,,1.433854,,0.02417913,,0.1170509,,0.07569709,,0.01340831,,0.0012733,,0.0001010743,,0.5556743,,4.966372E-07,,0.000493757,,4.720941,,0.0001302548,,0.04889679,,0.04679577,,
360,0.0107978,,0.228475,,1.425127,,0.02453944,,0.1184155,,0.07711194,,0.01319519,,0.001294409,,0.0001015123,,0.5548049,,5.021884E-07,,0.0004929714,,4.724408,,0.0001379598,,0.04849029,,0.04756952,,
361,0.008729536,,0.239637,,1.487216,,0.02989263,,0.1464273,,0.09910548,,0.01657769,,0.001587837,,0.0001207511,,0.7712221,,2.252707E-06,,0.0007020365,,4.60038,,0.000171982,,0.02445688,,0.004448641,,
362,0.008729456,,0.2380304,,1.477941,,0.02918068,,0.1447058,,0.09642101,,0.0162614,,0.001564856,,0.0001194771,,0.7656333,,2.251661E-06,,0.0006967587,,4.561717,,0.0001654301,,0.02490381,,0.004357489,,
363,0.008727307,,0.2363499,,1.467947,,0.02848737,,0.1425212,,0.09201211,,0.01597273,,0.00153904,,0.0001171831,,0.7598329,,2.22581E-06,,0.0006883342,,4.488928,,0.0001601412,,0.0252766,,0.004189123,,
364,0.008725414,,0.2345576,,1.457122,,0.02784401,,0.1391512,,0.08625565,,0.01579059,,0.001496677,,0.0001142233,,0.7538723,,2.182442E-06,,0.0006780601,,4.395916,,0.0001553288,,0.02553148,,0.004017596,,
365,0.008722883,,0.2325699,,1.444667,,0.02639316,,0.1320468,,0.07889444,,0.01542984,,0.001417418,,0.0001098853,,0.7473813,,2.07005E-06,,0.0006620007,,4.233756,,0.0001400634,,0.02566334,,0.003715648,,
366,0.008718819,0.00873,0.2303098,0.00589,1.430348,0.0178,0.027219,0.02259361,0.1358321,0.09396116,0.07535782,0.04911814,0.0155918,0.01831294,0.001374205,0.004685491,0.0001093045,0.000453481,0.7404916,0.025,2.060088E-06,2.85E-06,0.0006530895,9.4E-05,4.180674,0.0813,0.0001561447,0.0005185296,0.02573702,0.02701193,0.00371897,0.0005212926,
367,0.008721666,,0.2282642,,1.418289,,0.02810212,,0.144059,,0.07327264,,0.01576833,,0.001333495,,0.0001118257,,0.7351128,,2.1429E-06,,0.0006548789,,4.241159,,0.0001705799,,0.02573598,,0.004035793,,
368,0.008723474,,0.2265101,,1.407604,,0.02782458,,0.1503308,,0.0709175,,0.01581427,,0.001278686,,0.0001144507,,0.7304373,,2.162959E-06,,0.0006552739,,4.268609,,0.0001613359,,0.02578043,,0.004064722,,
369,0.008722812,,0.2249776,,1.397422,,0.02758274,,0.1563218,,0.06976719,,0.01606794,,0.001232801,,0.0001170775,,0.725899,,2.167497E-06,,0.0006548277,,4.288167,,0.0001544254,,0.02577554,,0.003983062,,
370,0.00872309,,0.2236867,,1.388203,,0.02745335,,0.1601156,,0.0700335,,0.01642591,,0.001201057,,0.0001195691,,0.7217326,,2.177848E-06,,0.0006548938,,4.31153,,0.0001505284,,0.02563847,,0.003922231,,
371,0.008723157,,0.2225603,,1.379529,,0.02687104,,0.1591498,,0.06985728,,0.01657968,,0.001171493,,0.0001205437,,0.7177194,,2.14834E-06,,0.0006517557,,4.290833,,0.0001414983,,0.02533824,,0.003784709,,
372,0.008721833,,0.2214653,,1.370794,,0.02704418,,0.1595954,,0.07049618,,0.01679409,,0.001160812,,0.0001221585,,0.7136998,,2.138295E-06,,0.000649824,,4.286558,,0.000139683,,0.02487298,,0.003693019,,
373,0.01218837,,0.2388474,,1.714531,,0.01906868,,0.1308054,,0.0679742,,0.01590069,,0.001046151,,0.0001088987,,0.5109261,,7.269657E-07,,0.0004798793,,4.749478,,9.489866E-05,,0.04738613,,0.0267568,,
374,0.01218653,,0.2374524,,1.693826,,0.01929889,,0.1309918,,0.06868509,,0.01572849,,0.001047929,,0.0001094285,,0.5108499,,7.283771E-07,,0.0004794974,,4.733504,,9.579115E-05,,0.04548865,,0.02640006,,
375,0.01218676,,0.2360399,,1.674253,,0.01884368,,0.1292216,,0.06826814,,0.01514386,,0.001041492,,0.0001089675,,0.5104587,,7.227599E-07,,0.000476935,,4.677948,,8.390033E-05,,0.04377043,,0.02586363,,
376,0.01218371,,0.2344668,,1.654234,,0.01801507,,0.1266585,,0.06668704,,0.0142538,,0.001035134,,0.000107005,,0.5093994,,7.056583E-07,,0.0004708777,,4.562053,,8.517751E-05,,0.04229558,,0.02475155,,
377,0.01218002,,0.2326644,,1.633482,,0.01756961,,0.1269809,,0.06565279,,0.01346214,,0.00104094,,0.0001051253,,0.5077469,,7.020474E-07,,0.0004656526,,4.464311,,9.063887E-05,,0.04103844,,0.02455702,,
378,0.01217892,0.0122,0.2307256,0.00578,1.612875,0.0217,0.01701588,0.0307357,0.1257115,0.08294153,0.06564521,0.05914958,0.01268907,0.01099587,0.00103696,0.002154995,0.0001026269,0.000641149,0.5058001,0.0194,7.011567E-07,7.01E-07,0.0004606592,7.76E-05,4.367752,0.0675,9.209528E-05,0.0002923757,0.03996661,0.02718333,0.02482093,0.0009230227,
379,0.01217651,,0.2286379,,1.591736,,0.01665209,,0.1233473,,0.06724079,,0.01204508,,0.001021509,,9.989989E-05,,0.5034313,,6.957009E-07,,0.0004556607,,4.272672,,9.090424E-05,,0.03914972,,0.02481011,,
380,0.01217454,,0.2264385,,1.570245,,0.01626107,,0.1200665,,0.06926441,,0.0115193,,0.001007749,,9.700326E-05,,0.5006993,,6.841466E-07,,0.0004503133,,4.175081,,8.826477E-05,,0.03850619,,0.02458084,,
381,0.01217222,,0.224139,,1.548363,,0.01612135,,0.1171966,,0.0711672,,0.0112071,,0.001010056,,9.44702E-05,,0.4976238,,6.735225E-07,,0.0004455656,,4.093157,,8.710547E-05,,0.03806619,,0.0244185,,
382,0.01217112,,0.2218039,,1.526849,,0.01635978,,0.116235,,0.07268225,,0.01121029,,0.001027967,,9.30998E-05,,0.4944479,,6.727568E-07,,0.0004433079,,4.055312,,8.872052E-05,,0.03783365,,0.02473857,,
383,0.01217111,,0.219495,,1.506038,,0.01608835,,0.1139913,,0.07218657,,0.01115381,,0.001034095,,9.144073E-05,,0.4911875,,6.599236E-07,,0.0004397527,,3.9931,,8.46087E-05,,0.03780292,,0.0243469,,
384,0.01216832,,0.2171416,,1.484839,,0.01571495,,0.1123793,,0.07099853,,0.01107981,,0.001033243,,8.980362E-05,,0.4875415,,6.395773E-07,,0.0004347668,,3.91134,,8.021974E-05,,0.03802913,,0.02332649,,
385,0.01106923,,0.2104902,,1.206032,,0.009572324,,0.07840104,,0.05239613,,0.008256681,,0.0007674486,,6.629228E-05,,0.9631345,,7.150844E-07,,0.0005024689,,4.226004,,4.86037E-05,,0.04614313,,0.03611537,,
386,0.01106779,,0.2081302,,1.194395,,0.009177255,,0.07679661,,0.05094811,,0.008147963,,0.0007415308,,6.48156E-05,,0.9395271,,6.849742E-07,,0.0004943737,,4.104423,,4.514068E-05,,0.04563668,,0.03408151,,
387,0.01106382,,0.2056389,,1.181237,,0.008849725,,0.07493647,,0.04973835,,0.008016222,,0.0007042998,,6.329374E-05,,0.9161236,,6.526932E-07,,0.0004845668,,3.96545,,4.278484E-05,,0.04512405,,0.03176505,,
388,0.0110613,,0.2030388,,1.16737,,0.009026609,,0.07531223,,0.05022383,,0.008012515,,0.0006732623,,6.312856E-05,,0.893597,,6.517411E-07,,0.0004795045,,3.903334,,4.610961E-05,,0.0445453,,0.03168887,,
389,0.01106319,,0.2005652,,1.155066,,0.009977486,,0.07922667,,0.05336741,,0.008292551,,0.0006642953,,6.535561E-05,,0.8734893,,7.114501E-07,,0.000486859,,4.011631,,5.513038E-05,,0.04405293,,0.03532275,,
390,0.01106951,0.0111,0.1985076,0.00409,1.146087,0.023,0.01068039,0.01632647,0.08263974,0.09977549,0.0562036,0.04568835,0.00873901,0.0117678,0.0006575361,0.000954916,6.781938E-05,0.000434335,0.8564251,0.0377,7.783034E-07,9.09E-07,0.0004992005,0.00012,4.162492,0.05,5.811194E-05,5.778794E-05,0.04374525,0.02495519,0.03825322,0.003315867,
391,0.01107275,,0.1968898,,1.139646,,0.01125169,,0.0870797,,0.05868705,,0.009445748,,0.0006577543,,7.016488E-05,,0.8414709,,8.384002E-07,,0.000513759,,4.318529,,5.880595E-05,,0.04364201,,0.03925972,,
392,0.01107592,,0.1957292,,1.135582,,0.01149275,,0.09023392,,0.06024813,,0.01017575,,0.000659841,,7.208618E-05,,0.8282667,,8.786972E-07,,0.0005267326,,4.430158,,5.769238E-05,,0.04347274,,0.03875192,,
393,0.01107657,,0.1948655,,1.132574,,0.01128153,,0.0909548,,0.06014911,,0.01065791,,0.0006605982,,7.312751E-05,,0.8158807,,8.849997E-07,,0.0005334973,,4.441912,,5.444556E-05,,0.04311846,,0.03667808,,
394,0.01107518,,0.1941266,,1.129815,,0.01155171,,0.09414218,,0.06117319,,0.01114178,,0.0006853357,,7.528002E-05,,0.8041389,,9.066128E-07,,0.0005427877,,4.482274,,5.671402E-05,,0.04259677,,0.03571932,,
395,0.01107735,,0.193552,,1.1282,,0.0114052,,0.09421685,,0.06127573,,0.01125495,,0.0007004699,,7.647904E-05,,0.793409,,9.180059E-07,,0.0005488064,,4.469324,,5.721218E-05,,0.04178568,,0.03499648,,
396,0.01107475,,0.1929322,,1.125644,,0.01082303,,0.09132565,,0.06036641,,0.01104529,,0.0006994858,,7.598893E-05,,0.7823797,,8.983112E-07,,0.0005467503,,4.347466,,5.459205E-05,,0.04087519,,0.03306741,,
