EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"4/6/2022 12:51:11 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,precipitation_pp_amo_am
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"biomass (predicted) SB juv comp YOY","biomass (observed) SB juv comp YOY","biomass (predicted) SB 2-5 MRIP CPUE","biomass (observed) SB 2-5 MRIP CPUE","biomass (predicted) SB 2-5 CT LISTS","biomass (observed) SB 2-5 CT LISTS","biomass (predicted) SB adult MRIP CPUE","biomass (observed) SB adult MRIP CPUE","biomass (predicted) SB adult CT LISTS","biomass (observed) SB adult CT LISTS","biomass (predicted) AM juv jai","biomass (observed) AM juv jai","biomass (predicted) AM adult nad 1","biomass (observed) AM adult nad 1","biomass (predicted) AM adult nad 2","biomass (observed) AM adult nad 2","biomass (predicted) AM adult nad 3","biomass (observed) AM adult nad 3","biomass (predicted) AM adult nad 4","biomass (observed) AM adult nad 4","biomass (predicted) AM adult nad 5","biomass (observed) AM adult nad 5","biomass (predicted) AM adult nad 6+","biomass (observed) AM adult nad 6+","biomass (predicted) AM adult mad 1","biomass (observed) AM adult mad 1","biomass (predicted) AM adult mad 2","biomass (observed) AM adult mad 2","biomass (predicted) AM adult mad 3","biomass (observed) AM adult mad 3","biomass (predicted) AM adult mad 4","biomass (observed) AM adult mad 4","biomass (predicted) AM adult mad 5","biomass (observed) AM adult mad 5","biomass (predicted) SDF biomass","biomass (observed) SDF biomass","biomass (predicted) BF juv comp YOY","biomass (observed) BF juv comp YOY","biomass (predicted) BF adult MRIP CPUE","biomass (observed) BF adult MRIP CPUE","biomass (predicted) BF adult NC PSIGNS","biomass (observed) BF adult NC PSIGNS","biomass (predicted) WF juv comp yoy","biomass (observed) WF juv comp yoy","biomass (predicted) WF adult MRIP","biomass (observed) WF adult MRIP","biomass (predicted) WF adult DE trawl","biomass (observed) WF adult DE trawl","biomass (predicted) AH adult NEFSC-A","biomass (observed) AH adult NEFSC-A","biomass (predicted) AH adult NEFSC-B","biomass (observed) AH adult NEFSC-B",
210,0.9495318,1.400528,1.81621,2.218614,1.81621,3.422842,4.436473,5.037833,4.436473,8.640488,0.3597645,0.6401386,1.069617,7.47309,0.7588931,0.9894243,0.2227639,0.9591293,0.09549988,1.2196,0.02313988,0.2418524,0.009075917,0.008798576,1.069617,,0.7588931,,0.2227639,,0.09549988,,0.02313988,,3.908759,2.068028,0.07308013,0.04156468,1.924421,1.719092,1.924421,2.014498,0.000341768,0.0009225238,0.004814283,0.02061431,0.004814283,0.01544163,12.1605,29.28674,12.1605,,
211,0.9260921,,1.791679,,1.791679,,4.381254,,4.381254,,0.3063757,,1.090028,,0.7940625,,0.2177012,,0.09882462,,0.02285963,,0.009312308,,1.090028,,0.7940625,,0.2177012,,0.09882462,,0.02285963,,3.908903,,0.07404571,,1.918004,,1.918004,,0.0003425252,,0.004809259,,0.004809259,,12.42949,,12.42949,,
212,0.9136391,,1.769375,,1.769375,,4.329425,,4.329425,,0.2523392,,1.069561,,0.8224065,,0.2111242,,0.09956452,,0.02260331,,0.009433932,,1.069561,,0.8224065,,0.2111242,,0.09956452,,0.02260331,,3.90819,,0.07454526,,1.910623,,1.910623,,0.0003279431,,0.004772947,,0.004772947,,12.51254,,12.51254,,
213,0.9040082,,1.748879,,1.748879,,4.280266,,4.280266,,0.2197008,,1.054967,,0.8607048,,0.2157738,,0.0989761,,0.022701,,0.00959614,,1.054967,,0.8607048,,0.2157738,,0.0989761,,0.022701,,3.90653,,0.07469799,,1.902679,,1.902679,,0.0003146624,,0.004751364,,0.004751364,,12.60626,,12.60626,,
214,0.892716,,1.730746,,1.730746,,4.236671,,4.236671,,0.2130401,,1.066065,,0.9102348,,0.2372079,,0.0982048,,0.02318807,,0.009945863,,1.066065,,0.9102348,,0.2372079,,0.0982048,,0.02318807,,3.905117,,0.07461181,,1.896051,,1.896051,,0.0003156408,,0.004793943,,0.004793943,,12.89823,,12.89823,,
215,0.8839498,,1.715996,,1.715996,,4.202237,,4.202237,,0.2280136,,1.102504,,0.9739997,,0.2724271,,0.09818503,,0.02431786,,0.01049299,,1.102504,,0.9739997,,0.2724271,,0.09818503,,0.02431786,,3.905191,,0.07442722,,1.892531,,1.892531,,0.0003357962,,0.004922767,,0.004922767,,13.45217,,13.45217,,
216,0.8832573,,1.705616,,1.705616,,4.179576,,4.179576,,0.251192,,1.132717,,1.03858,,0.3120367,,0.09799264,,0.02585359,,0.01113048,,1.132717,,1.03858,,0.3120367,,0.09799264,,0.02585359,,3.907755,,0.07424507,,1.893132,,1.893132,,0.0003685122,,0.00510323,,0.00510323,,14.11945,,14.11945,,
217,0.8948524,,1.69748,,1.69748,,4.158784,,4.158784,,0.2623132,,1.101059,,1.061057,,0.3403922,,0.09617717,,0.02701567,,0.01153897,,1.101059,,1.061057,,0.3403922,,0.09617717,,0.02701567,,3.912618,,0.07431097,,1.888869,,1.888869,,0.0003937288,,0.005272634,,0.005272634,,14.43187,,14.43187,,
218,0.9156453,,1.691397,,1.691397,,4.14165,,4.14165,,0.2869149,,1.076245,,1.074887,,0.3615087,,0.09550386,,0.02820707,,0.01183057,,1.076245,,1.074887,,0.3615087,,0.09550386,,0.02820707,,3.917585,,0.07451857,,1.885721,,1.885721,,0.0004207378,,0.005409229,,0.005409229,,14.58505,,14.58505,,
219,0.9310893,,1.686802,,1.686802,,4.127884,,4.127884,,0.3288409,,1.054301,,1.090377,,0.3762803,,0.09601873,,0.02952059,,0.01206919,,1.054301,,1.090377,,0.3762803,,0.09601873,,0.02952059,,3.923125,,0.07454945,,1.883753,,1.883753,,0.000457024,,0.005540173,,0.005540173,,14.68719,,14.68719,,
220,0.944358,,1.683385,,1.683385,,4.116241,,4.116241,,0.3725449,,1.041505,,1.089559,,0.3851248,,0.09651119,,0.03072239,,0.01223911,,1.041505,,1.089559,,0.3851248,,0.09651119,,0.03072239,,3.929116,,0.07441926,,1.882659,,1.882659,,0.0004964326,,0.005656537,,0.005656537,,14.70284,,14.70284,,
221,0.9551112,,1.681018,,1.681018,,4.105937,,4.105937,,0.4295977,,1.068496,,1.089424,,0.3961672,,0.09745993,,0.03218207,,0.01245434,,1.068496,,1.089424,,0.3961672,,0.09745993,,0.03218207,,3.935294,,0.07418869,,1.882485,,1.882485,,0.0005416439,,0.005801753,,0.005801753,,14.77149,,14.77149,,
222,0.9619904,0.4460675,1.680634,2.321185,1.680634,3.979135,4.100567,4.645287,4.100567,7.579987,0.6234604,1.186924,1.165392,1.174168,1.112781,0.1363156,0.4180269,0.5614828,0.09925315,0.2563108,0.03450691,,0.01285531,,1.165392,,1.112781,,0.4180269,,0.09925315,,0.03450691,,3.942598,2.054886,0.073946,0.03352096,1.885225,1.849656,1.885225,2.244056,0.0006037144,0.001613473,0.006049418,0.01154783,0.006049418,0.01373871,15.10301,13.01311,15.10301,,
223,0.9704008,,1.683539,,1.683539,,4.102414,,4.102414,,0.6391681,,1.25435,,1.122584,,0.4426389,,0.09972527,,0.03662028,,0.01322656,,1.25435,,1.122584,,0.4426389,,0.09972527,,0.03662028,,3.952152,,0.07365394,,1.891442,,1.891442,,0.0006628744,,0.006330776,,0.006330776,,15.46188,,15.46188,,
224,0.9847675,,1.689735,,1.689735,,4.108982,,4.108982,,0.678329,,1.349293,,1.128343,,0.4713578,,0.100341,,0.03806895,,0.01361881,,1.349293,,1.128343,,0.4713578,,0.100341,,0.03806895,,3.962851,,0.07337232,,1.899761,,1.899761,,0.000714585,,0.006626923,,0.006626923,,15.80898,,15.80898,,
225,0.9981612,,1.699586,,1.699586,,4.122046,,4.122046,,0.7686322,,1.493392,,1.144924,,0.5071126,,0.106368,,0.03903432,,0.01418268,,1.493392,,1.144924,,0.5071126,,0.106368,,0.03903432,,3.975052,,0.07313198,,1.911138,,1.911138,,0.0007764737,,0.00699896,,0.00699896,,16.33087,,16.33087,,
226,1.011431,,1.713756,,1.713756,,4.144327,,4.144327,,0.8613046,,1.654564,,1.145312,,0.5353957,,0.1179797,,0.0390797,,0.01474321,,1.654564,,1.145312,,0.5353957,,0.1179797,,0.0390797,,3.989752,,0.07286741,,1.92649,,1.92649,,0.0008358869,,0.007408296,,0.007408296,,16.90363,,16.90363,,
227,1.029879,,1.731487,,1.731487,,4.172959,,4.172959,,0.9023795,,1.794483,,1.108837,,0.5469417,,0.130855,,0.03810357,,0.01512517,,1.794483,,1.108837,,0.5469417,,0.130855,,0.03810357,,4.005939,,0.07243025,,1.94404,,1.94404,,0.0008651703,,0.007762535,,0.007762535,,17.27297,,17.27297,,
228,1.049008,,1.751082,,1.751082,,4.204606,,4.204606,,0.941407,,1.959497,,1.061299,,0.5514557,,0.1429023,,0.03673724,,0.01544875,,1.959497,,1.061299,,0.5514557,,0.1429023,,0.03673724,,4.022231,,0.07171994,,1.962429,,1.962429,,0.0008755531,,0.008087834,,0.008087834,,17.55695,,17.55695,,
229,1.065809,,1.769423,,1.769423,,4.242894,,4.242894,,0.9310732,,2.046525,,0.9811333,,0.5374953,,0.1485766,,0.03483584,,0.01547138,,2.046525,,0.9811333,,0.5374953,,0.1485766,,0.03483584,,4.038558,,0.06995937,,1.974896,,1.974896,,0.0008560951,,0.008385617,,0.008385617,,17.49852,,17.49852,,
230,1.084544,,1.785684,,1.785684,,4.275361,,4.275361,,0.8833746,,2.061438,,0.8871627,,0.5086962,,0.1476348,,0.03295995,,0.01516969,,2.061438,,0.8871627,,0.5086962,,0.1476348,,0.03295995,,4.052814,,0.06804606,,1.983866,,1.983866,,0.0008119727,,0.00853547,,0.00853547,,17.07121,,17.07121,,
231,1.09899,,1.797702,,1.797702,,4.298542,,4.298542,,0.8325512,,2.025344,,0.794174,,0.4754058,,0.1418753,,0.03125756,,0.01466929,,2.025344,,0.794174,,0.4754058,,0.1418753,,0.03125756,,4.064238,,0.06601875,,1.988212,,1.988212,,0.0007593577,,0.008568602,,0.008568602,,16.38678,,16.38678,,
232,1.096754,,1.804471,,1.804471,,4.313743,,4.313743,,0.9363801,,2.088092,,0.7525815,,0.4497342,,0.1372665,,0.03025699,,0.01435999,,2.088092,,0.7525815,,0.4497342,,0.1372665,,0.03025699,,4.073001,,0.06411912,,1.989779,,1.989779,,0.0007394277,,0.008643506,,0.008643506,,15.94247,,15.94247,,
233,1.082019,,1.808329,,1.808329,,4.331747,,4.331747,,1.047016,,2.166199,,0.7415175,,0.4253255,,0.133539,,0.02938148,,0.01421655,,2.166199,,0.7415175,,0.4253255,,0.133539,,0.02938148,,4.082094,,0.06256836,,1.994068,,1.994068,,0.0007526861,,0.008830422,,0.008830422,,15.81091,,15.81091,,
234,1.073782,1.461402,1.810452,1.890751,1.810452,2.135014,4.348656,3.128545,4.348656,5.06059,1.033884,0.9201992,2.207981,1.616519,0.7431172,0.1993616,0.4007969,0.4488762,0.130417,0.4571584,0.02816921,0.032247,0.01413357,,2.207981,,0.7431172,,0.4007969,,0.130417,,0.02816921,,4.091347,0.9856095,0.0614818,0.06667559,1.998597,2.094826,1.998597,2.436136,0.0007612116,0.001130186,0.009029562,0.01994626,0.009029562,0.01205244,15.72435,15.42267,15.72435,,
235,1.067822,,1.811238,,1.811238,,4.363729,,4.363729,,1.020435,,2.274706,,0.7611372,,0.3817791,,0.1299792,,0.02695356,,0.01414372,,2.274706,,0.7611372,,0.3817791,,0.1299792,,0.02695356,,4.100332,,0.06076678,,2.002533,,2.002533,,0.000769049,,0.009235836,,0.009235836,,15.79077,,15.79077,,
236,1.059275,,1.812116,,1.812116,,4.382859,,4.382859,,1.053003,,2.421842,,0.801927,,0.3720933,,0.1332061,,0.02625985,,0.01429534,,2.421842,,0.801927,,0.3720933,,0.1332061,,0.02625985,,4.110289,,0.06049219,,2.008741,,2.008741,,0.0007938244,,0.009524249,,0.009524249,,16.24509,,16.24509,,
237,1.051821,,1.815799,,1.815799,,4.413909,,4.413909,,1.122093,,2.694999,,0.8814723,,0.3731847,,0.1403601,,0.02742708,,0.01468818,,2.694999,,0.8814723,,0.3731847,,0.1403601,,0.02742708,,4.1232,,0.06086796,,2.020972,,2.020972,,0.0008496177,,0.009984077,,0.009984077,,17.34628,,17.34628,,
238,1.056583,,1.824584,,1.824584,,4.459657,,4.459657,,1.028231,,2.822518,,0.9440137,,0.3646014,,0.1436124,,0.02964082,,0.01478378,,2.822518,,0.9440137,,0.3646014,,0.1436124,,0.02964082,,4.140718,,0.0615127,,2.038556,,2.038556,,0.0008719373,,0.01040911,,0.01040911,,18.32297,,18.32297,,
239,1.075656,,1.836954,,1.836954,,4.510406,,4.510406,,0.9079708,,2.864416,,1.015541,,0.3497511,,0.1440699,,0.03229226,,0.01466327,,2.864416,,1.015541,,0.3497511,,0.1440699,,0.03229226,,4.159317,,0.06219199,,2.055932,,2.055932,,0.0008636382,,0.01071007,,0.01071007,,19.04709,,19.04709,,
240,1.094865,,1.852093,,1.852093,,4.565185,,4.565185,,0.8039302,,2.834251,,1.09637,,0.3305425,,0.1426245,,0.0344463,,0.01437235,,2.834251,,1.09637,,0.3305425,,0.1426245,,0.0344463,,4.178759,,0.06271606,,2.072893,,2.072893,,0.0008398482,,0.01090507,,0.01090507,,19.5456,,19.5456,,
241,1.110609,,1.869463,,1.869463,,4.615511,,4.615511,,0.7384395,,2.773539,,1.178654,,0.3105138,,0.1401929,,0.03572204,,0.01405213,,2.773539,,1.178654,,0.3105138,,0.1401929,,0.03572204,,4.198537,,0.06264003,,2.095812,,2.095812,,0.0008152127,,0.01099264,,0.01099264,,19.90063,,19.90063,,
242,1.124574,,1.887481,,1.887481,,4.664691,,4.664691,,0.6733775,,2.616553,,1.234858,,0.2873297,,0.1348695,,0.03557207,,0.01365263,,2.616553,,1.234858,,0.2873297,,0.1348695,,0.03557207,,4.218426,,0.06238195,,2.116415,,2.116415,,0.0007837771,,0.01096314,,0.01096314,,19.88925,,19.88925,,
243,1.135288,,1.904094,,1.904094,,4.70755,,4.70755,,0.6570554,,2.467813,,1.293294,,0.2680396,,0.1301884,,0.03475975,,0.01332968,,2.467813,,1.293294,,0.2680396,,0.1301884,,0.03475975,,4.236902,,0.06217599,,2.133231,,2.133231,,0.0007641871,,0.01087133,,0.01087133,,19.74004,,19.74004,,
244,1.136427,,1.919127,,1.919127,,4.746686,,4.746686,,0.6848289,,2.36462,,1.35049,,0.2584741,,0.1253903,,0.03381198,,0.01309871,,2.36462,,1.35049,,0.2584741,,0.1253903,,0.03381198,,4.25481,,0.06212582,,2.148199,,2.148199,,0.0007665788,,0.01079541,,0.01079541,,19.67335,,19.67335,,
245,1.135605,,1.932871,,1.932871,,4.783072,,4.783072,,0.7024056,,2.27629,,1.387086,,0.2572945,,0.119823,,0.03290704,,0.01286734,,2.27629,,1.387086,,0.2572945,,0.119823,,0.03290704,,4.272718,,0.06230047,,2.162168,,2.162168,,0.0007771129,,0.01073099,,0.01073099,,19.61053,,19.61053,,
246,1.1396,0.9433469,1.944928,2.569633,1.944928,5.716168,4.813773,3.866512,4.813773,9.70042,0.6725568,1.160251,2.133742,0.3223356,1.387325,1.132177,0.2588944,1.300649,0.1132978,0.4444431,0.03196997,0.03565773,0.01247319,,2.133742,,1.387325,,0.2588944,,0.1132978,,0.03196997,,4.290143,1.935737,0.06266325,0.08347897,2.173709,1.917839,2.173709,2.988952,0.0007730895,0.001418396,0.01060748,0.01803752,0.01060748,0.003678972,19.28635,9.863882,19.28635,,
247,1.143798,,1.954319,,1.954319,,4.835092,,4.835092,,0.6555585,,2.017812,,1.381768,,0.263287,,0.1075487,,0.0315577,,0.0120212,,2.017812,,1.381768,,0.263287,,0.1075487,,0.0315577,,4.305804,,0.06324523,,2.181512,,2.181512,,0.0007637909,,0.01045089,,0.01045089,,18.8816,,18.8816,,
248,1.142896,,1.961256,,1.961256,,4.848707,,4.848707,,0.631093,,1.912397,,1.363104,,0.266238,,0.1021947,,0.03143515,,0.01153856,,1.912397,,1.363104,,0.266238,,0.1021947,,0.03143515,,4.320297,,0.06392558,,2.186656,,2.186656,,0.0007466573,,0.01028111,,0.01028111,,18.43638,,18.43638,,
249,1.143606,,1.965275,,1.965275,,4.852011,,4.852011,,0.5582414,,1.775551,,1.316276,,0.264891,,0.09593952,,0.03106901,,0.01113108,,1.775551,,1.316276,,0.264891,,0.09593952,,0.03106901,,4.33316,,0.06460445,,2.187939,,2.187939,,0.0007047713,,0.01004724,,0.01004724,,17.77877,,17.77877,,
250,1.124241,,1.966703,,1.966703,,4.850891,,4.850891,,0.7244191,,2.017956,,1.452153,,0.2946033,,0.09664941,,0.03269973,,0.0116557,,2.017956,,1.452153,,0.2946033,,0.09664941,,0.03269973,,4.344203,,0.06583188,,2.18977,,2.18977,,0.0007394131,,0.01011608,,0.01011608,,18.44797,,18.44797,,
251,1.10151,,1.975526,,1.975526,,4.878806,,4.878806,,0.8197015,,2.263656,,1.59715,,0.3372155,,0.0977114,,0.03449332,,0.01265772,,2.263656,,1.59715,,0.3372155,,0.0977114,,0.03449332,,4.363516,,0.06775067,,2.206985,,2.206985,,0.000819676,,0.01051209,,0.01051209,,20.08166,,20.08166,,
252,1.115412,,1.99221,,1.99221,,4.924931,,4.924931,,0.764947,,2.394801,,1.693154,,0.3832602,,0.09691318,,0.03583347,,0.01360381,,2.394801,,1.693154,,0.3832602,,0.09691318,,0.03583347,,4.388299,,0.07050689,,2.231441,,2.231441,,0.0008677921,,0.0108995,,0.0108995,,21.54419,,21.54419,,
253,1.145741,,2.013524,,2.013524,,4.975329,,4.975329,,0.6886197,,2.468029,,1.758728,,0.4282282,,0.09447331,,0.03663468,,0.01438788,,2.468029,,1.758728,,0.4282282,,0.09447331,,0.03663468,,4.415674,,0.0730465,,2.255141,,2.255141,,0.0008899536,,0.01116035,,0.01116035,,22.65796,,22.65796,,
254,1.179404,,2.038496,,2.038496,,5.03226,,5.03226,,0.5968341,,2.411762,,1.739833,,0.4623646,,0.08993707,,0.03622915,,0.01471212,,2.411762,,1.739833,,0.4623646,,0.08993707,,0.03622915,,4.444547,,0.07489936,,2.279089,,2.279089,,0.0008727774,,0.01124594,,0.01124594,,23.08533,,23.08533,,
255,1.215979,,2.062267,,2.062267,,5.082396,,5.082396,,0.4955172,,2.224463,,1.629541,,0.4779129,,0.08349955,,0.03485277,,0.0144583,,2.224463,,1.629541,,0.4779129,,0.08349955,,0.03485277,,4.471694,,0.07593374,,2.297959,,2.297959,,0.0008134223,,0.01107732,,0.01107732,,22.57247,,22.57247,,
256,1.243322,,2.080465,,2.080465,,5.115833,,5.115833,,0.4297118,,2.026737,,1.506904,,0.4818757,,0.07873452,,0.03284711,,0.01392128,,2.026737,,1.506904,,0.4818757,,0.07873452,,0.03284711,,4.494497,,0.07628556,,2.308832,,2.308832,,0.0007455172,,0.01075434,,0.01075434,,21.58534,,21.58534,,
257,1.244168,,2.091963,,2.091963,,5.133583,,5.133583,,0.4520431,,1.925802,,1.439541,,0.4881176,,0.07778507,,0.0310701,,0.01349983,,1.925802,,1.439541,,0.4881176,,0.07778507,,0.0310701,,4.513439,,0.07613688,,2.31361,,2.31361,,0.0007082107,,0.01045203,,0.01045203,,20.80806,,20.80806,,
258,1.220496,0.9766883,2.100166,2.886759,2.100166,2.968657,5.149741,4.212794,5.149741,5.369066,0.6443876,0.4000866,2.070878,1.50848,1.49918,1.185189,0.5263229,0.7638647,0.0831296,0.1628494,0.03094467,,0.0137639,,2.070878,,1.49918,,0.5263229,,0.0831296,,0.03094467,,4.531706,3.639308,0.07624858,0.07887349,2.319989,2.057107,2.319989,2.843721,0.0007656153,0.0008344246,0.0104712,0.01326569,0.0104712,0.01577555,21.2821,10.66797,21.2821,,
259,1.205336,,2.111396,,2.111396,,5.181095,,5.181095,,0.7546207,,2.162963,,1.544177,,0.5605417,,0.08929293,,0.03100662,,0.01422812,,2.162963,,1.544177,,0.5605417,,0.08929293,,0.03100662,,4.555252,,0.07694519,,2.334611,,2.334611,,0.0008516639,,0.01064426,,0.01064426,,22.10838,,22.10838,,
260,1.219832,,2.125324,,2.125324,,5.219164,,5.219164,,0.7796401,,2.174794,,1.566,,0.584479,,0.09453455,,0.03101683,,0.01468186,,2.174794,,1.566,,0.584479,,0.09453455,,0.03101683,,4.581099,,0.07834885,,2.352206,,2.352206,,0.000916164,,0.01079213,,0.01079213,,22.6792,,22.6792,,
261,1.244727,,2.141071,,2.141071,,5.259807,,5.259807,,0.7987344,,2.140013,,1.588522,,0.6041713,,0.09951685,,0.03092354,,0.01515059,,2.140013,,1.588522,,0.6041713,,0.09951685,,0.03092354,,4.607646,,0.0799705,,2.370328,,2.370328,,0.0009634469,,0.01089872,,0.01089872,,23.01821,,23.01821,,
262,1.267394,,2.158646,,2.158646,,5.303129,,5.303129,,0.8461683,,2.168143,,1.636357,,0.6303107,,0.1067232,,0.0308865,,0.01573862,,2.168143,,1.636357,,0.6303107,,0.1067232,,0.0308865,,4.634821,,0.08177304,,2.389655,,2.389655,,0.001012946,,0.01106461,,0.01106461,,23.52178,,23.52178,,
263,1.287056,,2.179626,,2.179626,,5.353833,,5.353833,,0.8921194,,2.265235,,1.683165,,0.6585494,,0.1170532,,0.03066324,,0.01639911,,2.265235,,1.683165,,0.6585494,,0.1170532,,0.03066324,,4.664199,,0.08355127,,2.412707,,2.412707,,0.001056935,,0.01132691,,0.01132691,,24.28137,,24.28137,,
264,1.312802,,2.20396,,2.20396,,5.409576,,5.409576,,0.8482216,,2.280999,,1.663642,,0.6661086,,0.1270505,,0.02957042,,0.01671949,,2.280999,,1.663642,,0.6661086,,0.1270505,,0.02957042,,4.69565,,0.08485059,,2.437625,,2.437625,,0.001048405,,0.01150198,,0.01150198,,24.60917,,24.60917,,
265,1.344323,,2.22734,,2.22734,,5.449012,,5.449012,,0.7757758,,2.254595,,1.615571,,0.6589864,,0.1359902,,0.02804236,,0.01671444,,2.254595,,1.615571,,0.6589864,,0.1359902,,0.02804236,,4.725775,,0.08613189,,2.454848,,2.454848,,0.0009991374,,0.01149121,,0.01149121,,24.4603,,24.4603,,
266,1.370489,,2.248852,,2.248852,,5.479029,,5.479029,,0.6990508,,2.161716,,1.52975,,0.6314533,,0.1424035,,0.02611996,,0.01630853,,2.161716,,1.52975,,0.6314533,,0.1424035,,0.02611996,,4.753667,,0.08652819,,2.467881,,2.467881,,0.0009232468,,0.01133135,,0.01133135,,23.81228,,23.81228,,
267,1.38515,,2.266166,,2.266166,,5.495568,,5.495568,,0.6963447,,2.088424,,1.457469,,0.5998132,,0.1485106,,0.02449919,,0.01586151,,2.088424,,1.457469,,0.5998132,,0.1485106,,0.02449919,,4.77799,,0.08635859,,2.475566,,2.475566,,0.0008601808,,0.01110902,,0.01110902,,23.06103,,23.06103,,
268,1.37952,,2.279958,,2.279958,,5.505676,,5.505676,,0.8385516,,2.129914,,1.441339,,0.5847419,,0.1564271,,0.02409469,,0.01562447,,2.129914,,1.441339,,0.5847419,,0.1564271,,0.02409469,,4.800405,,0.08618473,,2.481995,,2.481995,,0.0008523903,,0.01100992,,0.01100992,,22.85129,,22.85129,,
269,1.372982,,2.292633,,2.292633,,5.516681,,5.516681,,0.90549,,2.113953,,1.397353,,0.5670214,,0.1606129,,0.02426883,,0.0152803,,2.113953,,1.397353,,0.5670214,,0.1606129,,0.02426883,,4.823877,,0.08627472,,2.490257,,2.490257,,0.0008549103,,0.01095515,,0.01095515,,22.64485,,22.64485,,
270,1.379264,0.5623835,2.302981,1.807422,2.302981,4.566748,5.521069,2.895151,5.521069,9.069876,0.8938841,0.6534749,2.090811,0.7338549,1.3313,3.385172,0.5454378,0.7420199,0.1628362,0.0885051,0.02483708,,0.01488622,,2.090811,,1.3313,,0.5454378,,0.1628362,,0.02483708,,4.846139,2.096501,0.08671236,0.07077039,2.496423,1.897529,2.496423,3.958722,0.000841004,0.001307643,0.01086275,0.006203381,0.01086275,0.007031978,22.26115,8.689458,22.26115,,
271,1.386017,,2.310269,,2.310269,,5.518294,,5.518294,,0.8644798,,2.083617,,1.257686,,0.5244731,,0.1635344,,0.02548397,,0.01452548,,2.083617,,1.257686,,0.5244731,,0.1635344,,0.02548397,,4.866727,,0.08711199,,2.500098,,2.500098,,0.0008130507,,0.01074132,,0.01074132,,21.81923,,21.81923,,
272,1.391739,,2.313987,,2.313987,,5.507853,,5.507853,,0.7971612,,2.036892,,1.167152,,0.5016567,,0.1616113,,0.02572248,,0.0141175,,2.036892,,1.167152,,0.5016567,,0.1616113,,0.02572248,,4.885612,,0.08725134,,2.500825,,2.500825,,0.0007668199,,0.01055852,,0.01055852,,21.19592,,21.19592,,
273,1.398811,,2.312721,,2.312721,,5.485455,,5.485455,,0.6941577,,1.933699,,1.054299,,0.4769959,,0.1572664,,0.02552666,,0.01357324,,1.933699,,1.054299,,0.4769959,,0.1572664,,0.02552666,,4.901631,,0.08702873,,2.496321,,2.496321,,0.000700862,,0.01026796,,0.01026796,,20.26732,,20.26732,,
274,1.397879,,2.305355,,2.305355,,5.449285,,5.449285,,0.6330279,,1.843771,,0.9752169,,0.4553191,,0.1531563,,0.02552203,,0.012983,,1.843771,,0.9752169,,0.4553191,,0.1531563,,0.02552203,,4.913863,,0.08649056,,2.486035,,2.486035,,0.0006349168,,0.009920408,,0.009920408,,19.33586,,19.33586,,
275,1.384891,,2.293406,,2.293406,,5.403097,,5.403097,,0.5665526,,1.734851,,0.9269483,,0.4294277,,0.1480967,,0.02581844,,0.01230497,,1.734851,,0.9269483,,0.4294277,,0.1480967,,0.02581844,,4.923483,,0.08558916,,2.472067,,2.472067,,0.0005703703,,0.00955419,,0.00955419,,18.46174,,18.46174,,
276,1.361459,,2.278125,,2.278125,,5.347952,,5.347952,,0.5519511,,1.684151,,0.9241875,,0.4107288,,0.144625,,0.02682232,,0.01171375,,1.684151,,0.9241875,,0.4107288,,0.144625,,0.02682232,,4.930364,,0.08461437,,2.45491,,2.45491,,0.0005221941,,0.009209946,,0.009209946,,17.89342,,17.89342,,
277,1.333083,,2.26254,,2.26254,,5.289808,,5.289808,,0.4981458,,1.596397,,0.9258019,,0.3927685,,0.139976,,0.02771634,,0.01110557,,1.596397,,0.9258019,,0.3927685,,0.139976,,0.02771634,,4.936401,,0.08408578,,2.438239,,2.438239,,0.000480156,,0.008950895,,0.008950895,,17.42037,,17.42037,,
278,1.302554,,2.246103,,2.246103,,5.229245,,5.229245,,0.5178772,,1.622631,,0.9783081,,0.3896167,,0.13833,,0.02941917,,0.01074881,,1.622631,,0.9783081,,0.3896167,,0.13833,,0.02941917,,4.940629,,0.0842149,,2.420489,,2.420489,,0.0004695395,,0.008767341,,0.008767341,,17.46402,,17.46402,,
279,1.270605,,2.232571,,2.232571,,5.179205,,5.179205,,0.5392115,,1.698397,,1.043469,,0.3949633,,0.1379951,,0.03163264,,0.01064811,,1.698397,,1.043469,,0.3949633,,0.1379951,,0.03163264,,4.946885,,0.08503745,,2.407803,,2.407803,,0.000488354,,0.00871988,,0.00871988,,18.06429,,18.06429,,
280,1.255868,,2.223184,,2.223184,,5.141325,,5.141325,,0.5241182,,1.786804,,1.099337,,0.403291,,0.1387475,,0.03382691,,0.01075362,,1.786804,,1.099337,,0.403291,,0.1387475,,0.03382691,,4.955547,,0.08677868,,2.399879,,2.399879,,0.0005143929,,0.008742169,,0.008742169,,18.87309,,18.87309,,
281,1.256338,,2.217818,,2.217818,,5.115075,,5.115075,,0.4850694,,1.83656,,1.136049,,0.4075024,,0.139731,,0.03549365,,0.0109675,,1.83656,,1.136049,,0.4075024,,0.139731,,0.03549365,,4.966133,,0.08888536,,2.395512,,2.395512,,0.0005323421,,0.008764795,,0.008764795,,19.57369,,19.57369,,
