EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:30 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,FeedingTime

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
161,1.209443,1,1,1.021021,1,1,1.289832,1,0.8628247,1,1.031602,1,1,1,1,1,1
162,1.208855,1,1,1.021143,1,1,1.282836,1,0.8603777,1,1.031646,1,1,1,1,1,1
163,1.208295,1,1,1.021251,1,1,1.276382,1,0.857856,1,1.031687,1,1,1,1,1,1
164,1.207783,1,1,1.021339,1,1,1.270341,1,0.8551957,1,1.031723,1,1,1,1,1,1
165,1.207332,1,1,1.021401,1,1,1.264622,1,0.8523549,1,1.031755,1,1,1,1,1,1
166,1.206956,1,1,1.021435,1,1,1.259187,1,0.8493155,1,1.031782,1,1,1,1,1,1
167,1.20666,1,1,1.021435,1,1,1.254063,1,0.8460804,1,1.031805,1,1,1,1,1,1
168,1.206448,1,1,1.021399,1,1,1.249333,1,0.8426722,1,1.031822,1,1,1,1,1,1
169,1.20632,1,1,1.021326,1,1,1.245131,1,0.8391281,1,1.031835,1,1,1,1,1,1
170,1.206114,1,1,1.021224,1,1,1.241364,1,0.8355757,1,1.031845,1,1,1,1,1,1
171,1.205874,1,1,1.021096,1,1,1.237876,1,0.8321373,1,1.031854,1,1,1,1,1,1
172,1.205622,1,1,1.020947,1,1,1.234669,1,0.828871,1,1.031861,1,1,1,1,1,1
173,1.205361,1,1,1.020784,1,1,1.231875,1,0.8257828,1,1.031866,1,1,1,1,1,1
174,1.205082,1,1,1.020615,1,1,1.229694,1,0.8228422,1,1.031869,1,1,1,1,1,1
175,1.204766,1,1,1.020449,1,1,1.228334,1,0.8199976,1,1.031869,1,1,1,1,1,1
176,1.204395,1,1,1.020292,1,1,1.227963,1,0.81719,1,1.031867,1,1,1,1,1,1
177,1.203951,1,1,1.020151,1,1,1.228672,1,0.8143635,1,1.031861,1,1,1,1,1,1
178,1.203426,1,1,1.020028,1,1,1.230456,1,0.8114733,1,1.031852,1,1,1,1,1,1
179,1.202819,1,1,1.019925,1,1,1.23321,1,0.8084899,1,1.03184,1,1,1,1,1,1
180,1.202136,1,1,1.019843,1,1,1.236746,1,0.8054013,1,1.031825,1,1,1,1,1,1
181,1.201393,1,1,1.019778,1,1,1.240808,1,0.8022128,1,1.031806,1,1,1,1,1,1
182,1.20038,1,1,1.019688,1,1,1.245365,1,0.7993405,1,1.031779,1,1,1,1,1,1
183,1.19929,1,1,1.019554,1,1,1.25054,1,0.7967958,1,1.031749,1,1,1,1,1,1
184,1.198225,1,1,1.019375,1,1,1.256293,1,0.7945467,1,1.031719,1,1,1,1,1,1
185,1.197245,1,1,1.019158,1,1,1.262451,1,0.7925292,1,1.031689,1,1,1,1,1,1
186,1.196386,1,1,1.018915,1,1,1.268773,1,0.7906607,1,1.031659,1,1,1,1,1,1
187,1.19567,1,1,1.018657,1,1,1.275004,1,0.788853,1,1.03163,1,1,1,1,1,1
188,1.195114,1,1,1.018396,1,1,1.280924,1,0.7870224,1,1.031602,1,1,1,1,1,1
189,1.194723,1,1,1.018144,1,1,1.28639,1,0.7850977,1,1.031575,1,1,1,1,1,1
190,1.194497,1,1,1.017909,1,1,1.291345,1,0.7830256,1,1.03155,1,1,1,1,1,1
191,1.194427,1,1,1.017699,1,1,1.295828,1,0.7807735,1,1.031528,1,1,1,1,1,1
192,1.1945,1,1,1.017518,1,1,1.299966,1,0.7783296,1,1.031507,1,1,1,1,1,1
193,1.194699,1,1,1.01737,1,1,1.303952,1,0.775702,1,1.031488,1,1,1,1,1,1
194,1.195343,1,1,1.017255,1,1,1.307691,1,0.7730329,1,1.031479,1,1,1,1,1,1
195,1.196165,1,1,1.01717,1,1,1.310911,1,0.77044,1,1.031468,1,1,1,1,1,1
196,1.197023,1,1,1.017116,1,1,1.313453,1,0.7680219,1,1.031452,1,1,1,1,1,1
197,1.197841,1,1,1.017088,1,1,1.315262,1,0.7658647,1,1.031431,1,1,1,1,1,1
198,1.198583,1,1,1.017084,1,1,1.316357,1,0.7640403,1,1.031405,1,1,1,1,1,1
199,1.199229,1,1,1.0171,1,1,1.316807,1,0.7626047,1,1.031373,1,1,1,1,1,1
200,1.199769,1,1,1.017135,1,1,1.316703,1,0.7615945,1,1.031336,1,1,1,1,1,1
201,1.200198,1,1,1.017187,1,1,1.316135,1,0.7610258,1,1.031294,1,1,1,1,1,1
202,1.200516,1,1,1.017253,1,1,1.315181,1,0.7608944,1,1.031247,1,1,1,1,1,1
203,1.200725,1,1,1.017334,1,1,1.313898,1,0.7611772,1,1.031196,1,1,1,1,1,1
204,1.200827,1,1,1.017427,1,1,1.312321,1,0.7618362,1,1.031141,1,1,1,1,1,1
205,1.200829,1,1,1.017531,1,1,1.310463,1,0.7628215,1,1.031083,1,1,1,1,1,1
206,1.200318,1,1,1.017668,1,1,1.308425,1,0.7639282,1,1.031008,1,1,1,1,1,1
207,1.199547,1,1,1.017841,1,1,1.306549,1,0.7649783,1,1.030927,1,1,1,1,1,1
208,1.19865,1,1,1.018046,1,1,1.305071,1,0.7658539,1,1.030848,1,1,1,1,1,1
209,1.197702,1,1,1.018276,1,1,1.304132,1,0.7664822,1,1.030773,1,1,1,1,1,1
210,1.196743,1,1,1.018524,1,1,1.303795,1,0.7668245,1,1.030703,1,1,1,1,1,1
211,1.195795,1,1,1.018781,1,1,1.304064,1,0.7668691,1,1.03064,1,1,1,1,1,1
212,1.194873,1,1,1.019042,1,1,1.304901,1,0.7666256,1,1.030582,1,1,1,1,1,1
213,1.19399,1,1,1.019298,1,1,1.306237,1,0.7661196,1,1.030532,1,1,1,1,1,1
214,1.193154,1,1,1.019545,1,1,1.307992,1,0.765387,1,1.030488,1,1,1,1,1,1
215,1.192374,1,1,1.019777,1,1,1.310075,1,0.7644702,1,1.03045,1,1,1,1,1,1
216,1.191655,1,1,1.019989,1,1,1.312401,1,0.7634135,1,1.030417,1,1,1,1,1,1
217,1.191003,1,1,1.020178,1,1,1.314889,1,0.76226,1,1.030388,1,1,1,1,1,1
218,1.190336,1,1,1.02032,1,1,1.317504,1,0.7611474,1,1.030376,1,1,1,1,1,1
219,1.189707,1,1,1.020408,1,1,1.32026,1,0.7601586,1,1.03037,1,1,1,1,1,1
220,1.189139,1,1,1.020442,1,1,1.323108,1,0.7593556,1,1.030363,1,1,1,1,1,1
221,1.188647,1,1,1.020424,1,1,1.325947,1,0.7587889,1,1.030353,1,1,1,1,1,1
222,1.188236,1,1,1.02036,1,1,1.328653,1,0.7584985,1,1.030338,1,1,1,1,1,1
223,1.187911,1,1,1.020253,1,1,1.331114,1,0.7585139,1,1.030317,1,1,1,1,1,1
224,1.187671,1,1,1.020107,1,1,1.333243,1,0.7588524,1,1.030289,1,1,1,1,1,1
225,1.187512,1,1,1.019926,1,1,1.335,1,0.759518,1,1.030255,1,1,1,1,1,1
226,1.187429,1,1,1.019715,1,1,1.336392,1,0.7605017,1,1.030214,1,1,1,1,1,1
227,1.187411,1,1,1.019477,1,1,1.337472,1,0.7617821,1,1.030166,1,1,1,1,1,1
228,1.187448,1,1,1.019215,1,1,1.338334,1,0.7633268,1,1.030112,1,1,1,1,1,1
229,1.187527,1,1,1.018936,1,1,1.339099,1,0.7650952,1,1.030053,1,1,1,1,1,1
230,1.187896,1,1,1.018641,1,1,1.339789,1,0.7668571,1,1.029991,1,1,1,1,1,1
231,1.188393,1,1,1.018336,1,1,1.340263,1,0.7685062,1,1.029926,1,1,1,1,1,1
232,1.18893,1,1,1.018024,1,1,1.340475,1,0.7700047,1,1.029859,1,1,1,1,1,1
233,1.189462,1,1,1.017707,1,1,1.340462,1,0.7713698,1,1.02979,1,1,1,1,1,1
234,1.189966,1,1,1.017389,1,1,1.340308,1,0.7726566,1,1.029719,1,1,1,1,1,1
235,1.190428,1,1,1.017073,1,1,1.340118,1,0.7739405,1,1.029647,1,1,1,1,1,1
236,1.190843,1,1,1.016761,1,1,1.339993,1,0.7753019,1,1.029575,1,1,1,1,1,1
237,1.191208,1,1,1.016458,1,1,1.340006,1,0.7768137,1,1.029503,1,1,1,1,1,1
238,1.191526,1,1,1.016165,1,1,1.340198,1,0.7785329,1,1.029432,1,1,1,1,1,1
239,1.191798,1,1,1.015885,1,1,1.340574,1,0.780495,1,1.02936,1,1,1,1,1,1
240,1.192031,1,1,1.015621,1,1,1.341105,1,0.7827119,1,1.02929,1,1,1,1,1,1
241,1.19223,1,1,1.015376,1,1,1.341738,1,0.785172,1,1.02922,1,1,1,1,1,1
242,1.192563,1,1,1.015167,1,1,1.342421,1,0.7877094,1,1.029155,1,1,1,1,1,1
243,1.192947,1,1,1.014995,1,1,1.343039,1,0.7901766,1,1.029093,1,1,1,1,1,1
244,1.193333,1,1,1.014858,1,1,1.343567,1,0.7924713,1,1.029034,1,1,1,1,1,1
245,1.193693,1,1,1.014752,1,1,1.344055,1,0.7945267,1,1.028976,1,1,1,1,1,1
246,1.194004,1,1,1.014672,1,1,1.344596,1,0.7963053,1,1.028919,1,1,1,1,1,1
247,1.194252,1,1,1.014614,1,1,1.345288,1,0.797794,1,1.028863,1,1,1,1,1,1
248,1.194427,1,1,1.014575,1,1,1.34621,1,0.7989995,1,1.028808,1,1,1,1,1,1
249,1.194524,1,1,1.014552,1,1,1.3474,1,0.7999434,1,1.028753,1,1,1,1,1,1
