EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:26:49 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"catch (predicted)SDF landings","catch (observed) SDF landings","catch (predicted)SB 2-5 C","catch (observed) SB 2-5 C","catch (predicted)SB adult C","catch (observed) SB adult C","catch (predicted)AM adult C 1","catch (observed) AM adult C 1","catch (predicted)AM adult C 2","catch (observed) AM adult C 2","catch (predicted)AM adult C 3","catch (observed) AM adult C 3","catch (predicted)AM adult C 4","catch (observed) AM adult C 4","catch (predicted)AM adult C 5","catch (observed) AM adult C 5","catch (predicted)AM adult C 6","catch (observed) AM adult C 6","catch (predicted)BF adult C","catch (observed) BF adult C","catch (predicted)WF juv C","catch (observed) WF juv C","catch (predicted)WF adult C","catch (observed) WF adult C","catch (predicted)AH adult landings","catch (observed) AH adult landings","catch (predicted)AM juv C","catch (observed) AM juv C","catch (predicted)BF juv C","catch (observed) BF juv C","catch (predicted)AH juv landings","catch (observed) AH juv landings",
314,0.009767672,,0.008727103,,0.02694146,,0.02803647,,0.1660551,,0.09252664,,0.02568697,,0.004941087,,0.0006191215,,0.02454909,,7.727613E-07,,0.0002213159,,0.09966028,,0.0001613826,,0.0004607209,,0.0005303844,,
315,0.009767888,,0.008689266,,0.02691365,,0.02806347,,0.1662047,,0.09253962,,0.02563229,,0.004938462,,0.0006211387,,0.02453924,,7.770859E-07,,0.000223023,,0.09996511,,0.0001616424,,0.0004570148,,0.0005341112,,
316,0.0097681,,0.008651578,,0.02688812,,0.02808947,,0.1663256,,0.09257133,,0.0255871,,0.004933506,,0.0006230775,,0.02452886,,7.810461E-07,,0.000224669,,0.1002564,,0.000161942,,0.000453694,,0.0005378435,,
317,0.009768306,,0.00861392,,0.02686462,,0.02811482,,0.1664307,,0.09261695,,0.02554832,,0.004926551,,0.0006249645,,0.02451796,,7.847393E-07,,0.0002262566,,0.100537,,0.0001622737,,0.000450829,,0.0005415334,,
318,0.009768508,0.00978,0.008576202,0.00369,0.02684296,0.029,0.02813967,0.04692223,0.16653,0.09674361,0.09267316,0.06127319,0.02551371,0.01463799,0.004917793,0.006040501,0.0006268235,0.000946872,0.02450656,0.0366,7.882601E-07,7.52E-07,0.0002277884,4.05E-05,0.1008097,0.0854,0.0001626308,0.0003399845,0.0004484978,0.0007029478,0.0005451404,0.0005481826,
319,0.009768708,,0.008538353,,0.02682297,,0.02816412,,0.1666312,,0.09273781,,0.02548166,,0.004907337,,0.0006286749,,0.02449469,,7.91704E-07,,0.0002292663,,0.1010768,,0.0001630066,,0.0004467765,,0.0005486312,,
320,0.009768903,,0.00850032,,0.02680453,,0.02818823,,0.16674,,0.0928095,,0.02545047,,0.004895529,,0.0006305363,,0.02448238,,7.951655E-07,,0.0002306921,,0.1013406,,0.0001633946,,0.0004457305,,0.0005519793,,
321,0.009769097,,0.008462069,,0.02678754,,0.02821204,,0.1668601,,0.09288748,,0.02541941,,0.00488236,,0.0006324224,,0.0244697,,7.987325E-07,,0.0002320674,,0.1016032,,0.0001637878,,0.0004454088,,0.0005551653,,
322,0.009769289,,0.008423571,,0.02677193,,0.0282356,,0.166994,,0.09297138,,0.02538802,,0.004867798,,0.0006343453,,0.02445669,,8.02481E-07,,0.0002333936,,0.1018663,,0.0001641789,,0.0004458397,,0.0005581752,,
323,0.009769479,,0.008384825,,0.02675764,,0.0282589,,0.167143,,0.09306108,,0.02535609,,0.004851802,,0.0006363155,,0.02444338,,8.064684E-07,,0.0002346722,,0.1021314,,0.0001645604,,0.0004470291,,0.0005610018,,
324,0.009769667,,0.008345856,,0.02674462,,0.02828197,,0.1673078,,0.09315655,,0.02532353,,0.004834335,,0.0006383411,,0.02442984,,8.107272E-07,,0.0002359047,,0.1023997,,0.0001649246,,0.0004489615,,0.0005636436,,
325,0.01088564,,0.006783761,,0.02522572,,0.02053331,,0.1236114,,0.07351691,,0.02009179,,0.003692043,,0.0004820799,,0.02154117,,1.834304E-06,,0.0007272041,,0.1086218,,0.0001185351,,0.0006355878,,0.0001217929,,
326,0.01088585,,0.006765674,,0.02524612,,0.0205672,,0.1239571,,0.07377268,,0.02013299,,0.003690983,,0.0004832851,,0.021594,,1.84253E-06,,0.0007266579,,0.1087929,,0.0001187353,,0.0006292998,,0.0001224513,,
327,0.01088605,,0.006748162,,0.02526758,,0.0206026,,0.1242486,,0.07400326,,0.02017746,,0.003691546,,0.00048431,,0.02164379,,1.8503E-06,,0.000726356,,0.1089746,,0.0001189066,,0.000623796,,0.0001230656,,
328,0.01088625,,0.006731335,,0.02528987,,0.02063834,,0.1244982,,0.07421646,,0.02022435,,0.003693121,,0.0004851819,,0.02169064,,1.857551E-06,,0.0007262612,,0.1091674,,0.0001190536,,0.0006190993,,0.0001236377,,
329,0.01088645,,0.006715288,,0.02531276,,0.02067346,,0.124715,,0.07441887,,0.0202731,,0.003695266,,0.0004859181,,0.02173465,,1.864176E-06,,0.0007263424,,0.1093718,,0.000119182,,0.0006152904,,0.0001241681,,
330,0.01088665,0.0109,0.00670011,0.00432,0.02533608,0.0279,0.02070723,0.01984166,0.1249054,0.1368012,0.07461587,0.04642762,0.02032338,0.01917976,0.003697665,0.002591382,0.0004865296,0.000804028,0.02177594,0.0311,1.870039E-06,1.08E-06,0.0007265738,0.00016,0.1095879,0.0871,0.0001192976,0.0001378387,0.0006124782,0.0007097916,0.0001246551,0.0004492797,
331,0.01088685,,0.006685873,,0.02535967,,0.02073908,,0.1250745,,0.0748117,,0.02037503,,0.003700098,,0.0004870229,,0.02181461,,1.874992E-06,,0.0007269339,,0.1098157,,0.0001194058,,0.0006107755,,0.0001250952,,
332,0.01088706,,0.00667264,,0.02538338,,0.02076856,,0.1252261,,0.07500958,,0.02042801,,0.00370234,,0.000487418,,0.02185079,,1.878891E-06,,0.0007274052,,0.1100553,,0.0001195105,,0.000610276,,0.0001254839,,
333,0.01088726,,0.006660459,,0.02540711,,0.0207953,,0.125363,,0.07521176,,0.02048235,,0.003704302,,0.0004877159,,0.02188459,,1.881608E-06,,0.0007279737,,0.1103065,,0.0001196142,,0.0006110388,,0.0001258152,,
334,0.01088746,,0.006649364,,0.02543073,,0.02081904,,0.1254877,,0.07541982,,0.02053815,,0.003705938,,0.0004879164,,0.02191612,,1.883037E-06,,0.0007286281,,0.110569,,0.0001197178,,0.0006130787,,0.0001260831,,
335,0.01088766,,0.006639396,,0.02545413,,0.02083956,,0.1256019,,0.07563477,,0.02059552,,0.003707232,,0.0004880188,,0.0219455,,1.883096E-06,,0.0007293599,,0.1108424,,0.0001198205,,0.0006163649,,0.0001262811,,
336,0.01088787,,0.006630574,,0.02547721,,0.02085671,,0.1257069,,0.07585728,,0.02065455,,0.003708192,,0.0004880224,,0.02197279,,1.881729E-06,,0.000730163,,0.1111265,,0.00011992,,0.0006208249,,0.0001264031,,
337,0.007408418,,0.007021405,,0.02963238,,0.01770851,,0.1157263,,0.06411605,,0.0127327,,0.001304549,,0.0001829349,,0.01859394,,4.81179E-07,,0.0006582809,,0.1027336,,9.858473E-05,,0.0005788971,,0.001917929,,
338,0.007408516,,0.007011917,,0.02957232,,0.01772422,,0.1159342,,0.06432968,,0.01280109,,0.001310099,,0.0001832171,,0.01868192,,4.814371E-07,,0.0006595257,,0.103159,,9.856065E-05,,0.0005839476,,0.001908612,,
339,0.00740861,,0.007003983,,0.02951565,,0.01773838,,0.1161437,,0.06451067,,0.01286274,,0.001315859,,0.0001835494,,0.0187673,,4.818276E-07,,0.0006607078,,0.1035756,,9.849624E-05,,0.0005882795,,0.001899554,,
340,0.007408702,,0.006997502,,0.02946175,,0.01775079,,0.1163486,,0.06466718,,0.01291939,,0.001321772,,0.0001839154,,0.01885014,,4.823153E-07,,0.0006618326,,0.1039815,,9.839981E-05,,0.0005920095,,0.001890928,,
341,0.007408792,,0.006992377,,0.02941003,,0.0177613,,0.1165442,,0.06480515,,0.01297252,,0.001327801,,0.0001843019,,0.01893048,,4.828746E-07,,0.0006629055,,0.1043751,,9.827995E-05,,0.0005952642,,0.001882991,,
342,0.007408879,0.00741,0.006988513,0.00455,0.02935999,0.0323,0.0177698,0.01255667,0.1167271,0.06553813,0.0649289,0.07782613,0.01302336,0.01032183,0.00133393,0.001762436,0.0001846987,0.000235142,0.01900837,0.0262,4.83484E-07,4.02E-07,0.0006639314,8.45E-05,0.1047549,0.1,9.814517E-05,0.0001183357,0.0005981696,0.0009385673,0.001876062,0.001012029,
343,0.007408964,,0.006985827,,0.02931116,,0.01777618,,0.1168949,,0.06504167,,0.01307288,,0.001340155,,0.0001850979,,0.01908389,,4.841244E-07,,0.0006649149,,0.1051197,,9.800355E-05,,0.0006008398,,0.001870507,,
344,0.007409048,,0.006984239,,0.02926311,,0.01778036,,0.117046,,0.06514581,,0.01312186,,0.001346481,,0.0001854933,,0.01915711,,4.847781E-07,,0.0006658599,,0.1054684,,9.786236E-05,,0.0006033701,,0.001866722,,
345,0.00740913,,0.006983675,,0.02921549,,0.01778223,,0.1171796,,0.06524315,,0.01317088,,0.001352917,,0.0001858803,,0.01922814,,4.854301E-07,,0.00066677,,0.1058,,9.77278E-05,,0.000605831,,0.001865109,,
346,0.007409212,,0.006984064,,0.02916795,,0.01778175,,0.1172952,,0.06533504,,0.01322036,,0.00135948,,0.0001862555,,0.01929709,,4.86069E-07,,0.000667648,,0.106114,,9.760478E-05,,0.0006082667,,0.001866063,,
347,0.007409293,,0.006985342,,0.02912022,,0.01777884,,0.1173928,,0.06542243,,0.01327061,,0.001366184,,0.0001866165,,0.01936409,,4.866887E-07,,0.0006684955,,0.1064097,,9.749694E-05,,0.0006106965,,0.001869957,,
348,0.007409375,,0.00698745,,0.02907205,,0.01777347,,0.1174726,,0.06550609,,0.01332188,,0.001373043,,0.0001869617,,0.01942927,,4.872899E-07,,0.0006693134,,0.1066868,,9.740681E-05,,0.0006131183,,0.001877123,,
349,0.01078997,,0.00701551,,0.02965601,,0.02433894,,0.1619498,,0.09133632,,0.01861828,,0.001908594,,0.0002621082,,0.01676049,,5.227544E-07,,0.0003781578,,0.1060829,,0.0001323603,,0.0006899151,,0.0009017913,,
350,0.01079019,,0.007019794,,0.02958645,,0.02431841,,0.1617417,,0.09116437,,0.01861935,,0.001914053,,0.0002627355,,0.0168577,,5.231935E-07,,0.0003798375,,0.1063705,,0.0001321495,,0.000688708,,0.0009083298,,
351,0.01079042,,0.007025176,,0.02951446,,0.02429661,,0.161591,,0.09102674,,0.01861397,,0.001918702,,0.0002634282,,0.0169518,,5.235552E-07,,0.0003813942,,0.1066581,,0.0001319086,,0.0006876748,,0.0009148917,,
352,0.01079064,,0.007031612,,0.02944023,,0.02427401,,0.161481,,0.09091305,,0.01860403,,0.001922825,,0.0002641743,,0.01704294,,5.2387E-07,,0.0003828376,,0.1069472,,0.0001316414,,0.0006868287,,0.0009214152,,
353,0.01079086,,0.007039055,,0.02936396,,0.02425098,,0.1613989,,0.09081496,,0.0185908,,0.001926656,,0.0002649655,,0.01713126,,5.24172E-07,,0.0003841764,,0.1072394,,0.0001313498,,0.0006862205,,0.0009278195,,
354,0.01079107,0.0108,0.007047461,0.00499,0.02928582,0.0228,0.02422782,0.01720493,0.1613348,0.06960387,0.09072588,0.05511026,0.01857515,0.02902323,0.001930379,0.001929638,0.0002657964,0.000523104,0.01721689,0.0193,5.24498E-07,3.21E-07,0.0003854177,4.73E-05,0.1075361,0.0944,0.0001310353,0.0001620856,0.0006859241,0.0009718083,0.0009340112,0.0006072177,
355,0.01079129,,0.007056794,,0.02920603,,0.02420473,,0.1612812,,0.09064074,,0.01855764,,0.001934139,,0.000266664,,0.01729991,,5.248856E-07,,0.0003865679,,0.1078386,,0.0001306996,,0.0006860208,,0.0009398893,,
356,0.01079151,,0.007067021,,0.02912479,,0.02418187,,0.1612323,,0.09055565,,0.01853865,,0.001938044,,0.0002675664,,0.01738044,,5.253706E-07,,0.0003876323,,0.1081481,,0.0001303456,,0.000686583,,0.0009453489,,
357,0.01079172,,0.007078115,,0.02904228,,0.02415931,,0.1611837,,0.09046775,,0.01851841,,0.00194217,,0.0002685034,,0.01745856,,5.259855E-07,,0.0003886156,,0.1084656,,0.0001299775,,0.0006876639,,0.0009502856,,
358,0.01079193,,0.007090054,,0.02895873,,0.02413782,,0.161132,,0.09037492,,0.01849706,,0.001946572,,0.0002694749,,0.01753434,,5.26757E-07,,0.000389522,,0.1087919,,0.0001295888,,0.0006892933,,0.0009545992,,
359,0.01079214,,0.007102816,,0.02887433,,0.0241175,,0.1610747,,0.09027565,,0.01847466,,0.001951283,,0.0002704818,,0.01760785,,5.27705E-07,,0.0003903549,,0.1091276,,0.0001291847,,0.0006914738,,0.0009581975,,
360,0.01079235,,0.007116384,,0.02878928,,0.02409834,,0.1610101,,0.09016887,,0.01845122,,0.001956328,,0.0002715249,,0.01767914,,5.288421E-07,,0.0003911173,,0.1094734,,0.0001287736,,0.0006941879,,0.0009609988,,
361,0.008728602,,0.007526853,,0.03011116,,0.02911933,,0.1966077,,0.1146857,,0.02335214,,0.002386497,,0.0003225863,,0.02469551,,2.325491E-06,,0.0005576932,,0.1065546,,0.0001560634,,0.0003534635,,8.844835E-05,,
362,0.008728753,,0.00753855,,0.02998411,,0.02907279,,0.1961902,,0.1142714,,0.02328288,,0.002387449,,0.000323661,,0.02463425,,2.328171E-06,,0.0005576401,,0.1069728,,0.000155729,,0.0003629894,,8.892379E-05,,
363,0.008728906,,0.007550944,,0.02985637,,0.02902286,,0.19583,,0.1139247,,0.02321891,,0.002387284,,0.000324707,,0.02457875,,2.330367E-06,,0.0005576182,,0.1074009,,0.0001554633,,0.0003716909,,8.938875E-05,,
364,0.008729058,,0.007564118,,0.02972821,,0.02897144,,0.1955169,,0.1136277,,0.02315815,,0.002386315,,0.0003257432,,0.02452895,,2.332131E-06,,0.0005576219,,0.1078389,,0.0001552557,,0.000379525,,8.984334E-05,,
365,0.008729212,,0.007578103,,0.02959989,,0.02892004,,0.1952431,,0.1133661,,0.02309887,,0.00238476,,0.0003267861,,0.02448476,,2.333485E-06,,0.0005576462,,0.1082863,,0.0001550953,,0.0003864086,,9.028664E-05,,
366,0.008729367,0.00873,0.007592921,0.00589,0.02947162,0.0178,0.02886989,0.02259361,0.1950025,0.09396116,0.1131293,0.04911814,0.02303972,0.01831294,0.002382771,0.004685491,0.0003278498,0.000453481,0.02444611,0.025,2.334436E-06,2.85E-06,0.0005576864,9.4E-05,0.1087429,0.0813,0.0001549714,0.0004374993,0.0003922343,0.0007704074,9.071656E-05,2.507073E-05,
367,0.00872952,,0.007608586,,0.02934355,,0.02882204,,0.1947898,,0.1129088,,0.02297965,,0.002380449,,0.0003289466,,0.02441295,,2.334985E-06,,0.0005577386,,0.1092083,,0.0001548742,,0.0003968885,,9.113004E-05,,
368,0.008729675,,0.007625103,,0.02921584,,0.02877737,,0.1946005,,0.1126982,,0.02291783,,0.002377863,,0.0003300861,,0.02438519,,2.335131E-06,,0.0005577994,,0.1096821,,0.0001547952,,0.0004002685,,9.152331E-05,,
369,0.008729829,,0.007642478,,0.02908859,,0.02873665,,0.1944307,,0.1124926,,0.02285369,,0.002375059,,0.0003312759,,0.02436277,,2.33487E-06,,0.000557866,,0.1101639,,0.0001547276,,0.0004022939,,9.189219E-05,,
370,0.008729982,,0.007660705,,0.0289619,,0.02869946,,0.1942864,,0.1122884,,0.02278679,,0.002372065,,0.0003325222,,0.02434565,,2.33419E-06,,0.0005579366,,0.1106533,,0.0001546669,,0.0004029115,,9.223224E-05,,
371,0.008730135,,0.007679777,,0.02883585,,0.02866631,,0.1941646,,0.1120826,,0.02271683,,0.002368894,,0.0003338297,,0.02433381,,2.333075E-06,,0.0005580098,,0.1111498,,0.0001546103,,0.0004020946,,9.253908E-05,,
372,0.008730286,,0.007699678,,0.02871055,,0.0286378,,0.1940617,,0.1118732,,0.02264361,,0.002365552,,0.0003352021,,0.02432723,,2.331494E-06,,0.0005580853,,0.1116532,,0.0001545571,,0.0003998389,,9.28084E-05,,
373,0.01218975,,0.008366014,,0.0359576,,0.02037091,,0.1615539,,0.1078207,,0.02151388,,0.002154529,,0.0002988187,,0.01751463,,8.019425E-07,,0.000414188,,0.1249773,,0.000109179,,0.0007742604,,0.0006929495,,
374,0.01218996,,0.008381589,,0.03557941,,0.02036564,,0.1616175,,0.1077867,,0.02148064,,0.002153363,,0.0002998082,,0.0176226,,8.017863E-07,,0.0004148851,,0.1252738,,0.0001092508,,0.0007544,,0.000693838,,
375,0.01219016,,0.00839743,,0.03521007,,0.02036275,,0.1616135,,0.1077822,,0.02145465,,0.002152508,,0.0003007343,,0.01772699,,8.016737E-07,,0.0004155234,,0.1255808,,0.0001093659,,0.0007375214,,0.0006947994,,
376,0.01219037,,0.008413516,,0.03484973,,0.020362,,0.1615629,,0.1078003,,0.02143346,,0.002151755,,0.0003016171,,0.01782806,,8.016026E-07,,0.0004161106,,0.1258975,,0.0001095195,,0.0007232728,,0.0006958314,,
377,0.01219059,,0.008429824,,0.03449848,,0.02036323,,0.1614825,,0.1078362,,0.02141513,,0.002150936,,0.0003024713,,0.01792606,,8.015778E-07,,0.0004166534,,0.1262228,,0.0001097081,,0.0007114474,,0.000696929,,
378,0.0121908,0.0122,0.008446326,0.00578,0.03415635,0.0217,0.02036628,0.0307357,0.161385,0.08294153,0.1078863,0.05914958,0.02139821,0.01099587,0.002149919,0.002154995,0.0003033073,0.000641149,0.01802116,0.0194,8.016084E-07,7.01E-07,0.0004171578,7.76E-05,0.1265562,0.0675,0.0001099287,0.0002466864,0.0007019457,0.0007752957,0.0006980858,4.439129E-05,
379,0.01219101,,0.008462985,,0.0338234,,0.02037104,,0.1612805,,0.107948,,0.02138159,,0.002148604,,0.0003041325,,0.01811352,,8.017069E-07,,0.0004176286,,0.1268969,,0.0001101779,,0.0006947393,,0.0006992937,,
380,0.01219123,,0.008479765,,0.03349965,,0.02037745,,0.1611766,,0.1080191,,0.02136441,,0.002146918,,0.000304952,,0.01820326,,8.018881E-07,,0.0004180699,,0.1272442,,0.0001104523,,0.0006898291,,0.0007005442,,
381,0.01219144,,0.008496624,,0.03318508,,0.02038543,,0.1610793,,0.108098,,0.02134607,,0.002144807,,0.0003057692,,0.01829047,,8.021681E-07,,0.0004184852,,0.1275976,,0.0001107478,,0.0006872191,,0.0007018283,,
382,0.01219166,,0.00851352,,0.03287967,,0.02039496,,0.1609895,,0.1081895,,0.02132611,,0.002142235,,0.0003065866,,0.0183752,,8.025638E-07,,0.0004188771,,0.1279565,,0.0001110598,,0.0006868981,,0.0007031378,,
383,0.01219187,,0.008530406,,0.03258337,,0.02040653,,0.1609106,,0.1082925,,0.02130421,,0.002139177,,0.0003074052,,0.01845749,,8.030916E-07,,0.0004192476,,0.1283205,,0.0001113739,,0.0006888273,,0.0007044649,,
384,0.01219209,,0.008547242,,0.03229611,,0.02042008,,0.1608454,,0.108405,,0.02128016,,0.00213562,,0.0003082259,,0.01853731,,8.037676E-07,,0.0004195978,,0.1286891,,0.0001116845,,0.0006929343,,0.0007058029,,
385,0.01109609,,0.008394072,,0.02639146,,0.0125908,,0.1125005,,0.08156393,,0.01589972,,0.001596399,,0.0002309531,,0.03706419,,9.193719E-07,,0.0004900146,,0.1417493,,6.84295E-05,,0.000842519,,0.001128049,,
386,0.01109616,,0.008410073,,0.02630758,,0.01261098,,0.1127307,,0.08186145,,0.01593708,,0.001597055,,0.0002315783,,0.0366042,,9.200793E-07,,0.0004900618,,0.1418571,,6.859641E-05,,0.0008379456,,0.00112913,,
387,0.01109623,,0.008425127,,0.02622564,,0.01263298,,0.1129233,,0.08210488,,0.01597796,,0.001598281,,0.0002321774,,0.03616848,,9.208703E-07,,0.0004901476,,0.1419686,,6.875408E-05,,0.0008345681,,0.001130395,,
388,0.0110963,,0.008439313,,0.02614562,,0.01265612,,0.1130866,,0.08230911,,0.01602171,,0.001599858,,0.000232745,,0.03575546,,9.217391E-07,,0.0004902678,,0.1420841,,6.890555E-05,,0.000832237,,0.001131821,,
389,0.01109637,,0.008452708,,0.02606753,,0.0126799,,0.1132268,,0.08248591,,0.01606794,,0.001601615,,0.0002332764,,0.0353637,,9.226778E-07,,0.0004904189,,0.1422037,,6.905445E-05,,0.0008307791,,0.001133376,,
390,0.01109645,0.0111,0.008465391,0.00409,0.02599137,0.023,0.01270388,0.01632647,0.1133491,0.09977549,0.08264459,0.04568835,0.01611638,0.0117678,0.00160342,0.000954916,0.0002337672,0.000434335,0.03499191,0.0377,9.236761E-07,9.09E-07,0.0004905987,0.00012,0.1423279,0.05,6.920442E-05,4.875746E-05,0.0008300018,0.0007117469,0.001135024,0.0001594713,
391,0.01109652,,0.008477435,,0.02591719,,0.01272773,,0.1134573,,0.08279248,,0.01616687,,0.001605174,,0.0002342138,,0.03463893,,9.247198E-07,,0.0004908057,,0.1424569,,6.935851E-05,,0.0008296961,,0.00113672,,
392,0.01109659,,0.008488909,,0.02584502,,0.01275117,,0.1135544,,0.08293534,,0.01621927,,0.001606802,,0.0002346136,,0.03430374,,9.257919E-07,,0.0004910392,,0.142591,,6.951884E-05,,0.0008296523,,0.001138418,,
393,0.01109667,,0.008499883,,0.02577489,,0.01277398,,0.1136428,,0.08307764,,0.01627349,,0.001608247,,0.0002349642,,0.03398539,,9.268712E-07,,0.0004912987,,0.1427305,,6.968635E-05,,0.0008296631,,0.001140068,,
394,0.01109674,,0.008510416,,0.02570687,,0.01279601,,0.1137246,,0.08322136,,0.01633031,,0.00160947,,0.0002352644,,0.03368306,,9.279341E-07,,0.0004915843,,0.1428757,,6.986071E-05,,0.0008295216,,0.00114162,,
395,0.01109682,,0.008520571,,0.02564101,,0.01281668,,0.1138061,,0.08336912,,0.01638969,,0.001610443,,0.0002355128,,0.03339601,,9.289539E-07,,0.0004918961,,0.1430269,,7.004051E-05,,0.0008290203,,0.001143021,,
396,0.01109689,,0.008530401,,0.02557734,,0.01283593,,0.1138881,,0.08352306,,0.01645145,,0.001611145,,0.000235709,,0.03312358,,9.299025E-07,,0.0004922342,,0.1431842,,7.022324E-05,,0.0008279517,,0.001144222,,
